id	score	v	d-obj	p	p-title
00142	?	collect	change	any	vending machine
00143	?	collect	change	you	vending machine
00144	?	collect	change	product code	vending machine
00145	?	collect	change	code	vending machine
00146	?	collect	change	machine	vending machine
00147	?	locate	necessary funds	item	vending machine
00148	?	locate	necessary funds	desired item	vending machine
00149	?	locate	necessary funds	correct amount of change	vending machine
00150	?	locate	necessary funds	correct amount of money	vending machine
00151	?	locate	necessary funds	desired selection	vending machine
00152	?	locate	necessary funds	selection	vending machine
00153	?	locate	necessary funds	coins	vending machine
00154	?	locate	necessary funds	change	vending machine
00155	?	locate	necessary funds	right money	vending machine
00156	?	locate	necessary funds	money	vending machine
00157	?	locate	necessary funds	product	vending machine
00158	?	locate	necessary funds	goods	vending machine
00159	?	locate	necessary funds	button	vending machine
00160	?	locate	necessary funds	appropriate buttons	vending machine
00161	?	locate	necessary funds	any	vending machine
00162	?	locate	necessary funds	you	vending machine
00163	?	locate	necessary funds	product code	vending machine
00164	?	locate	necessary funds	code	vending machine
00165	?	locate	necessary funds	machine	vending machine
00166	?	aquire	change	item	vending machine
00167	?	aquire	change	desired item	vending machine
00168	?	aquire	change	correct amount of change	vending machine
00169	?	aquire	change	correct amount of money	vending machine
00170	?	aquire	change	desired selection	vending machine
00171	?	aquire	change	selection	vending machine
00172	?	aquire	change	coins	vending machine
00173	?	aquire	change	right money	vending machine
00174	?	aquire	change	money	vending machine
00175	?	aquire	change	product	vending machine
00176	?	aquire	change	goods	vending machine
00177	?	aquire	change	button	vending machine
00178	?	aquire	change	appropriate buttons	vending machine
00179	?	aquire	change	any	vending machine
00180	?	aquire	change	you	vending machine
00181	?	aquire	change	product code	vending machine
00182	?	aquire	change	code	vending machine
00183	?	aquire	change	machine	vending machine
00184	?	identify	price	item	vending machine
00185	?	identify	price	desired item	vending machine
00186	?	identify	price	correct amount of change	vending machine
00187	?	identify	price	correct amount of money	vending machine
00188	?	identify	price	desired selection	vending machine
00189	?	identify	price	selection	vending machine
00190	?	identify	price	coins	vending machine
00191	?	identify	price	change	vending machine
00192	?	identify	price	right money	vending machine
00193	?	identify	price	money	vending machine
00194	?	identify	price	product	vending machine
00195	?	identify	price	goods	vending machine
00196	?	identify	price	button	vending machine
00197	?	identify	price	appropriate buttons	vending machine
00198	?	identify	price	any	vending machine
00199	?	identify	price	you	vending machine
00200	?	identify	price	product code	vending machine
00201	?	identify	price	code	vending machine
00202	?	identify	price	machine	vending machine
00203	?	select	item	desired item	vending machine
00204	?	select	item	correct amount of change	vending machine
00205	?	select	item	correct amount of money	vending machine
00206	?	select	item	desired selection	vending machine
00207	?	select	item	selection	vending machine
00208	?	select	item	coins	vending machine
00209	?	select	item	change	vending machine
00210	?	select	item	right money	vending machine
00211	?	select	item	money	vending machine
00212	?	select	item	product	vending machine
00213	?	select	item	goods	vending machine
00214	?	select	item	button	vending machine
00215	?	select	item	appropriate buttons	vending machine
00216	?	select	item	any	vending machine
00217	?	select	item	you	vending machine
00218	?	select	item	product code	vending machine
00219	?	select	item	code	vending machine
00220	?	select	item	machine	vending machine
00221	?	place	money	item	vending machine
00222	?	place	money	desired item	vending machine
00223	?	place	money	correct amount of change	vending machine
00224	?	place	money	correct amount of money	vending machine
00225	?	place	money	desired selection	vending machine
00226	?	place	money	selection	vending machine
00227	?	place	money	coins	vending machine
00228	?	place	money	change	vending machine
00229	?	place	money	right money	vending machine
00230	?	place	money	product	vending machine
00231	?	place	money	goods	vending machine
00232	?	place	money	button	vending machine
00233	?	place	money	appropriate buttons	vending machine
00234	?	place	money	any	vending machine
00235	?	place	money	you	vending machine
00236	?	place	money	product code	vending machine
00237	?	place	money	code	vending machine
00238	?	place	money	machine	vending machine
00239	?	press	desired selection	item	vending machine
00240	?	press	desired selection	desired item	vending machine
00241	?	press	desired selection	correct amount of change	vending machine
00242	?	press	desired selection	correct amount of money	vending machine
00243	?	press	desired selection	selection	vending machine
00244	?	press	desired selection	coins	vending machine
00245	?	press	desired selection	change	vending machine
00246	?	press	desired selection	right money	vending machine
00247	?	press	desired selection	money	vending machine
00248	?	press	desired selection	product	vending machine
00249	?	press	desired selection	goods	vending machine
00250	?	press	desired selection	button	vending machine
00251	?	press	desired selection	appropriate buttons	vending machine
00252	?	press	desired selection	any	vending machine
00253	?	press	desired selection	you	vending machine
00254	?	press	desired selection	product code	vending machine
00255	?	press	desired selection	code	vending machine
00256	?	press	desired selection	machine	vending machine
00257	?	retrieve	product	item	vending machine
00258	?	retrieve	product	desired item	vending machine
00259	?	retrieve	product	correct amount of change	vending machine
00260	?	retrieve	product	correct amount of money	vending machine
00261	?	retrieve	product	desired selection	vending machine
00262	?	retrieve	product	selection	vending machine
00263	?	retrieve	product	coins	vending machine
00264	?	retrieve	product	change	vending machine
00265	?	retrieve	product	right money	vending machine
00266	?	retrieve	product	money	vending machine
00267	?	retrieve	product	goods	vending machine
00268	?	retrieve	product	button	vending machine
00269	?	retrieve	product	appropriate buttons	vending machine
00270	?	retrieve	product	any	vending machine
00271	?	retrieve	product	you	vending machine
00272	?	retrieve	product	product code	vending machine
00273	?	retrieve	product	code	vending machine
00274	?	retrieve	product	machine	vending machine
00275	?	insert	coins	item	vending machine
00276	?	insert	coins	desired item	vending machine
00277	?	insert	coins	correct amount of change	vending machine
00278	?	insert	coins	correct amount of money	vending machine
00279	?	insert	coins	desired selection	vending machine
00280	?	insert	coins	selection	vending machine
00281	?	insert	coins	change	vending machine
00282	?	insert	coins	right money	vending machine
00283	?	insert	coins	money	vending machine
00284	?	insert	coins	product	vending machine
00285	?	insert	coins	goods	vending machine
00286	?	insert	coins	button	vending machine
00287	?	insert	coins	appropriate buttons	vending machine
00288	?	insert	coins	any	vending machine
00289	?	insert	coins	you	vending machine
00290	?	insert	coins	product code	vending machine
00291	?	insert	coins	code	vending machine
00292	?	insert	coins	machine	vending machine
00293	?	insert	change	item	vending machine
00294	?	insert	change	desired item	vending machine
00295	?	insert	change	correct amount of change	vending machine
00296	?	insert	change	correct amount of money	vending machine
00297	?	insert	change	desired selection	vending machine
00298	?	insert	change	selection	vending machine
00299	?	insert	change	coins	vending machine
00300	?	insert	change	right money	vending machine
00301	?	insert	change	money	vending machine
00302	?	insert	change	product	vending machine
00303	?	insert	change	goods	vending machine
00304	?	insert	change	button	vending machine
00305	?	insert	change	appropriate buttons	vending machine
00306	?	insert	change	any	vending machine
00307	?	insert	change	you	vending machine
00308	?	insert	change	product code	vending machine
00309	?	insert	change	code	vending machine
00310	?	insert	change	machine	vending machine
00311	?	press	button	item	vending machine
00312	?	press	button	desired item	vending machine
00313	?	press	button	correct amount of change	vending machine
00314	?	press	button	correct amount of money	vending machine
00315	?	press	button	desired selection	vending machine
00316	?	press	button	selection	vending machine
00317	?	press	button	coins	vending machine
00318	?	press	button	change	vending machine
00319	?	press	button	right money	vending machine
00320	?	press	button	money	vending machine
00321	?	press	button	product	vending machine
00322	?	press	button	goods	vending machine
00323	?	press	button	appropriate buttons	vending machine
00324	?	press	button	any	vending machine
00325	?	press	button	you	vending machine
00326	?	press	button	product code	vending machine
00327	?	press	button	code	vending machine
00328	?	press	button	machine	vending machine
00329	?	get	product	item	vending machine
00330	?	get	product	desired item	vending machine
00331	?	get	product	correct amount of change	vending machine
00332	?	get	product	correct amount of money	vending machine
00333	?	get	product	desired selection	vending machine
00334	?	get	product	selection	vending machine
00335	?	get	product	coins	vending machine
00336	?	get	product	change	vending machine
00337	?	get	product	right money	vending machine
00338	?	get	product	money	vending machine
00339	?	get	product	goods	vending machine
00340	?	get	product	button	vending machine
00341	?	get	product	appropriate buttons	vending machine
00342	?	get	product	any	vending machine
00343	?	get	product	you	vending machine
00344	?	get	product	product code	vending machine
00345	?	get	product	code	vending machine
00346	?	get	product	machine	vending machine
00347	?	identify	desired product	item	vending machine
00348	?	identify	desired product	desired item	vending machine
00349	?	identify	desired product	correct amount of change	vending machine
00350	?	identify	desired product	correct amount of money	vending machine
00351	?	identify	desired product	desired selection	vending machine
00352	?	identify	desired product	selection	vending machine
00353	?	identify	desired product	coins	vending machine
00354	?	identify	desired product	change	vending machine
00355	?	identify	desired product	right money	vending machine
00356	?	identify	desired product	money	vending machine
00357	?	identify	desired product	product	vending machine
00358	?	identify	desired product	goods	vending machine
00359	?	identify	desired product	button	vending machine
00360	?	identify	desired product	appropriate buttons	vending machine
00361	?	identify	desired product	any	vending machine
00362	?	identify	desired product	you	vending machine
00363	?	identify	desired product	product code	vending machine
00364	?	identify	desired product	code	vending machine
00365	?	identify	desired product	machine	vending machine
00366	?	take	product	item	vending machine
00367	?	take	product	desired item	vending machine
00368	?	take	product	correct amount of change	vending machine
00369	?	take	product	correct amount of money	vending machine
00370	?	take	product	desired selection	vending machine
00371	?	take	product	selection	vending machine
00372	?	take	product	coins	vending machine
00373	?	take	product	change	vending machine
00374	?	take	product	right money	vending machine
00375	?	take	product	money	vending machine
00376	?	take	product	goods	vending machine
00377	?	take	product	button	vending machine
00378	?	take	product	appropriate buttons	vending machine
00379	?	take	product	any	vending machine
00380	?	take	product	you	vending machine
00381	?	take	product	product code	vending machine
00382	?	take	product	code	vending machine
00383	?	take	product	machine	vending machine
00384	?	find	vending machine	item	vending machine
00385	?	find	vending machine	desired item	vending machine
00386	?	find	vending machine	correct amount of change	vending machine
00387	?	find	vending machine	correct amount of money	vending machine
00388	?	find	vending machine	desired selection	vending machine
00389	?	find	vending machine	selection	vending machine
00390	?	find	vending machine	coins	vending machine
00391	?	find	vending machine	change	vending machine
00392	?	find	vending machine	right money	vending machine
00393	?	find	vending machine	money	vending machine
00394	?	find	vending machine	product	vending machine
00395	?	find	vending machine	goods	vending machine
00396	?	find	vending machine	button	vending machine
00397	?	find	vending machine	appropriate buttons	vending machine
00398	?	find	vending machine	any	vending machine
00399	?	find	vending machine	you	vending machine
00400	?	find	vending machine	product code	vending machine
00401	?	find	vending machine	code	vending machine
00402	?	find	vending machine	machine	vending machine
00403	?	pick	item	desired item	vending machine
00404	?	pick	item	correct amount of change	vending machine
00405	?	pick	item	correct amount of money	vending machine
00406	?	pick	item	desired selection	vending machine
00407	?	pick	item	selection	vending machine
00408	?	pick	item	coins	vending machine
00409	?	pick	item	change	vending machine
00410	?	pick	item	right money	vending machine
00411	?	pick	item	money	vending machine
00412	?	pick	item	product	vending machine
00413	?	pick	item	goods	vending machine
00414	?	pick	item	button	vending machine
00415	?	pick	item	appropriate buttons	vending machine
00416	?	pick	item	any	vending machine
00417	?	pick	item	you	vending machine
00418	?	pick	item	product code	vending machine
00419	?	pick	item	code	vending machine
00420	?	pick	item	machine	vending machine
00421	?	watch	item	desired item	vending machine
00422	?	watch	item	correct amount of change	vending machine
00423	?	watch	item	correct amount of money	vending machine
00424	?	watch	item	desired selection	vending machine
00425	?	watch	item	selection	vending machine
00426	?	watch	item	coins	vending machine
00427	?	watch	item	change	vending machine
00428	?	watch	item	right money	vending machine
00429	?	watch	item	money	vending machine
00430	?	watch	item	product	vending machine
00431	?	watch	item	goods	vending machine
00432	?	watch	item	button	vending machine
00433	?	watch	item	appropriate buttons	vending machine
00434	?	watch	item	any	vending machine
00435	?	watch	item	you	vending machine
00436	?	watch	item	product code	vending machine
00437	?	watch	item	code	vending machine
00438	?	watch	item	machine	vending machine
00439	?	determine	item	desired item	vending machine
00440	?	determine	item	correct amount of change	vending machine
00441	?	determine	item	correct amount of money	vending machine
00442	?	determine	item	desired selection	vending machine
00443	?	determine	item	selection	vending machine
00444	?	determine	item	coins	vending machine
00445	?	determine	item	change	vending machine
00446	?	determine	item	right money	vending machine
00447	?	determine	item	money	vending machine
00448	?	determine	item	product	vending machine
00449	?	determine	item	goods	vending machine
00450	?	determine	item	button	vending machine
00451	?	determine	item	appropriate buttons	vending machine
00452	?	determine	item	any	vending machine
00453	?	determine	item	you	vending machine
00454	?	determine	item	product code	vending machine
00455	?	determine	item	code	vending machine
00456	?	determine	item	machine	vending machine
00457	?	select	product	item	vending machine
00458	?	select	product	desired item	vending machine
00459	?	select	product	correct amount of change	vending machine
00460	?	select	product	correct amount of money	vending machine
00461	?	select	product	desired selection	vending machine
00462	?	select	product	selection	vending machine
00463	?	select	product	coins	vending machine
00464	?	select	product	change	vending machine
00465	?	select	product	right money	vending machine
00466	?	select	product	money	vending machine
00467	?	select	product	goods	vending machine
00468	?	select	product	button	vending machine
00469	?	select	product	appropriate buttons	vending machine
00470	?	select	product	any	vending machine
00471	?	select	product	you	vending machine
00472	?	select	product	product code	vending machine
00473	?	select	product	code	vending machine
00474	?	select	product	machine	vending machine
00475	?	press	code	item	vending machine
00476	?	press	code	desired item	vending machine
00477	?	press	code	correct amount of change	vending machine
00478	?	press	code	correct amount of money	vending machine
00479	?	press	code	desired selection	vending machine
00480	?	press	code	selection	vending machine
00481	?	press	code	coins	vending machine
00482	?	press	code	change	vending machine
00483	?	press	code	right money	vending machine
00484	?	press	code	money	vending machine
00485	?	press	code	product	vending machine
00486	?	press	code	goods	vending machine
00487	?	press	code	button	vending machine
00488	?	press	code	appropriate buttons	vending machine
00489	?	press	code	any	vending machine
00490	?	press	code	you	vending machine
00491	?	press	code	product code	vending machine
00492	?	press	code	machine	vending machine
00493	?	locate	vending machine	item	vending machine
00494	?	locate	vending machine	desired item	vending machine
00495	?	locate	vending machine	correct amount of change	vending machine
00496	?	locate	vending machine	correct amount of money	vending machine
00497	?	locate	vending machine	desired selection	vending machine
00498	?	locate	vending machine	selection	vending machine
00499	?	locate	vending machine	coins	vending machine
00500	?	locate	vending machine	change	vending machine
00501	?	locate	vending machine	right money	vending machine
00502	?	locate	vending machine	money	vending machine
00503	?	locate	vending machine	product	vending machine
00504	?	locate	vending machine	goods	vending machine
00505	?	locate	vending machine	button	vending machine
00506	?	locate	vending machine	appropriate buttons	vending machine
00507	?	locate	vending machine	any	vending machine
00508	?	locate	vending machine	you	vending machine
00509	?	locate	vending machine	product code	vending machine
00510	?	locate	vending machine	code	vending machine
00511	?	locate	vending machine	machine	vending machine
00512	?	choose	goods	item	vending machine
00513	?	choose	goods	desired item	vending machine
00514	?	choose	goods	correct amount of change	vending machine
00515	?	choose	goods	correct amount of money	vending machine
00516	?	choose	goods	desired selection	vending machine
00517	?	choose	goods	selection	vending machine
00518	?	choose	goods	coins	vending machine
00519	?	choose	goods	change	vending machine
00520	?	choose	goods	right money	vending machine
00521	?	choose	goods	money	vending machine
00522	?	choose	goods	product	vending machine
00523	?	choose	goods	button	vending machine
00524	?	choose	goods	appropriate buttons	vending machine
00525	?	choose	goods	any	vending machine
00526	?	choose	goods	you	vending machine
00527	?	choose	goods	product code	vending machine
00528	?	choose	goods	code	vending machine
00529	?	choose	goods	machine	vending machine
00530	?	take	change	item	vending machine
00531	?	take	change	desired item	vending machine
00532	?	take	change	correct amount of change	vending machine
00533	?	take	change	correct amount of money	vending machine
00534	?	take	change	desired selection	vending machine
00535	?	take	change	selection	vending machine
00536	?	take	change	coins	vending machine
00537	?	take	change	right money	vending machine
00538	?	take	change	money	vending machine
00539	?	take	change	product	vending machine
00540	?	take	change	goods	vending machine
00541	?	take	change	button	vending machine
00542	?	take	change	appropriate buttons	vending machine
00543	?	take	change	any	vending machine
00544	?	take	change	you	vending machine
00545	?	take	change	product code	vending machine
00546	?	take	change	code	vending machine
00547	?	take	change	machine	vending machine
00548	?	take	money	item	vending machine
00549	?	take	money	desired item	vending machine
00550	?	take	money	correct amount of change	vending machine
00551	?	take	money	correct amount of money	vending machine
00552	?	take	money	desired selection	vending machine
00553	?	take	money	selection	vending machine
00554	?	take	money	coins	vending machine
00555	?	take	money	change	vending machine
00556	?	take	money	right money	vending machine
00557	?	take	money	product	vending machine
00558	?	take	money	goods	vending machine
00559	?	take	money	button	vending machine
00560	?	take	money	appropriate buttons	vending machine
00561	?	take	money	any	vending machine
00562	?	take	money	you	vending machine
00563	?	take	money	product code	vending machine
00564	?	take	money	code	vending machine
00565	?	take	money	machine	vending machine
00566	?	identify	vending machine	item	vending machine
00567	?	identify	vending machine	desired item	vending machine
00568	?	identify	vending machine	correct amount of change	vending machine
00569	?	identify	vending machine	correct amount of money	vending machine
00570	?	identify	vending machine	desired selection	vending machine
00571	?	identify	vending machine	selection	vending machine
00572	?	identify	vending machine	coins	vending machine
00573	?	identify	vending machine	change	vending machine
00574	?	identify	vending machine	right money	vending machine
00575	?	identify	vending machine	money	vending machine
00576	?	identify	vending machine	product	vending machine
00577	?	identify	vending machine	goods	vending machine
00578	?	identify	vending machine	button	vending machine
00579	?	identify	vending machine	appropriate buttons	vending machine
00580	?	identify	vending machine	any	vending machine
00581	?	identify	vending machine	you	vending machine
00582	?	identify	vending machine	product code	vending machine
00583	?	identify	vending machine	code	vending machine
00584	?	identify	vending machine	machine	vending machine
00585	?	insert	money	item	vending machine
00586	?	insert	money	desired item	vending machine
00587	?	insert	money	correct amount of change	vending machine
00588	?	insert	money	correct amount of money	vending machine
00589	?	insert	money	desired selection	vending machine
00590	?	insert	money	selection	vending machine
00591	?	insert	money	coins	vending machine
00592	?	insert	money	change	vending machine
00593	?	insert	money	right money	vending machine
00594	?	insert	money	product	vending machine
00595	?	insert	money	goods	vending machine
00596	?	insert	money	button	vending machine
00597	?	insert	money	appropriate buttons	vending machine
00598	?	insert	money	any	vending machine
00599	?	insert	money	you	vending machine
00600	?	insert	money	product code	vending machine
00601	?	insert	money	code	vending machine
00602	?	insert	money	machine	vending machine
00603	?	depress	button	item	vending machine
00604	?	depress	button	desired item	vending machine
00605	?	depress	button	correct amount of change	vending machine
00606	?	depress	button	correct amount of money	vending machine
00607	?	depress	button	desired selection	vending machine
00608	?	depress	button	selection	vending machine
00609	?	depress	button	coins	vending machine
00610	?	depress	button	change	vending machine
00611	?	depress	button	right money	vending machine
00612	?	depress	button	money	vending machine
00613	?	depress	button	product	vending machine
00614	?	depress	button	goods	vending machine
00615	?	depress	button	appropriate buttons	vending machine
00616	?	depress	button	any	vending machine
00617	?	depress	button	you	vending machine
00618	?	depress	button	product code	vending machine
00619	?	depress	button	code	vending machine
00620	?	depress	button	machine	vending machine
00621	?	take	item	desired item	vending machine
00622	?	take	item	correct amount of change	vending machine
00623	?	take	item	correct amount of money	vending machine
00624	?	take	item	desired selection	vending machine
00625	?	take	item	selection	vending machine
00626	?	take	item	coins	vending machine
00627	?	take	item	change	vending machine
00628	?	take	item	right money	vending machine
00629	?	take	item	money	vending machine
00630	?	take	item	product	vending machine
00631	?	take	item	goods	vending machine
00632	?	take	item	button	vending machine
00633	?	take	item	appropriate buttons	vending machine
00634	?	take	item	any	vending machine
00635	?	take	item	you	vending machine
00636	?	take	item	product code	vending machine
00637	?	take	item	code	vending machine
00638	?	take	item	machine	vending machine
00639	?	get	money	item	vending machine
00640	?	get	money	desired item	vending machine
00641	?	get	money	correct amount of change	vending machine
00642	?	get	money	correct amount of money	vending machine
00643	?	get	money	desired selection	vending machine
00644	?	get	money	selection	vending machine
00645	?	get	money	coins	vending machine
00646	?	get	money	change	vending machine
00647	?	get	money	right money	vending machine
00648	?	get	money	product	vending machine
00649	?	get	money	goods	vending machine
00650	?	get	money	button	vending machine
00651	?	get	money	appropriate buttons	vending machine
00652	?	get	money	any	vending machine
00653	?	get	money	you	vending machine
00654	?	get	money	product code	vending machine
00655	?	get	money	code	vending machine
00656	?	get	money	machine	vending machine
00657	?	make	selection	item	vending machine
00658	?	make	selection	desired item	vending machine
00659	?	make	selection	correct amount of change	vending machine
00660	?	make	selection	correct amount of money	vending machine
00661	?	make	selection	desired selection	vending machine
00662	?	make	selection	coins	vending machine
00663	?	make	selection	change	vending machine
00664	?	make	selection	right money	vending machine
00665	?	make	selection	money	vending machine
00666	?	make	selection	product	vending machine
00667	?	make	selection	goods	vending machine
00668	?	make	selection	button	vending machine
00669	?	make	selection	appropriate buttons	vending machine
00670	?	make	selection	any	vending machine
00671	?	make	selection	you	vending machine
00672	?	make	selection	product code	vending machine
00673	?	make	selection	code	vending machine
00674	?	make	selection	machine	vending machine
00675	?	take	goods	item	vending machine
00676	?	take	goods	desired item	vending machine
00677	?	take	goods	correct amount of change	vending machine
00678	?	take	goods	correct amount of money	vending machine
00679	?	take	goods	desired selection	vending machine
00680	?	take	goods	selection	vending machine
00681	?	take	goods	coins	vending machine
00682	?	take	goods	change	vending machine
00683	?	take	goods	right money	vending machine
00684	?	take	goods	money	vending machine
00685	?	take	goods	product	vending machine
00686	?	take	goods	button	vending machine
00687	?	take	goods	appropriate buttons	vending machine
00688	?	take	goods	any	vending machine
00689	?	take	goods	you	vending machine
00690	?	take	goods	product code	vending machine
00691	?	take	goods	code	vending machine
00692	?	take	goods	machine	vending machine
00693	?	find	machine	item	vending machine
00694	?	find	machine	desired item	vending machine
00695	?	find	machine	correct amount of change	vending machine
00696	?	find	machine	correct amount of money	vending machine
00697	?	find	machine	desired selection	vending machine
00698	?	find	machine	selection	vending machine
00699	?	find	machine	coins	vending machine
00700	?	find	machine	change	vending machine
00701	?	find	machine	right money	vending machine
00702	?	find	machine	money	vending machine
00703	?	find	machine	product	vending machine
00704	?	find	machine	goods	vending machine
00705	?	find	machine	button	vending machine
00706	?	find	machine	appropriate buttons	vending machine
00707	?	find	machine	any	vending machine
00708	?	find	machine	you	vending machine
00709	?	find	machine	product code	vending machine
00710	?	find	machine	code	vending machine
00711	?	recieve	item	desired item	vending machine
00712	?	recieve	item	correct amount of change	vending machine
00713	?	recieve	item	correct amount of money	vending machine
00714	?	recieve	item	desired selection	vending machine
00715	?	recieve	item	selection	vending machine
00716	?	recieve	item	coins	vending machine
00717	?	recieve	item	change	vending machine
00718	?	recieve	item	right money	vending machine
00719	?	recieve	item	money	vending machine
00720	?	recieve	item	product	vending machine
00721	?	recieve	item	goods	vending machine
00722	?	recieve	item	button	vending machine
00723	?	recieve	item	appropriate buttons	vending machine
00724	?	recieve	item	any	vending machine
00725	?	recieve	item	you	vending machine
00726	?	recieve	item	product code	vending machine
00727	?	recieve	item	code	vending machine
00728	?	recieve	item	machine	vending machine
00729	?	feel	thirst	item	vending machine
00730	?	feel	thirst	desired item	vending machine
00731	?	feel	thirst	correct amount of change	vending machine
00732	?	feel	thirst	correct amount of money	vending machine
00733	?	feel	thirst	desired selection	vending machine
00734	?	feel	thirst	selection	vending machine
00735	?	feel	thirst	coins	vending machine
00736	?	feel	thirst	change	vending machine
00737	?	feel	thirst	right money	vending machine
00738	?	feel	thirst	money	vending machine
00739	?	feel	thirst	product	vending machine
