id	score	v	d-obj	p	p-title
00069	0.0005176684945594729	add	laundry detergent	basket	laundry
00070	0.0006019615465220969	add	laundry detergent	washing program	laundry
00071	0.0008477378830671637	add	laundry detergent	program	laundry
00072	0.000437117223572586	add	laundry detergent	warm water	laundry
00073	0.0005583565568945939	add	laundry detergent	water	laundry
00074	0.0006278691074119372	add	laundry detergent	drawer	laundry
00075	0.0006931690459112274	add	laundry detergent	powder drawer	laundry
00076	0.0010416790384388168	add	laundry detergent	required powder amount	laundry
00077	0.0	add	laundry detergent	1 measure of powder liquid soap	laundry
00078	0.0003811726241043702	add	laundry detergent	items	laundry
00079	0.0002237156907106155	add	laundry detergent	piece	laundry
00080	0.0054761600971800954	add	laundry detergent	dryer	laundry
00081	0.0006931690459112274	add	laundry detergent	1 measure	laundry
00082	0.0	add	laundry detergent	one half cup of deterget	laundry
00083	0.006861016203086661	add	laundry detergent	dirty clothes	laundry
00084	0.014637204405530903	add	laundry detergent	clothes	laundry
00085	0.0010416790384388168	add	laundry detergent	washing machine lid	laundry
00086	0.001083388142956592	add	laundry detergent	lid	laundry
00087	0.004937477216354171	add	laundry detergent	dirty laundry	laundry
00088	0.0006931690459112274	add	laundry detergent	washer settings	laundry
00089	0.000532261978382942	add	laundry detergent	settings	laundry
00090	0.0012014714494373627	add	laundry detergent	start	laundry
00091	0.00016051814237224026	add	laundry detergent	button	laundry
00092	0.0006845200121475119	add	laundry detergent	color	laundry
00093	0.0	add	laundry detergent	colors	laundry
00094	0.004081149198177591	put	group	washer	laundry
00095	0.00842435633576571	put	group	washing machine	laundry
00096	0.0008229128693923618	put	group	laundry soap	laundry
00097	0.0026166574600583023	put	group	detergent	laundry
00098	0.0015049038663052425	put	group	wash cycle	laundry
00099	0.0011979100212581458	put	group	cycle	laundry
00100	0.00025883424727973645	put	group	basket	laundry
00101	0.00030098077326104846	put	group	washing program	laundry
00102	0.00042386894153358183	put	group	program	laundry
00103	0.000218558611786293	put	group	warm water	laundry
00104	0.00027917827844729695	put	group	water	laundry
00105	0.0003139345537059686	put	group	drawer	laundry
00106	0.0003465845229556137	put	group	powder drawer	laundry
00107	0.0005208395192194084	put	group	required powder amount	laundry
00108	0.0	put	group	1 measure of powder liquid soap	laundry
00109	0.0001905863120521851	put	group	items	laundry
00110	0.00011185784535530775	put	group	piece	laundry
00111	0.0027380800485900477	put	group	dryer	laundry
00112	0.0003465845229556137	put	group	1 measure	laundry
00113	0.0	put	group	one half cup of deterget	laundry
00114	0.0034305081015433307	put	group	dirty clothes	laundry
00115	0.007318602202765452	put	group	clothes	laundry
00116	0.0005208395192194084	put	group	washing machine lid	laundry
00117	0.000541694071478296	put	group	lid	laundry
00118	0.0024687386081770854	put	group	dirty laundry	laundry
00119	0.0003465845229556137	put	group	washer settings	laundry
00120	0.000266130989191471	put	group	settings	laundry
00121	0.0006007357247186814	put	group	start	laundry
00122	8.025907118612013e-05	put	group	button	laundry
00123	0.00034226000607375597	put	group	color	laundry
00124	0.0	put	group	colors	laundry
00125	0.0023789011400016553	add	soap	washer	laundry
00126	0.00491055580616417	add	soap	washing machine	laundry
00127	0.00047967576485409753	add	soap	laundry soap	laundry
00128	0.0015252491669518378	add	soap	detergent	laundry
00129	0.0008772081953644508	add	soap	wash cycle	laundry
00130	0.0006982615378195262	add	soap	cycle	laundry
00131	0.00015087443659256327	add	soap	basket	laundry
00132	0.00017544163907289015	add	soap	washing program	laundry
00133	0.00024707313044958055	add	soap	program	laundry
00134	0.00012739777584405945	add	soap	warm water	laundry
00135	0.00016273296873305695	add	soap	water	laundry
00136	0.00018299239538474273	add	soap	drawer	laundry
00137	0.0002020240566392941	add	soap	powder drawer	laundry
00138	0.00030359726289405035	add	soap	required powder amount	laundry
00139	0.0	add	soap	1 measure of powder liquid soap	laundry
00140	0.00011109272731614684	add	soap	items	laundry
00141	6.520191811480331e-05	add	soap	piece	laundry
00142	0.0015960263721589167	add	soap	dryer	laundry
00143	0.0002020240566392941	add	soap	1 measure	laundry
00144	0.0	add	soap	one half cup of deterget	laundry
00145	0.0019996425607744285	add	soap	dirty clothes	laundry
00146	0.004266011919179965	add	soap	clothes	laundry
00147	0.00030359726289405035	add	soap	washing machine lid	laundry
00148	0.00031575337768765925	add	soap	lid	laundry
00149	0.0014390272945622926	add	soap	dirty laundry	laundry
00150	0.0002020240566392941	add	soap	washer settings	laundry
00151	0.00015512770615199874	add	soap	settings	laundry
00152	0.0003501687468351175	add	soap	start	laundry
00153	4.678299828523616e-05	add	soap	button	laundry
00154	0.0001995032965198646	add	soap	color	laundry
00155	0.0	add	soap	colors	laundry
00156	0.002573601081894443	get	clothes	washer	laundry
00157	0.005312457723837298	get	clothes	washing machine	laundry
00158	0.0005189345814455286	get	clothes	laundry soap	laundry
00159	0.0016500824015844209	get	clothes	detergent	laundry
00160	0.0009490028495404613	get	clothes	wash cycle	laundry
00161	0.000755410394723826	get	clothes	cycle	laundry
00162	0.00016322267735958344	get	clothes	basket	laundry
00163	0.00018980056990809224	get	clothes	washing program	laundry
00164	0.0002672947039033513	get	clothes	program	laundry
00165	0.00013782458137078744	get	clothes	warm water	laundry
00166	0.0001760517649720402	get	clothes	water	laundry
00167	0.00019796931399188028	get	clothes	drawer	laundry
00168	0.00021855861178629298	get	clothes	powder drawer	laundry
00169	0.0003284450249344014	get	clothes	required powder amount	laundry
00170	0.0	get	clothes	1 measure of powder liquid soap	laundry
00171	0.00012018505452111428	get	clothes	items	laundry
00172	7.053833561227095e-05	get	clothes	piece	laundry
00173	0.0017266523307973166	get	clothes	dryer	laundry
00174	0.00021855861178629298	get	clothes	1 measure	laundry
00175	0.0	get	clothes	one half cup of deterget	laundry
00176	0.0021633022790546325	get	clothes	dirty clothes	laundry
00177	0.0003284450249344014	get	clothes	washing machine lid	laundry
00178	0.0003415960506993658	get	clothes	lid	laundry
00179	0.001556803744336586	get	clothes	dirty laundry	laundry
00180	0.00021855861178629298	get	clothes	washer settings	laundry
00181	0.00016782405358144032	get	clothes	settings	laundry
00182	0.0003788281280574159	get	clothes	start	laundry
00183	5.061192875003872e-05	get	clothes	button	laundry
00184	0.00021583154134966457	get	clothes	color	laundry
00185	0.0	get	clothes	colors	laundry
00186	0.003544149724246373	dry	clothes	washer	laundry
00187	0.007315875684645331	dry	clothes	washing machine	laundry
00188	0.0007146336185009078	dry	clothes	laundry soap	laundry
00189	0.0022723564773505485	dry	clothes	detergent	laundry
00190	0.0013068879288129702	dry	clothes	wash cycle	laundry
00191	0.0010402884739940054	dry	clothes	cycle	laundry
00192	0.00022477671890349673	dry	clothes	basket	laundry
00193	0.000261377585762594	dry	clothes	washing program	laundry
00194	0.00036809607277373435	dry	clothes	program	laundry
00195	0.00018980056990809227	dry	clothes	warm water	laundry
00196	0.0002424438731660182	dry	clothes	water	laundry
00197	0.00027262690186510564	dry	clothes	drawer	laundry
00198	0.0003009807732610484	dry	clothes	powder drawer	laundry
00199	0.0004523072175950756	dry	clothes	required powder amount	laundry
00200	0.0	dry	clothes	1 measure of powder liquid soap	laundry
00201	0.00016550887813817492	dry	clothes	items	laundry
00202	9.71395390170581e-05	dry	clothes	piece	laundry
00203	0.0023778022262720125	dry	clothes	dryer	laundry
00204	0.0003009807732610484	dry	clothes	1 measure	laundry
00205	0.0	dry	clothes	one half cup of deterget	laundry
00206	0.0029791202800277237	dry	clothes	dirty clothes	laundry
00207	0.0004523072175950756	dry	clothes	washing machine lid	laundry
00208	0.0004704177183507507	dry	clothes	lid	laundry
00209	0.0021439008555027236	dry	clothes	dirty laundry	laundry
00210	0.0003009807732610484	dry	clothes	washer settings	laundry
00211	0.0002311133521846125	dry	clothes	settings	laundry
00212	0.0005216906439140704	dry	clothes	start	laundry
00213	6.969854597317269e-05	dry	clothes	button	laundry
00214	0.00029722527828400156	dry	clothes	color	laundry
00215	0.0	dry	clothes	colors	laundry
00216	0.01063244917273912	open	washing machine	washer	laundry
00217	0.0021439008555027236	open	washing machine	laundry soap	laundry
00218	0.0068170694320516464	open	washing machine	detergent	laundry
00219	0.003920663786438911	open	washing machine	wash cycle	laundry
00220	0.0031208654219820166	open	washing machine	cycle	laundry
00221	0.0006743301567104903	open	washing machine	basket	laundry
00222	0.0007841327572877821	open	washing machine	washing program	laundry
00223	0.0011042882183212033	open	washing machine	program	laundry
00224	0.0005694017097242768	open	washing machine	warm water	laundry
00225	0.0007273316194980546	open	washing machine	water	laundry
00226	0.000817880705595317	open	washing machine	drawer	laundry
00227	0.0009029423197831454	open	washing machine	powder drawer	laundry
00228	0.0013569216527852268	open	washing machine	required powder amount	laundry
00229	0.0	open	washing machine	1 measure of powder liquid soap	laundry
00230	0.0004965266344145248	open	washing machine	items	laundry
00231	0.0002914186170511743	open	washing machine	piece	laundry
00232	0.007133406678816037	open	washing machine	dryer	laundry
00233	0.0009029423197831454	open	washing machine	1 measure	laundry
00234	0.0	open	washing machine	one half cup of deterget	laundry
00235	0.008937360840083172	open	washing machine	dirty clothes	laundry
00236	0.01906685155523053	open	washing machine	clothes	laundry
00237	0.0013569216527852268	open	washing machine	washing machine lid	laundry
00238	0.0014112531550522522	open	washing machine	lid	laundry
00239	0.006431702566508171	open	washing machine	dirty laundry	laundry
00240	0.0009029423197831454	open	washing machine	washer settings	laundry
00241	0.0006933400565538375	open	washing machine	settings	laundry
00242	0.0015650719317422113	open	washing machine	start	laundry
00243	0.00020909563791951806	open	washing machine	button	laundry
00244	0.0008916758348520047	open	washing machine	color	laundry
00245	0.0	open	washing machine	colors	laundry
00246	0.003544149724246373	put	laundry	washer	laundry
00247	0.007315875684645331	put	laundry	washing machine	laundry
00248	0.0007146336185009078	put	laundry	laundry soap	laundry
00249	0.0022723564773505485	put	laundry	detergent	laundry
00250	0.0013068879288129702	put	laundry	wash cycle	laundry
00251	0.0010402884739940054	put	laundry	cycle	laundry
00252	0.00022477671890349673	put	laundry	basket	laundry
00253	0.000261377585762594	put	laundry	washing program	laundry
00254	0.00036809607277373435	put	laundry	program	laundry
00255	0.00018980056990809227	put	laundry	warm water	laundry
00256	0.0002424438731660182	put	laundry	water	laundry
00257	0.00027262690186510564	put	laundry	drawer	laundry
00258	0.0003009807732610484	put	laundry	powder drawer	laundry
00259	0.0004523072175950756	put	laundry	required powder amount	laundry
00260	0.0	put	laundry	1 measure of powder liquid soap	laundry
00261	0.00016550887813817492	put	laundry	items	laundry
00262	9.71395390170581e-05	put	laundry	piece	laundry
00263	0.0023778022262720125	put	laundry	dryer	laundry
00264	0.0003009807732610484	put	laundry	1 measure	laundry
00265	0.0	put	laundry	one half cup of deterget	laundry
00266	0.0029791202800277237	put	laundry	dirty clothes	laundry
00267	0.006355617185076843	put	laundry	clothes	laundry
00268	0.0004523072175950756	put	laundry	washing machine lid	laundry
00269	0.0004704177183507507	put	laundry	lid	laundry
00270	0.0021439008555027236	put	laundry	dirty laundry	laundry
00271	0.0003009807732610484	put	laundry	washer settings	laundry
00272	0.0002311133521846125	put	laundry	settings	laundry
00273	0.0005216906439140704	put	laundry	start	laundry
00274	6.969854597317269e-05	put	laundry	button	laundry
00275	0.00029722527828400156	put	laundry	color	laundry
00276	0.0	put	laundry	colors	laundry
00277	0.004081149198177591	check	pockets	washer	laundry
00278	0.00842435633576571	check	pockets	washing machine	laundry
00279	0.0008229128693923618	check	pockets	laundry soap	laundry
00280	0.0026166574600583023	check	pockets	detergent	laundry
00281	0.0015049038663052425	check	pockets	wash cycle	laundry
00282	0.0011979100212581458	check	pockets	cycle	laundry
00283	0.00025883424727973645	check	pockets	basket	laundry
00284	0.00030098077326104846	check	pockets	washing program	laundry
00285	0.00042386894153358183	check	pockets	program	laundry
00286	0.000218558611786293	check	pockets	warm water	laundry
00287	0.00027917827844729695	check	pockets	water	laundry
00288	0.0003139345537059686	check	pockets	drawer	laundry
00289	0.0003465845229556137	check	pockets	powder drawer	laundry
00290	0.0005208395192194084	check	pockets	required powder amount	laundry
00291	0.0	check	pockets	1 measure of powder liquid soap	laundry
00292	0.0001905863120521851	check	pockets	items	laundry
00293	0.00011185784535530775	check	pockets	piece	laundry
00294	0.0027380800485900477	check	pockets	dryer	laundry
00295	0.0003465845229556137	check	pockets	1 measure	laundry
00296	0.0	check	pockets	one half cup of deterget	laundry
00297	0.0034305081015433307	check	pockets	dirty clothes	laundry
00298	0.007318602202765452	check	pockets	clothes	laundry
00299	0.0005208395192194084	check	pockets	washing machine lid	laundry
00300	0.000541694071478296	check	pockets	lid	laundry
00301	0.0024687386081770854	check	pockets	dirty laundry	laundry
00302	0.0003465845229556137	check	pockets	washer settings	laundry
00303	0.000266130989191471	check	pockets	settings	laundry
00304	0.0006007357247186814	check	pockets	start	laundry
00305	8.025907118612013e-05	check	pockets	button	laundry
00306	0.00034226000607375597	check	pockets	color	laundry
00307	0.0	check	pockets	colors	laundry
00308	0.0030071502503151554	place	clothing	washer	laundry
00309	0.006207395033524954	place	clothing	washing machine	laundry
00310	0.0006063543676094541	place	clothing	laundry soap	laundry
00311	0.0019280554946427954	place	clothing	detergent	laundry
00312	0.0011088719913206983	place	clothing	wash cycle	laundry
00313	0.0008826669267298651	place	clothing	cycle	laundry
00314	0.00019071919052725706	place	clothing	basket	laundry
00315	0.0002217743982641396	place	clothing	washing program	laundry
00316	0.00031232320401388693	place	clothing	program	laundry
00317	0.00016104252802989153	place	clothing	warm water	laundry
00318	0.00020570946788473946	place	clothing	water	laundry
00319	0.00023131925002424278	place	clothing	drawer	laundry
00320	0.0002553770235664832	place	clothing	powder drawer	laundry
00321	0.00038377491597074286	place	clothing	required powder amount	laundry
00322	0.0	place	clothing	1 measure of powder liquid soap	laundry
00323	0.00014043144422416472	place	clothing	items	laundry
00324	8.242123267880843e-05	place	clothing	piece	laundry
00325	0.002017524403953977	place	clothing	dryer	laundry
00326	0.0002553770235664832	place	clothing	1 measure	laundry
00327	0.0	place	clothing	one half cup of deterget	laundry
00328	0.0025277324585121167	place	clothing	dirty clothes	laundry
00329	0.005392632167388235	place	clothing	clothes	laundry
00330	0.00038377491597074286	place	clothing	washing machine lid	laundry
00331	0.0003991413652232054	place	clothing	lid	laundry
00332	0.0018190631028283622	place	clothing	dirty laundry	laundry
00333	0.0002553770235664832	place	clothing	washer settings	laundry
00334	0.000196095715177754	place	clothing	settings	laundry
00335	0.00044264556310945953	place	clothing	start	laundry
00336	5.913802076022526e-05	place	clothing	button	laundry
00337	0.00025219055049424715	place	clothing	color	laundry
00338	0.0	place	clothing	colors	laundry
00339	0.004081149198177591	run	dryer cycle	washer	laundry
00340	0.00842435633576571	run	dryer cycle	washing machine	laundry
00341	0.0008229128693923618	run	dryer cycle	laundry soap	laundry
00342	0.0026166574600583023	run	dryer cycle	detergent	laundry
00343	0.0015049038663052425	run	dryer cycle	wash cycle	laundry
00344	0.0011979100212581458	run	dryer cycle	cycle	laundry
00345	0.00025883424727973645	run	dryer cycle	basket	laundry
00346	0.00030098077326104846	run	dryer cycle	washing program	laundry
00347	0.00042386894153358183	run	dryer cycle	program	laundry
00348	0.000218558611786293	run	dryer cycle	warm water	laundry
00349	0.00027917827844729695	run	dryer cycle	water	laundry
00350	0.0003139345537059686	run	dryer cycle	drawer	laundry
00351	0.0003465845229556137	run	dryer cycle	powder drawer	laundry
00352	0.0005208395192194084	run	dryer cycle	required powder amount	laundry
00353	0.0	run	dryer cycle	1 measure of powder liquid soap	laundry
00354	0.0001905863120521851	run	dryer cycle	items	laundry
00355	0.00011185784535530775	run	dryer cycle	piece	laundry
00356	0.0027380800485900477	run	dryer cycle	dryer	laundry
00357	0.0003465845229556137	run	dryer cycle	1 measure	laundry
00358	0.0	run	dryer cycle	one half cup of deterget	laundry
00359	0.0034305081015433307	run	dryer cycle	dirty clothes	laundry
00360	0.007318602202765452	run	dryer cycle	clothes	laundry
00361	0.0005208395192194084	run	dryer cycle	washing machine lid	laundry
00362	0.000541694071478296	run	dryer cycle	lid	laundry
00363	0.0024687386081770854	run	dryer cycle	dirty laundry	laundry
00364	0.0003465845229556137	run	dryer cycle	washer settings	laundry
00365	0.000266130989191471	run	dryer cycle	settings	laundry
00366	0.0006007357247186814	run	dryer cycle	start	laundry
00367	8.025907118612013e-05	run	dryer cycle	button	laundry
00368	0.00034226000607375597	run	dryer cycle	color	laundry
00369	0.0	run	dryer cycle	colors	laundry
00370	0.004081149198177591	dry	laundry	washer	laundry
00371	0.00842435633576571	dry	laundry	washing machine	laundry
00372	0.0008229128693923618	dry	laundry	laundry soap	laundry
00373	0.0026166574600583023	dry	laundry	detergent	laundry
00374	0.0015049038663052425	dry	laundry	wash cycle	laundry
00375	0.0011979100212581458	dry	laundry	cycle	laundry
00376	0.00025883424727973645	dry	laundry	basket	laundry
00377	0.00030098077326104846	dry	laundry	washing program	laundry
00378	0.00042386894153358183	dry	laundry	program	laundry
00379	0.000218558611786293	dry	laundry	warm water	laundry
00380	0.00027917827844729695	dry	laundry	water	laundry
00381	0.0003139345537059686	dry	laundry	drawer	laundry
00382	0.0003465845229556137	dry	laundry	powder drawer	laundry
00383	0.0005208395192194084	dry	laundry	required powder amount	laundry
00384	0.0	dry	laundry	1 measure of powder liquid soap	laundry
00385	0.0001905863120521851	dry	laundry	items	laundry
00386	0.00011185784535530775	dry	laundry	piece	laundry
00387	0.0027380800485900477	dry	laundry	dryer	laundry
00388	0.0003465845229556137	dry	laundry	1 measure	laundry
00389	0.0	dry	laundry	one half cup of deterget	laundry
00390	0.0034305081015433307	dry	laundry	dirty clothes	laundry
00391	0.007318602202765452	dry	laundry	clothes	laundry
00392	0.0005208395192194084	dry	laundry	washing machine lid	laundry
00393	0.000541694071478296	dry	laundry	lid	laundry
00394	0.0024687386081770854	dry	laundry	dirty laundry	laundry
00395	0.0003465845229556137	dry	laundry	washer settings	laundry
00396	0.000266130989191471	dry	laundry	settings	laundry
00397	0.0006007357247186814	dry	laundry	start	laundry
00398	8.025907118612013e-05	dry	laundry	button	laundry
00399	0.00034226000607375597	dry	laundry	color	laundry
00400	0.0	dry	laundry	colors	laundry
00401	0.004081149198177591	fold	laudry	washer	laundry
00402	0.00842435633576571	fold	laudry	washing machine	laundry
00403	0.0008229128693923618	fold	laudry	laundry soap	laundry
00404	0.0026166574600583023	fold	laudry	detergent	laundry
00405	0.0015049038663052425	fold	laudry	wash cycle	laundry
00406	0.0011979100212581458	fold	laudry	cycle	laundry
00407	0.00025883424727973645	fold	laudry	basket	laundry
00408	0.00030098077326104846	fold	laudry	washing program	laundry
00409	0.00042386894153358183	fold	laudry	program	laundry
00410	0.000218558611786293	fold	laudry	warm water	laundry
00411	0.00027917827844729695	fold	laudry	water	laundry
00412	0.0003139345537059686	fold	laudry	drawer	laundry
00413	0.0003465845229556137	fold	laudry	powder drawer	laundry
00414	0.0005208395192194084	fold	laudry	required powder amount	laundry
00415	0.0	fold	laudry	1 measure of powder liquid soap	laundry
00416	0.0001905863120521851	fold	laudry	items	laundry
00417	0.00011185784535530775	fold	laudry	piece	laundry
00418	0.0027380800485900477	fold	laudry	dryer	laundry
00419	0.0003465845229556137	fold	laudry	1 measure	laundry
00420	0.0	fold	laudry	one half cup of deterget	laundry
00421	0.0034305081015433307	fold	laudry	dirty clothes	laundry
00422	0.007318602202765452	fold	laudry	clothes	laundry
00423	0.0005208395192194084	fold	laudry	washing machine lid	laundry
00424	0.000541694071478296	fold	laudry	lid	laundry
00425	0.0024687386081770854	fold	laudry	dirty laundry	laundry
00426	0.0003465845229556137	fold	laudry	washer settings	laundry
00427	0.000266130989191471	fold	laudry	settings	laundry
00428	0.0006007357247186814	fold	laudry	start	laundry
00429	8.025907118612013e-05	fold	laudry	button	laundry
00430	0.00034226000607375597	fold	laudry	color	laundry
00431	0.0	fold	laudry	colors	laundry
00432	0.004081149198177591	wait	hour	washer	laundry
00433	0.00842435633576571	wait	hour	washing machine	laundry
00434	0.0008229128693923618	wait	hour	laundry soap	laundry
00435	0.0026166574600583023	wait	hour	detergent	laundry
00436	0.0015049038663052425	wait	hour	wash cycle	laundry
00437	0.0011979100212581458	wait	hour	cycle	laundry
00438	0.00025883424727973645	wait	hour	basket	laundry
00439	0.00030098077326104846	wait	hour	washing program	laundry
00440	0.00042386894153358183	wait	hour	program	laundry
00441	0.000218558611786293	wait	hour	warm water	laundry
00442	0.00027917827844729695	wait	hour	water	laundry
00443	0.0003139345537059686	wait	hour	drawer	laundry
00444	0.0003465845229556137	wait	hour	powder drawer	laundry
00445	0.0005208395192194084	wait	hour	required powder amount	laundry
00446	0.0	wait	hour	1 measure of powder liquid soap	laundry
00447	0.0001905863120521851	wait	hour	items	laundry
00448	0.00011185784535530775	wait	hour	piece	laundry
00449	0.0027380800485900477	wait	hour	dryer	laundry
00450	0.0003465845229556137	wait	hour	1 measure	laundry
00451	0.0	wait	hour	one half cup of deterget	laundry
00452	0.0034305081015433307	wait	hour	dirty clothes	laundry
00453	0.007318602202765452	wait	hour	clothes	laundry
00454	0.0005208395192194084	wait	hour	washing machine lid	laundry
00455	0.000541694071478296	wait	hour	lid	laundry
00456	0.0024687386081770854	wait	hour	dirty laundry	laundry
00457	0.0003465845229556137	wait	hour	washer settings	laundry
00458	0.000266130989191471	wait	hour	settings	laundry
00459	0.0006007357247186814	wait	hour	start	laundry
00460	8.025907118612013e-05	wait	hour	button	laundry
00461	0.00034226000607375597	wait	hour	color	laundry
00462	0.0	wait	hour	colors	laundry
00463	0.0018000143581604411	close	door	washer	laundry
00464	0.0037156108797515965	close	door	washing machine	laundry
00465	0.0003629504603954943	close	door	laundry soap	laundry
00466	0.001154091842708373	close	door	detergent	laundry
00467	0.0006637465173314946	close	door	wash cycle	laundry
00468	0.0005283451139232554	close	door	cycle	laundry
00469	0.00011416033545042229	close	door	basket	laundry
00470	0.0001327493034662989	close	door	washing program	laundry
00471	0.00018694983782494769	close	door	program	laundry
00472	9.639653445912126e-05	close	door	warm water	laundry
00473	0.00012313318756296566	close	door	water	laundry
00474	0.00013846264293541859	close	door	drawer	laundry
00475	0.0001528630999118755	close	door	powder drawer	laundry
00476	0.00022971926958979073	close	door	required powder amount	laundry
00477	0.0	close	door	1 measure of powder liquid soap	laundry
00478	8.405919056229795e-05	close	door	items	laundry
00479	4.933554690976594e-05	close	door	piece	laundry
00480	0.0012076459746817269	close	door	dryer	laundry
00481	0.0001528630999118755	close	door	1 measure	laundry
00482	0.0	close	door	one half cup of deterget	laundry
00483	0.0015130453552938225	close	door	dirty clothes	laundry
00484	0.0032279116510920557	close	door	clothes	laundry
00485	0.00022971926958979073	close	door	washing machine lid	laundry
00486	0.0002389172899698757	close	door	lid	laundry
00487	0.0010888513811864828	close	door	dirty laundry	laundry
00488	0.0001528630999118755	close	door	washer settings	laundry
00489	0.00011737860549425658	close	door	settings	laundry
00490	0.0002649579511664034	close	door	start	laundry
00491	3.539872557762606e-05	close	door	button	laundry
00492	0.00015095574683521586	close	door	color	laundry
00493	0.0	close	door	colors	laundry
00494	0.008162298396355181	find	dirty laundry	washer	laundry
00495	0.01684871267153142	find	dirty laundry	washing machine	laundry
00496	0.0016458257387847236	find	dirty laundry	laundry soap	laundry
00497	0.005233314920116605	find	dirty laundry	detergent	laundry
00498	0.003009807732610485	find	dirty laundry	wash cycle	laundry
00499	0.0023958200425162916	find	dirty laundry	cycle	laundry
00500	0.0005176684945594729	find	dirty laundry	basket	laundry
00501	0.0006019615465220969	find	dirty laundry	washing program	laundry
00502	0.0008477378830671637	find	dirty laundry	program	laundry
00503	0.000437117223572586	find	dirty laundry	warm water	laundry
00504	0.0005583565568945939	find	dirty laundry	water	laundry
00505	0.0006278691074119372	find	dirty laundry	drawer	laundry
00506	0.0006931690459112274	find	dirty laundry	powder drawer	laundry
00507	0.0010416790384388168	find	dirty laundry	required powder amount	laundry
00508	0.0	find	dirty laundry	1 measure of powder liquid soap	laundry
00509	0.0003811726241043702	find	dirty laundry	items	laundry
00510	0.0002237156907106155	find	dirty laundry	piece	laundry
00511	0.0054761600971800954	find	dirty laundry	dryer	laundry
