headline	text	category	url 
Happy Easter message 2022: Images of Christians celebrating Easter around di world	"Christians around di world celebrate Easter on Sunday 17 April, 2022. Easter day na yearly religious remembrance of di day on which followers of Christian religion believe say Jesus Christ resurrect, afta dem crucify am on Good Friday. BBC Pidgin don gada fotos of Christians celebrating Easter around di world inside dis tori. According to di New Testament for Bible, na Romans crucify Jesus Christ around 30 A.D. And im die on di cross on a Friday and dem bury am inside a tom outside of Jerusalem. Three days later, on Sunday, im rise from di dead, according to Mathew 28:1 - 10. Christians dey celebrate di resurrection each year on Easter Sunday, afta di 40-day season of Lent. Lent dey begin on Ash Wednesday and end with Holy Week, wey include Palm Sunday, wey dey remember how Jesus take enter Jerusalem. Maundy Thursday dey honour di Last Supper, Good Friday dey remember di day dem crucify Jesus, and Holy Saturday na di time of transition between di crucifixion and resurrection. Easter dey known as Pascha in di Orthodox Church. Pascha na di Greek word for ""Passover"". Di Orthodox Church dey celebrate ""di eternal Passover from death to life from earth heaven."" Great Lent, di time of fasting wey be di strictest for di church, dey take place for 40 days and end eight days before Easter on Lazarus Saturday wen Jesus raise Lazarus from di dead, according to Eastern orthodoxy. Palm Sunday and Holy Week go kon follow, as fasting continue until Easter. Orthodox Easter dey always follow di Jewish holiday of Passover. Many historians, wey cite 8th-century monk and Anglo-Saxon scholar di Venerable Bede for im ""The Reckoning of Time,"" believe say di name Easter from Eostre, di Anglo-Saxon goddess of spring and fertility. E always dey portrayed in drawings surrounded by hares and dey believed to be worshiped during pagan festivals. Anglo-Saxons bin also reportedly refer to di month of April as Eostre-monath."	NIGERIA	https://www.bbc.com/pidgin/world-61135390
Osinachi Nwachukwu friend: Odinaka Ukanwa on gospel singer death, Osinachi husband Peter	"Osinachi Nwachukwu death still dey make pipo tok across Nigeria. Osinachi die last week but authorities neva tok wetin really cause di Nigerian gospel singer death. Since di incident, many pipo don come out claim say Osinachi bin suffer complications of domestic violence. But dat na wetin we never fit independently verify. Police arrest Osinachi Nwachukwu husband Peter, days afta her death, as part of investigation. Her 'pastor' Paul Enenche, her sisters, mother and children also don tok wetin dem claim to know. Di latest pesin to chook mouth for di matter na Odinakachi Ukanwa, wey be Osinachi Nwachukwu close friend. Odinaka say di incident happun during one trip wey Osinachi make to Lagos. 'I no know wia Osi see dis kain man' She say she bin don prepare to receive her friend wen di gospel singer say her ""husband say make she no sleep for my house"". ""As she reach airport she tell me say her husband tell her to go hotel go sleep. ""She even dey di airport wait make her husband first send her money,"" Ukanwa tell BBC Igbo. Odinaka Ukanwa say afta di incident Osinachi open up to am say tins no dey go well for her house. Ukanwa say ""na di money wey her husband send she use carry taxi go di hotel wey her husband tell am to go lodge. ""As dem reach dia di taxi man tell am say dat place no be hotel say na ashawo brothel. ""My friend call me tell me dis tin finish wey make me feel for her. I ask am whether she don chop make I bring food for her."" She say na also dat time Osinachi tell am say na her husband dey manage money wey she dey make from singing. Peter, di husband of late Osinachi Nwachukwu, dey police custody and never respond to dis latest accuse. Odinakachi Ukanwa also tok how she and Osinachi Nwachukwu take become friends. She say na for Enugu state, southeast Nigeria she meet Osinachi. ""We know our sef reach house"", she say na as dem dey grow dem begin sing. Dem later form one small gospel group, 'Glorious singers'. ""Osinachi dey very humble. E dey hard to believe wetin she don endure, If you offend her na she go apologise to you. Ukanwa say Osinachi believe di Bible too much wey make am no believe in divorce. She say di gospel singer no dey gree tok about di situation wey she endure wit her husband. ""Her husband want make she dey cover up."" She say her attitude na instead make di tin cause problem - she go endure am. Osinachi friend, Odinakachi Ukanwa say e dey sad say pipo no understand wetin di gospel singer really go through. Peter Nwachukwu, di husband of late popular gospel artiste, Osinachi dey police detention ova di death of im wife. Na Abuja FCT Police tok tok pesin Josephine Adeh confam Peter arrest to BBC Pidgin. DSP Adeh add say dem dey torchlight di mata. Police also tok say di arrest happun afta di brother of di late singer, file report to di police. Before now, tori bin dey circulate say Osinachi bin suffer domestic violence and na wetin many pipo believe say kill her. Though her pastor, Paul Enenche come out tok say she bin get heart problem wey carry her go hospital. Osinachi die at di age of 42 afta she spend some days for one undisclosed hospital for Abuja. Many of her colleagues and some fans on social media don accuse her husband say e dey beat her. For Instagram live, popular singer, Frank Edwards, allege say Osinachi husband don beat her many times. Di Nigerian gospel singer wey dey in her forties die on Friday for Abuja. Before her death, Osinachi na singer, songwriter wey become very popular for her song ""Ekwueme"". She sing Ekwueme in collaboration wit singer Prospa Ochimana. Di hit gospel song get ova 71 million views for Youtube. Osinachi don feature for songs like Nara Ekele by Pastor Paul Enenche and Ema You no dey use me play. And she also release new song wey she title ""God of all power"". She usually dey sing in Igbo language wey pipo from Nigeria southeast dey mainly speak. Osinachi leave behind her husband and her four children. Since her passing, many fans of gospel music dey send tributes as dem dey mourn Osinachi Nwachukwu. Some pipo bin describe her voice as angelic and say e touch dem wella. Peter Nwanchukwu na pastor for Dunamis International Gospel church wia im late wife also be one of di lead singers before her death. Dem born Peter for Omaboma, for Nnewi South, inside Anambra state, South East of Nigeria. Pesin wey dey close to am, Doctor Felix Onyimadu tell BBC say na Okekenwa dem name Peter Nwachukwu wen dem born am. Dr Onyimadu add am say im no too sabi many tins about Peter because im name no dey for dia register. But report tok say Peter dey above 50 years for age. Dunamis International Gospel church lead pastor, Paul Eneche don condemn wetin happun. Na for one choir ministration im meet Osinachi before dem two marry."	NIGERIA	https://www.bbc.com/pidgin/tori-61126226
Happy Easter: How young seminarian die as e dey act Passion of Christ for Imo state	One young seminarian don die as e dey act drama to mark di Easter celebration. Di seminarian, Suel Ambrose be 25 years old. Ambrose just collapse die during di Easter passion play. Nobodi don know wetin kill di young man. Suel Ambrose na year one student of Claratian Institute of Philosophy, of di Claratian University of Nigeria Nekede for Imo state Southeast Nigeria. As most Christians dey do evri year for Easter time, Catholic school dey organise drama to tell tori of di death and resurrection of Jesus Christ. Di late Ambrose bin dey play di role of St Peter wen e fall. Tori be say di incident cause commotion for di school. As e collapse, na so dem rush am go di Federal medical center for Owerri. Unfortunately, dem pronounce am dead for di hospital. One priest for di school, Chukwuemeka Iheme confam di tori but say di management go tok more about di incident. Di management of di Claratian University of Nigeria don suspend all Easter activities sake of di incident. One pesin wey witness di incident say 'Na di part of di drama wia soldiers begin pursue children we dey wen Ambrose fall come begin bleed. 'We carry am go di school clinic wia di doctors try to save am but e no respond. Na dat time we carry am go FMC for Owerri wia dem say don die,' di source tok. Easter Passion Play na drama wey Christians dey take remember di death and resurrection of Jesus Christ. Na play wey dem dey take tell di Easter story. Dem dey use di word 'passion' to describe Jesus love wey make am surrender im life for 'sinners'.	NIGERIA	https://www.bbc.com/pidgin/tori-61132558
Kano State: Why Nigeria historic dye pits fit close down	"For more than six centuries, one area for di historic city of Kano for northern Nigeria na di home to dye pits, wia dem dey use ancient techniques to produce beautiful fabrics. Di materials - wey dem dey mostly dye for deep blue colour - don sell across Africa and di Middle East. But many pipo dey worry say di industry now dey at risk. 'Di young generation no wan join di dyeing,' one Baba Muhammad complain as he squat near one wide pit, wey full wit one colo, indigo coloured liquid. Di 75-year-old dip one piece of cloth into di hole, cover im hands wit rubber gloves. Di veteran dyer dey worry say im go be one of di last pipo to perform di ancient ritual as young pipo don get more modern taste. 'Dem prefer to go into business; dem like to design di fabrics, but no be to dye am.' Di Kofar Mata dye pits - wey dem establish for di beginning of di16th Century be di source of livelihood for thousands of local pipo. Na women dey usually create di unique design of di fabrics wey dem go twist and tie di material for dia houses into different shapes to produce di patterns. Dem go later give di tied clothes dem to di dyers. Kano city na one important economic hub for northern Nigeria and e get strong leg for di trans-Saharan trade for pre-colonial times. Historians dey tok of how Tuaregs - wey dem dey call 'blue men of the desert' - sake of di colour of dia clothes - dey visit di city. Wetin follow sweet pipo about di Kofar Mata fabric, na di locally sourced and natural ingredients wey dem dey use to dye di clothes. Till today, dyers tok say dem dey avoid artificial ingredients, and dey use things like di local indigo plant, wey dey give di material e colour. But based on how things be for now, dis ancient tradition don dey face plenty threats. One na di Boko Haram insurgency. As dis one don mean say customers no dey - especially those wey dey travel through di north-east of Nigeria wia di Islamist militants dey active. E don also affect those wey dey come from front. 'Tourists bin dey come here all di time from all ova di world like France, Germany, UK and America, but di insecurity palava for northern Nigeria don affect dis business,' na so Baballiya Hamisu, wey be anoda dyer, tok. Oga Hamisu be 37 years old and na one of di youngest dyers wey dey work for di pits. E say 'I start to dye wen I be 10 years old so I don det do dis work for like 25 years'. Oga Hamisu dey old enuf to sabi wen dyeing be dyeing, e say ""wen I be pikin, di dye pits bin dey uncountable, now we only get 144, and like 15 we dey use"". Kano na among di fastest growing cities for sub-Saharan Africa. In di last few years, e don see as dem demolish some of its historical sites wey goment say dey necessary so dem go fit transform am to modern city. Tijjani Muhammad Naniya, wey be historian for di Kano Bayero University, say urbanisation no be di only thing wey wan kill dye pits. E explain say, 'di problem start from one colonial policy to change Kano economy, wey make di city start to dey import clothes from Manchester and oda placs abroad'. Di rise of cheap abroad clothes na major wahala for local dyers. Dem say although di prices dey di same, competition dey as many customers prefer new and flashy modern designs. Many of di men wey dey work for di pits na descendant dyers, like Haruna Baffa, wey be di secretary of di Kofar Mat Dye Pits. E say im be di seventh generation. ""My seventh great grandpapa, Muhammadu Dabosa, na im be di founder of dis pit centre"". Di dyers say dem no dey gt any help from local or regional goments. Oga Hamisu say dem fit do more to preserve di industry wey get historical significance. E say, 'if goment buy our products and ginger pipo to buy am, we go thrive'. 'Imagine say di president or one govnor wear one of our Kofar Mata fabrics, even if pipo bin dey look am say e dey worthless before, e go become valuable.' All photos subject to copyright"	NIGERIA	https://www.bbc.com/pidgin/tori-61091131
Warere beach hotel Zanzibar: Zainab Oladehinde sexual assault claim, Zanzibar hotel reply	"Zanzibar Commission for Tourism dey investigate Zainab Oladehinde sexual assault claim wen she spend vacation inside Warere beach hotel. Zainab, na Nigerian lady wey become guest of Warere beach hotel in April 2021 to mark her 23rd birthday but e become a sad experience, according to her. For series of Twitter thread Zainab Oladehinde post on Saturday, she tok about di attack wey she experience wen she enta Zanzibar to holiday. Warere beach hotel for Zanzibar don also reply Zainab Oladehinde, just read on for di full gist. Zanzibar na semi-autonomous territory (wey mean dem get dia own president but dey use Tanzania money) wey dey political union with Tanzania. And one of dia major source of income na tourism. ""Few hours into my sleep (on my birthday), I start to feel strange hand dey touch my breast."" Zainab Oladehinde post thread for Twitter. Di Nigerian lady describe her experience as traumatic, as she say she bin need therapy afta wetin happun. Zainab suppose spend six days for di Warere Beach Hotel for Zanzibar wen di incident happun. And she say she travel all by her sef for dis trip, despite all her fears. ""Now dis na me wey bin dey sleep naked for my hotel room wey di door bin dey locked, ""So I bin tink say na dream. Na wetin I tell my self before I sleep back"". She go into detail as to how a few minutes later, di strange man wey enta her room, start to dey use her hands to please imself - touch im penis. Na dat moment she wide her eyes to see weda true-true she dey in danger, di lady tok. Zainab recount as di strange man wey enta her locked room bin wan climb her before she come lie give am say she get HIV as she dey cry. Na so di strange man start to dey strangle am, then ""as I dey struggle so e no go strangle me, na im e comot di room say e go come back with condom"". She tok for di tweet thread. Afta dis incident, she add say she come find out say apart from di attempted rape, dem bin steal di $1,100 wey she keep for bag. Zainab come recall how she run leave her room, to enta di room of one Russian couple wey she bin make friends with di day before. Di male Russian even gree to do video to verify di events. She tok say, she report di mata to di hotel owner, and even go police station wia dem throw am out say, no body rape am. Warere beach hotel Zanzibar release statement wey dem also admit say di mata enta go through di Zanzibar Nungwi police. Di hotel add say di mata bin also pass through di District Commissioners Office, Regional Commissioners Office. And di office of di Second Vice President of di goment of Zanzibar hear wetin happun, afta which Zainab no gree move di case further. Dem add. Warere Beach claim say ""di police report bin show say di mata na personal case, and no be say Warere bin dey negligent"". Dem bin add say, ""We tell Zainab Oladehinde say di hotel go abide by any damages wey di court system for Zanzibar rule."" Dis na as dem hala on top di negative reviews wey dem don receive by pipo wey neva visit di hotel before. Warere beach hotel Google rating don drop from 4.5 to 1.2. Di Warere beach hotel reviews drop within hours afta @zanaibdehinde tweet her experience. Commission for Tourism for Zanzibar don release dia own statement say dem don start to investigate di mata. Di Commission say ""We dey shocked and disappointed to learn about dis mata and dey take di allegation very seriously"". Dem promise say dem go report on di findings of dis investigation. Dem condemn any harm or threats to visitors to di ""peaceful islands of Zanzibar"". Zainab Oladehinde sexual assault claim, plenti pipo don dey recount dia experiences for Zanzibar hotels dem. Some pipo recount dia experiences from oda hotels dem for Zanzibar. But all of dis reactions na claims wey BBC Pidgin no fit independently verify at di time of dis tori. While odas give advice on wetin to do next time. Head of Nigeria in Diaspora Commission don chook mouth for di mata. Abike Dabiri-Erewa for statement say she go escalate di mata give di Tanzania High Commissioner to Nigeria."	NIGERIA	https://www.bbc.com/pidgin/tori-61135031
Orlando Julius: Wetin to know about di Nigerian Afro-highlife music legend	"Popular Nigerian Saxophonist, Orlando Julius don die at di age of 79. Im family confam im death to BBC but dem no tok di cause of im death. Music executive, Bimbo Esho also confam Oga Julius death for her Facebook page early on Friday. Orlando Julius, na saxophonist, singer, band leader, and songwriter wey dey closely associated wit afrobeat music. Dem born Oga Julius for 1943 for Ikole Ekit satet, South West of Nigeria. Reports say na im mama teach am how to sing wey make am love singing and im join im school choir for 1957. Im papa death make am comot from school and e relocate to Ibadan to begin im music career. 'Na because of me Fela Anikulapo begin love to play di saxophone,' Orlando Julius tok for one of im interviews For 1960, Orlando Julius join di popular singing group Eddy Okonta, wey dem follow produce albums together. For di same year, e join bodi wit BBC, produce im first music wey im title Igbeyin Adara. One of di songs wey make Orlando Julius dey popular na 'Jaguar Nana', wey im release for 1965. Sake of dis song, im tour across West Africa. Den later travel go Europe, before e go di United States for 1971 to learn more about music production. Many of im fans consider am ""one of di last of Nigeria titans for di highlife music genre"". Oda songs wey im don produce na Ololufe mi, Back to my Roots, Adara, and many oda albums."	NIGERIA	https://www.bbc.com/pidgin/tori-61117002
Nigeria News: America don gree to sell military equipment wey reach nearly one billion dollars to Nigeria.	Di United States don gree to sell military equipment wey reach nearly one billion dollars to Nigeria. Di military equipment include 12 attack helicopters and Advanced Precision Kill Weapon System. Na for statement from di Defense Security Cooperation Agency confam di tori as dem say di kontri wan use di arms to strengthen im fight against armed groups. Di US says tok say dem sef gree say e go improve security for Sub-Saharan Africa in line wit im foreign policy goals and security objectives wey dem share. Dem follow tok say e no go hard for Nigeria to get di weapons but di process go take up to five years. Dem go follow train military personnel and how to use equipment and on human rights make dem no use am harm civilians. Di goment of Nigeria bin request di following: Nigeria dey struggle to tackle violence by extremist groups such as Boko Haram and di so-called Islamic State West Africa Province plus very bad attacks by bandits wey dey carry out killings and kidnappings for ransom. Dis na di second major arms sale to Nigeria by di United States in five years. Dem bin don reject Nigeria request for military equipment sake of human rights concerns for di administration of Barack Obama. But for 2017, di Trump administration agree to sale 12 Super Tucano aircraft to Nigeria. Dem deliver di military planes last year. 	NIGERIA	https://www.bbc.com/pidgin/tori-61118572
Sunday Igboho: 'Di only in I no do for prison na to sleep wit my wife', Sunday Ighoho hail Benin president Patrice Talon	"Yoruba nation agitator Sunday Adeyemo wey evri body know as 'Sunday Igboho' don appreciate those wey see say e get im freedom back. Igboho message dey for video wey im Lawyer, Yomi Aliyu share give BBC. Prof Banji Akintoye and Prof Wale Adeniran wey be leaders of Yoruba group, Ilana Omo Oodua dey for di video wey dem record for Sunday Igboho base for Cotonou, Benin Republic. Sunday Igboho say president Patrice Talon of Benin republic play better role during im time for prison. E say even though im bin dey remand nobody maltreat am. ""Make una help me thank president Tallon. Na better pesin. Di only tin wey I no do for prison na to sleep wit my wife. ""Everi oda tin dey very easy and accessible. Benin republic na better kontri. If to say Nigeria dey like Benin I for no dey protest."" E say im bin vex say im Lawyer no dey do well ""I bin no understand say na help my Lawyer dey help me. ""I happy say im no vex for me becos if to say e vex I no know wetin for happun to me. Sunday Igboho find im sef for Benin prison afta e escape arrest for Nigeria. Im bin ddey lead campaign for Yoruba Nation around all di Southwestern states of Nigeria for 2021. Last year, officers of di Department of state services (DSS) raid im house for Soka area of Ibadan, Oyo state. Na two pipo die during di raid wia di officers arrest 12 suspects. E no clear how Sunday Igboho take escape di raide come land for Benin republic wia officials of di konri gbab am for dia. Na on 19 July, 2021 authorities gbab di Yoruba activist for Cotonou, Benin Republic and dem charge am wit Association wit criminals. Di Cotonu Court of Appeal later sentence di Yoruba activist Sunday Igboho go jail on top accuse say im dey associate wit criminals. Na popular Yoruba activist, im real name na Chief Sunday Adeniyi Adeyemo. According to reports im grow up for Modakeke area for Osun state, south-west Nigeria but im hometown na Igboho wey dey for Oyo State. During im early days for Modakeke, Oga Sunday bin dey do mechanic work for dia. Im become popular during di former Oyo state govnor Rashidi Ladoja impeachment wahala for di support wey im give di Govnor. Oga Igboho bin give herdsmen seven days quit notice to leave di Yoruba-speaking Oyo state for southwest Nigeria afta im accuse dem say na dem dey behind di security palava for di town. As per family life Oga Igboho marry two wives but im no dey leave wit any of dem for im mansion for Ibadan. Sunday Igboho become popular wen e begin fight for di secession of di Yorubas, one of the major tribes for Nigeria To many pipo for southern Nigeria - especially Yorubas - Igboho na hero wey dey fight for dia dignity and protection."	NIGERIA	https://www.bbc.com/pidgin/tori-61083841
Osinachi Nwachukwu: 'Peter tell my pikin say if she no go home alive, she go go in death' - late singer mama	"Di family of late Osinachi Nwachukwu don open up about di life of di singer for di first time since her passing on Friday, 2 April.. Her mama, sister and twin sister give exlusive access to di BBC. Inside interview wey BBC freelance tori pesin Hyacinth Ogbu do wit Osinachi family, dem share dia pain and tok about dia bad experience dem face wit Osinachi husband, Peter Nwachukwu. Madam Madu, Osinachi mama as she dey express di pain for her heart say: ""e dey pain me for di kain in-law wey dem cari come, di kain man wey marry my daughter Osinachi. Di kain tin I see for di man hand, I no sabi say dat kain tin dey dis life. ""Eva since im come marry her, my pikin no get peace, me sef no get peace."" Osinachi mama say, afta her daughter marry, she no take eye see her pikin again until afta eight years. ""Wen she born pikin, her husband no tell me say she don born pikin, na oda pipo tell me,"" she tok. At first, di talented gospel musician no gree tell her family wetin her eyes dey see inside her marriage. Madam Madu say na outsiders bin dey tell her wetin her pikin eye dey see. ""Pipo dey gist me, my pikin no dey tell me wetin her eyes dey see, na outsiders dey tell me wetin my daughter eyes dey see."" She add say, ""one pesin wey we bin dey live togeda for yard, 74 Nike road, wey dem follow her grow, call us say, if we sabi wetin we fit do for Osinachi mata, make we come do am."" Madam Madu say one day she receive call from her daughter- by dat time Osinachi just born pikin number three - say suffer don kee her, say nobody dey take care of her and wetin Peter dey cari her eyes see too much. ""She call her papa tell am say, wetin Peter tell her say say if she no go home alive, she go go in death."" Dis tok make her eldest sister, Favour Mmadu, travel go Abuja cari Osinachi and her pikin back to her papa house for Enugu. ""Wit my moni, I go Abuja go cari Osinachi come back, I pay for her transport "" She spend one year and three months for her papa house before Peter Nwachukwu come beg to cari im wife go home. Madam Madu bin no want make her daughter go back to di marriage. Di mother bin want her daughter to divorce and find anoda husband to marry. ""Osinachi open her mouth, I go tok true, she tell me say, 'mama, God say wetin dem join togeda make no man put asunder, say she go go back. I tell her say make she no go back instead make she marry anoda husband. But she say no marry anoda husband, say she don marry, do wedding, no more separation."" But wen Osinachi return to her marriage di husband begin abuse her all over again. Favour, di elder sister say: ""I call my sister: 'Osinachi (you) and Peter no dey quarrel but stay on your own, make Peter stay on im own. No be say una dey qurrel but just make we see weda im head go correct."" But Osinachi no take her sister advice, she remain for di marriage. Although di ogbonge gospel musician born four children for her marriage, her mama no eva go visit her for Abuja, she no even go for 'omuguo'. ""I no sabi wia dem dey live for Abuja. Di first pregnancy, I no go omuguo - wey bein wen psin mama go come live for di pikin house to help her take care of her baby - di second one, I no go. E no want take eye see me and my family."" She say di first time she go her pikin house na wen she bin sick well well. ""I come begin sick. Wen I begin sick, Osinachi go meet mummy Enenche - wey be di wife of di founder of Dunamis Gospel Centre Pastor Paul - beg her say wetin important to her na to take care of her mama and her husband no want make her mother come dia house."" ""Mummy Enenche go beg Peter, and e agree. Na only one month I stay for di house before im (Peter) pursue me and my son."" Madam Madu lament her pikin marriage say wit di kain marry wey her daughter marry, e for beta for her say she bin no marry at all. Amarachi, wey be di late singer twin sister share some experience wey she bin face wey she attend one convention for Abuja. She tok say she bin wan sing for stage wit her sister for di convention but her bin no wan di two sisters perform for stage togeda. ""My sister tell me say di two of us go sing togeda, we don sew cloth finish wey we go use... Dat cloth we no wear am again, Peter no gree. Wen di day reach, I enta, sidon dey wait for my sister. Di next tin, one broda Shango come tell me, 'Mama,, hope you fit sing alone?' I say yes."" Amarachi tok say her brother-in-law bin drive come di front of (church) gate, drag her sister, spit and drag her enta motor and go lock her for house."" Di twin say Osinachi no come again, na only her sing for di event. Anoda experience according to Amarachi na wen dem go for church programme for Lagos. Peter order di keyboardist make im no allow di two sisters near each oda for stage. ""Im no want make we stand togeda. If e be like say di two of us wan come close to each oda (for stage) di keyboardist go say, 'mama shift, mama shift, I no want trouble.' Everybody dey avoid am. Everybody dey avoid Peter."" ""Osinachi bin no wan marry Peter"" Peter Nwachukwu first see Osinachi for one glorious singers programme for Abuja wey she bin go wit her twin sister Amarachi Grace Eze. Amarachi say Peter chase Osinachi tire, but her twin sister bin no gree for am. ""Peter Nwachukwu, wen im see us, e collect my number dey call, Osinachi no gree say Peter Nwachukwu go marry am. Osinachi refuse, she no gree. Peter Nwachukwu go dey call me for phone dey beg me, make I beg my sister to agree for am. ""I tell her say, Osinachi no understand dis man, as I dey see am so I no understand am but na your hand e dey. At a point e be like say everytin scata. Small time di man start again. How tins take happun las las na im I no sabi. But dem two begin relationship. Dem no do courtship, notin, dem no do anytin. Di next tin be say dem don agree."" Everytin happun sharp sharp dem do all di marriage rites afta day, Amarachi say , ""Peter no com get my number again."" Nigeria police arrest Peter Nwachukwu ova di death of im wife. FCT Police tok tok pesin DSP Josephine Adeh say dem dey run investigation. Di arrest shele afta di broda of di late singer, file report to di police. Di singer wey dey in her forties die on Friday for Abuja. Before her death, Osinachi na singer, songwriter wey become very popular for her song Ekwueme wey be collaboration she do wit singer Prospa Ochimana. Di hit gospel song get ova 71 million views for Youtube. Osinachi don feature for songs like Nara Ekele by Pastor Paul Enenche and Ema You no dey use me play and also release new song wey she title God of all power. She usually dey sing in di Igbo language wey people from Nigeria southeast dey speak. Osinachi leave behind her husband and her four children. Since her passing, many fans of gospel music dey send tributes as dem dey mourn Osinachi Nwachukwu. Some pipo bin describe her voice as angelic and say e touch dem wella."	NIGERIA	https://www.bbc.com/pidgin/tori-61070199
Osinachi Nwachkwu husband: Wetin to know about di late gospel singer husband Peter Nwachukwu	"Since di announcement of di death of Nigerian gospel singer, Osinachi Nwachukwu on Friday, na im many pipo don dey mention her husband, Peter Nwachukwu sake of allegation say im get hand for di mata. Di singer wey dey in her forties die on Friday for Abuja from alleged domestic violence from her husband, Peter Nwachukwu. At first, reports tok say di singer bin pass away she spend some days for one undisclosed hospital. Wen di news of passing comot, many of her colleagues and some fans on social media come dey accuse her husband say e dey beat her. For Instagram live, one of di singer close associate and popular singer, Frank Edwards, alleged say Osinachi husband don beat her many times. Peter na pastor for Dunamis International Gospel church wia im wife also be one of di lead singers before her death. Dem born Peter for Omaboma, for Nnewi South, inside Anambra state, South East of Nigeria.. Pesin wey dey close to am, Doctor Felix Onyimadu tell BBC say na Okekenwa dem name Peter Nwachukwu wen dem born am. Dr Onyimadu add am say im no too sabi many tins about Peter because im name no dey for dia register. But report tok say Peter dey above 50 years for age. Na for one choir ministration im meet Osinachi before dem two marry. Nigeria police arrest Peter Nwachukwu, afta di death of di popular gospel artiste wey be im wife, Osinachi. Na di FCT Police tok tok pesin DSP Josephine Adeh confam di arrest to BBC Pidgin. She add say dem dey run investigation. Her mama, sister and twin sister give exclusive access to di BBC wia dem share dia pain and tok about dia daughter marriage with Peter. Madam Madu, Osinachi mama as she dey express di pain for her heart say: ""e dey pain me for di kain in-law wey dem cari come, di kain man wey marry my daughter Osinachi. Di kain tin I see for di man hand, I no sabi say dat kain tin dey dis life. ""Eva since im come marry her, my pikin no get peace, me sef no get peace."" Osinachi mama say, afta her daughter marry, she no take eye see her pikin again until afta eight years. ""Wen she born pikin, her husband no tell me say she don born pikin, na oda pipo tell me,"" she tok. At first, di talented gospel musician no gree tell her family wetin her eyes dey see inside her marriage. Madam Madu say na outsiders bin dey tell her wetin her pikin eye dey see. Daughter of di pastor of Dunamis International Gospel Centre, Deborah Paul Eneche, react to di death and circumstances wey surround di death of Nigerian gospel singer, Osinachi Nwachukwu. Before her passing, Osinachi na di lead singer for di Dunamis International Gospel Centre. She deny say she sabi wetin dey happun before now (allegations of domestic abuse) and she no dey indulge for gossip or chook eye into oda pipo life. Di pastor daughter say she wish she sabi di gospel singer beta. ""I wish I bin dey aware of di pain wey she dey experience."" She also mention say many pipo wey dey close to di late Nwachukwu before her death no really sabi di whole mata. ""From wetin she say di late singer twin sister tok, she no let her spiritual father sabi di gravity of di abuse wey she suffer."" She also promise to take measures and protect di children and her family as well. During condolence visit to di family of di late popular Gospel Singer, Osinachi Nwachukwu for her house for Arco Estate, Abuja, di Honourable Minister of Women Affairs, Dame Pauline Tallen demand on behalf of Nigerian Women and Mothers, for two things: Madam Dame say even though reports say di late singer dey hospitalized for throat cancer before her death, she tok say social media claim no fit dey claim say domestic abuse happen. Presently, di children of di deceased dey wit family friend, Mr. Sunday Achino from di Church wia di late singer bin worship - Dunamis Gospel centre. Di singer wey dey in her forties die on Friday for Abuja. Before her death, Osinachi na singer, songwriter wey become very popular for her song Ekwueme wey be collaboration she do wit singer Prospa Ochimana. Di hit gospel song get ova 71 million views for Youtube. Osinachi don feature for songs like Nara Ekele by Pastor Paul Enenche and Ema You no dey use me play and also release new song wey she title God of all power. She usually dey sing in di Igbo language wey people from Nigeria southeast dey speak. Osinachi leave behind her husband and her four children. Since her passing, many fans of gospel music dey send tributes as dem dey mourn Osinachi Nwachukwu. Some pipo bin describe her voice as angelic and say e touch dem wella."	NIGERIA	https://www.bbc.com/pidgin/tori-61091133
Boris Johnson: UK Prime Minister and Chancellor Rishi Sunak to chop fine over lockdown parties	"Prime Minister Boris Johnson and Chancellor Rishi Sunak go chop fine from di police sake of dem attend party during lockdown. Di Metropolitan Police bin dey investigate12 party wey bin happun for Downing Street and Whitehall wey dem allege say break Covid rules. So far, dem don sama total of more dan 50 fines sake of Covid law-breaking for government buildings. No 10 bin confam say di two of dem get notice from di Metropolitan Police say dem go give dem fixed penalty notice. But one tok-tok pesin say dem neva tell dem di party wey di fine dey for. Di force dey investigate allege Covid law-breaking for 12 gatherings for Whitehall and Downing Street. Di police say dem no go tok di names of pipo wey chop di fines, but di goment promise to reveal if Mr Johnson and Mr Sunak dey among dem. Labour leader Sir Keir Starmer say: ""Boris Johnson and Rishi Sunak don break di law and repeat lie-lie to di British public. Dey must both resign. ""Di Conservatives dey totally unfit to govern. Britain deserve better."""	NIGERIA	https://www.bbc.com/pidgin/world-61083646
