10900	562000	"remove the clothes"
10900	10100000	"turn water on"
9660	2810000	"Get into the tub"
9470	94700	"I soap up"
8770	674000	"rinse face"
8580	1080000	"Get out of shower."
8470	1200000	"take off close"
8070	1520000	"rinse body"
7620	400000	"turn on fan"
6540	399000	"wait for hot water"
6490	936000	"enter bathroom"
6260	1170000	"rinse soap"
6100	310000	"close curtain"
5990	56300	"get hair wet"
5910	525000	"open the shower"
5850	2110000	"adjust water temperature"
5840	61	"close curtain or door"
5670	146000	"get into shower"
4870	2840000	"turn off tap"
4640	506000	"get in shower"
4620	223000000	"get in the bathroom"
3850	26600000	"Wash my head"
3780	268000	"close the shower"
3680	333000	"turn on shower"
3450	203000	"turn hot water on"
2960	200000	"come out of bathroom"
2690	411000	"turn off shower"
2650	41300	"apply clothes"
2650	203000	"I water down"
2440	124000	"Go in bathroom"
2320	337000	"put clothes back on"
2180	176000	"exit the shower"
1710	333000	"leave shower"
1680	40900	"wash the rest of the body"
1490	55500	"enter shower"
1380	27500	"exit shower"
1350	502000	"wash everything else"
1310	4780	"dress in clean clothing"
1290	101000	"rinse off soap"
1250	94900	"apply conditioner to hair"
1220	22700	"use shampoo and soap"
1150	582000	"wash hair out"
1140	145	"Turn on showerhead."
933	32400	"turn on exhaust fan"
899	133000	"rinse and dry off"
858	297000	"wash face and neck"
768	48200	"get in bathroom"
711	136000	"wash and rinse hair"
681	772000	"turn cold water on"
632	36800	"apply shampoo to hair"
618	227000	"shave if necessary"
472	16000	"put shampoo on your hair"
336	12200	"dry off with towel"
325	60300	"shave if needed"
216	9470	"wash body with soap"
135	3970	"wash everywhere else"
42	312	"dry self with towel"
42	1250	"wet the whole head"
37	1500	"retrieve towel"
32	9540	"open shower tap"
32	4400	"wash face with cloth"
32	2170	"wash shampoo out of hair"
26	4820	"use soap all over your body"
26	12500	"rinse off lather"
26	10500	"adjust temperature to your liking"
26	0	"turn hot and cold water off"
23	69300	"get off bathroom"
23	574	"close door or curtain"
22	3190	"put conditioner on hair"
21	9850	"get shampoo and soap"
21	7490	"step into spray"
21	7460	"Wash hair if desired."
21	1050	"adjust for desired temperature"
18	24100	"Get off the tub"
16	6030	"wet entire body"
16	45	"put soap on washcloth"
16	2260	"wash conditioner out of hair"
16	1590	"rinse body well"
16	0	"keep towel near"
14	7000	"Use shampoo to wash hair"
11	893000	"I turn on the warm water"
11	14100	"dry off body"
10	8630	"I get out and towel dry."
10	817	"clean body with them"
10	0	"scrub the body parts"
5	52	"put shampoo on head"
5	338	"dry the hair with dryer"
5	0	"get in when warm"
5	0	"Turn on lighs in the bathroom"
5	0	"Scrub hands a little."
5	0	"Clean certain parts last.."
0	8	"Use soap to wash body"
0	56	"dry the body with towel"
0	0	"wipe off excess water off self"
0	0	"wash ur arms and legs"
0	0	"soap body with soap or gel"
0	0	"set handle to correct temperature"
0	0	"scrub soap over your body"
0	0	"rinse the body in shower"
0	0	"repeat soaping body"
0	0	"put face scrub on wash cloth"
0	0	"put bath soap on body"
0	0	"place clothes in hanger"
0	0	"peeloff dresses"
0	0	"more soap on washcloth"
0	0	"feel for good temperature"
0	0	"close tap when you feel to"
0	0	"adjust to cold or hot water"
0	0	"adjust the position of shower"
0	0	"add soap to cloth as needed"
0	0	"Use showercap with no shampoo"
0	0	"Use cloth  etc. to scrub body."
0	0	"I get in from the left side"
0	0	"Get washcloth  sponge  etc."
0	0	"Get soap  shampoo ready."
0	0	"Get in when water comfortable."
0	0	"Dry body and hair with towels."
