id	score	v	d-obj	p	p-title
000059	?	insert	letter	front middle	letter
000060	?	insert	letter	front of envelope	letter
000061	?	insert	letter	evelope	letter
000062	?	insert	letter	protection	letter
000063	?	insert	letter	return address on envelope	letter
000064	?	insert	letter	front right hand corner	letter
000065	?	insert	letter	upper left hand corner	letter
000066	?	insert	letter	mailing place	letter
000067	?	insert	letter	and place	letter
000068	?	insert	letter	return address	letter
000069	?	insert	letter	address	letter
000070	?	insert	letter	sufficient stamps	letter
000071	?	insert	letter	envelope and stamps	letter
000072	?	insert	letter	return address	letter
000073	?	insert	letter	address	letter
000074	?	insert	letter	front middle	letter
000075	?	insert	letter	front of envelope	letter
000076	?	insert	letter	mail box	letter
000077	?	insert	letter	mailbox	letter
000078	?	insert	letter	pencil or pen	letter
000079	?	insert	letter	pen	letter
000080	?	insert	letter	paper	letter
000081	?	insert	letter	stamp	letter
000082	?	insert	letter	postage stamp	letter
000083	?	insert	letter	post office	letter
000084	?	insert	letter	box or post office	letter
000085	?	insert	letter	letter to next mailbox	letter
000086	?	insert	letter	envelope and seal envelope	letter
000087	?	insert	letter	envelope	letter
000088	?	ready	stamps	front middle	letter
000089	?	ready	stamps	front of envelope	letter
000090	?	ready	stamps	evelope	letter
000091	?	ready	stamps	protection	letter
000092	?	ready	stamps	return address on envelope	letter
000093	?	ready	stamps	front right hand corner	letter
000094	?	ready	stamps	upper left hand corner	letter
000095	?	ready	stamps	mailing place	letter
000096	?	ready	stamps	and place	letter
000097	?	ready	stamps	return address	letter
000098	?	ready	stamps	address	letter
000099	?	ready	stamps	sufficient stamps	letter
000100	?	ready	stamps	envelope and stamps	letter
000101	?	ready	stamps	return address	letter
000102	?	ready	stamps	address	letter
000103	?	ready	stamps	front middle	letter
000104	?	ready	stamps	front of envelope	letter
000105	?	ready	stamps	mail box	letter
000106	?	ready	stamps	mailbox	letter
000107	?	ready	stamps	pencil or pen	letter
000108	?	ready	stamps	pen	letter
000109	?	ready	stamps	paper	letter
000110	?	ready	stamps	stamp	letter
000111	?	ready	stamps	postage stamp	letter
000112	?	ready	stamps	post office	letter
000113	?	ready	stamps	box or post office	letter
000114	?	ready	stamps	letter to next mailbox	letter
000115	?	ready	stamps	envelope and seal envelope	letter
000116	?	ready	stamps	envelope	letter
000117	?	find	paper	front middle	letter
000118	?	find	paper	front of envelope	letter
000119	?	find	paper	evelope	letter
000120	?	find	paper	protection	letter
000121	?	find	paper	return address on envelope	letter
000122	?	find	paper	front right hand corner	letter
000123	?	find	paper	upper left hand corner	letter
000124	?	find	paper	mailing place	letter
000125	?	find	paper	and place	letter
000126	?	find	paper	return address	letter
000127	?	find	paper	address	letter
000128	?	find	paper	sufficient stamps	letter
000129	?	find	paper	envelope and stamps	letter
000130	?	find	paper	return address	letter
000131	?	find	paper	address	letter
000132	?	find	paper	front middle	letter
000133	?	find	paper	front of envelope	letter
000134	?	find	paper	mail box	letter
000135	?	find	paper	mailbox	letter
000136	?	find	paper	pencil or pen	letter
000137	?	find	paper	pen	letter
000138	?	find	paper	stamp	letter
000139	?	find	paper	postage stamp	letter
000140	?	find	paper	post office	letter
000141	?	find	paper	box or post office	letter
000142	?	find	paper	letter to next mailbox	letter
000143	?	find	paper	envelope and seal envelope	letter
000144	?	find	paper	envelope	letter
000145	?	affix	stamp	front middle	letter
000146	?	affix	stamp	front of envelope	letter
000147	?	affix	stamp	evelope	letter
000148	?	affix	stamp	protection	letter
000149	?	affix	stamp	return address on envelope	letter
000150	?	affix	stamp	front right hand corner	letter
000151	?	affix	stamp	upper left hand corner	letter
000152	?	affix	stamp	mailing place	letter
000153	?	affix	stamp	and place	letter
000154	?	affix	stamp	return address	letter
000155	?	affix	stamp	address	letter
000156	?	affix	stamp	sufficient stamps	letter
000157	?	affix	stamp	envelope and stamps	letter
000158	?	affix	stamp	return address	letter
000159	?	affix	stamp	address	letter
000160	?	affix	stamp	front middle	letter
000161	?	affix	stamp	front of envelope	letter
000162	?	affix	stamp	mail box	letter
000163	?	affix	stamp	mailbox	letter
000164	?	affix	stamp	pencil or pen	letter
000165	?	affix	stamp	pen	letter
000166	?	affix	stamp	paper	letter
000167	?	affix	stamp	postage stamp	letter
000168	?	affix	stamp	post office	letter
000169	?	affix	stamp	box or post office	letter
000170	?	affix	stamp	letter to next mailbox	letter
000171	?	affix	stamp	envelope and seal envelope	letter
000172	?	affix	stamp	envelope	letter
000173	?	address	letter	front middle	letter
000174	?	address	letter	front of envelope	letter
000175	?	address	letter	evelope	letter
000176	?	address	letter	protection	letter
000177	?	address	letter	return address on envelope	letter
000178	?	address	letter	front right hand corner	letter
000179	?	address	letter	upper left hand corner	letter
000180	?	address	letter	mailing place	letter
000181	?	address	letter	and place	letter
000182	?	address	letter	return address	letter
000183	?	address	letter	address	letter
000184	?	address	letter	sufficient stamps	letter
000185	?	address	letter	envelope and stamps	letter
000186	?	address	letter	return address	letter
000187	?	address	letter	address	letter
000188	?	address	letter	front middle	letter
000189	?	address	letter	front of envelope	letter
000190	?	address	letter	mail box	letter
000191	?	address	letter	mailbox	letter
000192	?	address	letter	pencil or pen	letter
000193	?	address	letter	pen	letter
000194	?	address	letter	paper	letter
000195	?	address	letter	stamp	letter
000196	?	address	letter	postage stamp	letter
000197	?	address	letter	post office	letter
000198	?	address	letter	box or post office	letter
000199	?	address	letter	letter to next mailbox	letter
000200	?	address	letter	envelope and seal envelope	letter
000201	?	address	letter	envelope	letter
000202	?	stick	appropriate stamp	front middle	letter
000203	?	stick	appropriate stamp	front of envelope	letter
000204	?	stick	appropriate stamp	evelope	letter
000205	?	stick	appropriate stamp	protection	letter
000206	?	stick	appropriate stamp	return address on envelope	letter
000207	?	stick	appropriate stamp	front right hand corner	letter
000208	?	stick	appropriate stamp	upper left hand corner	letter
000209	?	stick	appropriate stamp	mailing place	letter
000210	?	stick	appropriate stamp	and place	letter
000211	?	stick	appropriate stamp	return address	letter
000212	?	stick	appropriate stamp	address	letter
000213	?	stick	appropriate stamp	sufficient stamps	letter
000214	?	stick	appropriate stamp	envelope and stamps	letter
000215	?	stick	appropriate stamp	return address	letter
000216	?	stick	appropriate stamp	address	letter
000217	?	stick	appropriate stamp	front middle	letter
000218	?	stick	appropriate stamp	front of envelope	letter
000219	?	stick	appropriate stamp	mail box	letter
000220	?	stick	appropriate stamp	mailbox	letter
000221	?	stick	appropriate stamp	pencil or pen	letter
000222	?	stick	appropriate stamp	pen	letter
000223	?	stick	appropriate stamp	paper	letter
000224	?	stick	appropriate stamp	stamp	letter
000225	?	stick	appropriate stamp	postage stamp	letter
000226	?	stick	appropriate stamp	post office	letter
000227	?	stick	appropriate stamp	box or post office	letter
000228	?	stick	appropriate stamp	letter to next mailbox	letter
000229	?	stick	appropriate stamp	envelope and seal envelope	letter
000230	?	stick	appropriate stamp	envelope	letter
000231	?	bring	letter	front middle	letter
000232	?	bring	letter	front of envelope	letter
000233	?	bring	letter	evelope	letter
000234	?	bring	letter	protection	letter
000235	?	bring	letter	return address on envelope	letter
000236	?	bring	letter	front right hand corner	letter
000237	?	bring	letter	upper left hand corner	letter
000238	?	bring	letter	mailing place	letter
000239	?	bring	letter	and place	letter
000240	?	bring	letter	return address	letter
000241	?	bring	letter	address	letter
000242	?	bring	letter	sufficient stamps	letter
000243	?	bring	letter	envelope and stamps	letter
000244	?	bring	letter	return address	letter
000245	?	bring	letter	address	letter
000246	?	bring	letter	front middle	letter
000247	?	bring	letter	front of envelope	letter
000248	?	bring	letter	mail box	letter
000249	?	bring	letter	mailbox	letter
000250	?	bring	letter	pencil or pen	letter
000251	?	bring	letter	pen	letter
000252	?	bring	letter	paper	letter
000253	?	bring	letter	stamp	letter
000254	?	bring	letter	postage stamp	letter
000255	?	bring	letter	post office	letter
000256	?	bring	letter	box or post office	letter
000257	?	bring	letter	letter to next mailbox	letter
000258	?	bring	letter	envelope and seal envelope	letter
000259	?	bring	letter	envelope	letter
000260	?	stick	stamp	front middle	letter
000261	?	stick	stamp	front of envelope	letter
000262	?	stick	stamp	evelope	letter
000263	?	stick	stamp	protection	letter
000264	?	stick	stamp	return address on envelope	letter
000265	?	stick	stamp	front right hand corner	letter
000266	?	stick	stamp	upper left hand corner	letter
000267	?	stick	stamp	mailing place	letter
000268	?	stick	stamp	and place	letter
000269	?	stick	stamp	return address	letter
000270	?	stick	stamp	address	letter
000271	?	stick	stamp	sufficient stamps	letter
000272	?	stick	stamp	envelope and stamps	letter
000273	?	stick	stamp	return address	letter
000274	?	stick	stamp	address	letter
000275	?	stick	stamp	front middle	letter
000276	?	stick	stamp	front of envelope	letter
000277	?	stick	stamp	mail box	letter
000278	?	stick	stamp	mailbox	letter
000279	?	stick	stamp	pencil or pen	letter
000280	?	stick	stamp	pen	letter
000281	?	stick	stamp	paper	letter
000282	?	stick	stamp	postage stamp	letter
000283	?	stick	stamp	post office	letter
000284	?	stick	stamp	box or post office	letter
000285	?	stick	stamp	letter to next mailbox	letter
000286	?	stick	stamp	envelope and seal envelope	letter
000287	?	stick	stamp	envelope	letter
000288	?	buy	stamp	front middle	letter
000289	?	buy	stamp	front of envelope	letter
000290	?	buy	stamp	evelope	letter
000291	?	buy	stamp	protection	letter
000292	?	buy	stamp	return address on envelope	letter
000293	?	buy	stamp	front right hand corner	letter
000294	?	buy	stamp	upper left hand corner	letter
000295	?	buy	stamp	mailing place	letter
000296	?	buy	stamp	and place	letter
000297	?	buy	stamp	return address	letter
000298	?	buy	stamp	address	letter
000299	?	buy	stamp	sufficient stamps	letter
000300	?	buy	stamp	envelope and stamps	letter
000301	?	buy	stamp	return address	letter
000302	?	buy	stamp	address	letter
000303	?	buy	stamp	front middle	letter
000304	?	buy	stamp	front of envelope	letter
000305	?	buy	stamp	mail box	letter
000306	?	buy	stamp	mailbox	letter
000307	?	buy	stamp	pencil or pen	letter
000308	?	buy	stamp	pen	letter
000309	?	buy	stamp	paper	letter
000310	?	buy	stamp	postage stamp	letter
000311	?	buy	stamp	post office	letter
000312	?	buy	stamp	box or post office	letter
000313	?	buy	stamp	letter to next mailbox	letter
000314	?	buy	stamp	envelope and seal envelope	letter
000315	?	buy	stamp	envelope	letter
000316	?	write	letter	front middle	letter
000317	?	write	letter	front of envelope	letter
000318	?	write	letter	evelope	letter
000319	?	write	letter	protection	letter
000320	?	write	letter	return address on envelope	letter
000321	?	write	letter	front right hand corner	letter
000322	?	write	letter	upper left hand corner	letter
000323	?	write	letter	mailing place	letter
000324	?	write	letter	and place	letter
000325	?	write	letter	return address	letter
000326	?	write	letter	address	letter
000327	?	write	letter	sufficient stamps	letter
000328	?	write	letter	envelope and stamps	letter
000329	?	write	letter	return address	letter
000330	?	write	letter	address	letter
000331	?	write	letter	front middle	letter
000332	?	write	letter	front of envelope	letter
000333	?	write	letter	mail box	letter
000334	?	write	letter	mailbox	letter
000335	?	write	letter	pencil or pen	letter
000336	?	write	letter	pen	letter
000337	?	write	letter	paper	letter
000338	?	write	letter	stamp	letter
000339	?	write	letter	postage stamp	letter
000340	?	write	letter	post office	letter
000341	?	write	letter	box or post office	letter
000342	?	write	letter	letter to next mailbox	letter
000343	?	write	letter	envelope and seal envelope	letter
000344	?	write	letter	envelope	letter
000345	?	place	postage stamp	front middle	letter
000346	?	place	postage stamp	front of envelope	letter
000347	?	place	postage stamp	evelope	letter
000348	?	place	postage stamp	protection	letter
000349	?	place	postage stamp	return address on envelope	letter
000350	?	place	postage stamp	front right hand corner	letter
000351	?	place	postage stamp	upper left hand corner	letter
000352	?	place	postage stamp	mailing place	letter
000353	?	place	postage stamp	and place	letter
000354	?	place	postage stamp	return address	letter
000355	?	place	postage stamp	address	letter
000356	?	place	postage stamp	sufficient stamps	letter
000357	?	place	postage stamp	envelope and stamps	letter
000358	?	place	postage stamp	return address	letter
000359	?	place	postage stamp	address	letter
000360	?	place	postage stamp	front middle	letter
000361	?	place	postage stamp	front of envelope	letter
000362	?	place	postage stamp	mail box	letter
000363	?	place	postage stamp	mailbox	letter
000364	?	place	postage stamp	pencil or pen	letter
000365	?	place	postage stamp	pen	letter
000366	?	place	postage stamp	paper	letter
000367	?	place	postage stamp	stamp	letter
000368	?	place	postage stamp	post office	letter
000369	?	place	postage stamp	box or post office	letter
000370	?	place	postage stamp	letter to next mailbox	letter
000371	?	place	postage stamp	envelope and seal envelope	letter
000372	?	place	postage stamp	envelope	letter
000373	?	stick	postage stamp	front middle	letter
000374	?	stick	postage stamp	front of envelope	letter
000375	?	stick	postage stamp	evelope	letter
000376	?	stick	postage stamp	protection	letter
000377	?	stick	postage stamp	return address on envelope	letter
000378	?	stick	postage stamp	front right hand corner	letter
000379	?	stick	postage stamp	upper left hand corner	letter
000380	?	stick	postage stamp	mailing place	letter
000381	?	stick	postage stamp	and place	letter
000382	?	stick	postage stamp	return address	letter
000383	?	stick	postage stamp	address	letter
000384	?	stick	postage stamp	sufficient stamps	letter
000385	?	stick	postage stamp	envelope and stamps	letter
000386	?	stick	postage stamp	return address	letter
000387	?	stick	postage stamp	address	letter
000388	?	stick	postage stamp	front middle	letter
000389	?	stick	postage stamp	front of envelope	letter
000390	?	stick	postage stamp	mail box	letter
000391	?	stick	postage stamp	mailbox	letter
000392	?	stick	postage stamp	pencil or pen	letter
000393	?	stick	postage stamp	pen	letter
000394	?	stick	postage stamp	paper	letter
000395	?	stick	postage stamp	stamp	letter
000396	?	stick	postage stamp	post office	letter
000397	?	stick	postage stamp	box or post office	letter
000398	?	stick	postage stamp	letter to next mailbox	letter
000399	?	stick	postage stamp	envelope and seal envelope	letter
000400	?	stick	postage stamp	envelope	letter
000401	?	fold	letter	front middle	letter
000402	?	fold	letter	front of envelope	letter
000403	?	fold	letter	evelope	letter
000404	?	fold	letter	protection	letter
000405	?	fold	letter	return address on envelope	letter
000406	?	fold	letter	front right hand corner	letter
000407	?	fold	letter	upper left hand corner	letter
000408	?	fold	letter	mailing place	letter
000409	?	fold	letter	and place	letter
000410	?	fold	letter	return address	letter
000411	?	fold	letter	address	letter
000412	?	fold	letter	sufficient stamps	letter
000413	?	fold	letter	envelope and stamps	letter
000414	?	fold	letter	return address	letter
000415	?	fold	letter	address	letter
000416	?	fold	letter	front middle	letter
000417	?	fold	letter	front of envelope	letter
000418	?	fold	letter	mail box	letter
000419	?	fold	letter	mailbox	letter
000420	?	fold	letter	pencil or pen	letter
000421	?	fold	letter	pen	letter
000422	?	fold	letter	paper	letter
000423	?	fold	letter	stamp	letter
000424	?	fold	letter	postage stamp	letter
000425	?	fold	letter	post office	letter
000426	?	fold	letter	box or post office	letter
000427	?	fold	letter	letter to next mailbox	letter
000428	?	fold	letter	envelope and seal envelope	letter
000429	?	fold	letter	envelope	letter
000430	?	fold	place	front middle	letter
000431	?	fold	place	front of envelope	letter
000432	?	fold	place	evelope	letter
000433	?	fold	place	protection	letter
000434	?	fold	place	return address on envelope	letter
000435	?	fold	place	front right hand corner	letter
000436	?	fold	place	upper left hand corner	letter
000437	?	fold	place	mailing place	letter
000438	?	fold	place	and place	letter
000439	?	fold	place	return address	letter
000440	?	fold	place	address	letter
000441	?	fold	place	sufficient stamps	letter
000442	?	fold	place	envelope and stamps	letter
000443	?	fold	place	return address	letter
000444	?	fold	place	address	letter
000445	?	fold	place	front middle	letter
000446	?	fold	place	front of envelope	letter
000447	?	fold	place	mail box	letter
000448	?	fold	place	mailbox	letter
000449	?	fold	place	pencil or pen	letter
000450	?	fold	place	pen	letter
000451	?	fold	place	paper	letter
000452	?	fold	place	stamp	letter
000453	?	fold	place	postage stamp	letter
000454	?	fold	place	post office	letter
000455	?	fold	place	box or post office	letter
000456	?	fold	place	letter to next mailbox	letter
000457	?	fold	place	envelope and seal envelope	letter
000458	?	fold	place	envelope	letter
000459	?	bring	it	front middle	letter
000460	?	bring	it	front of envelope	letter
000461	?	bring	it	evelope	letter
000462	?	bring	it	protection	letter
000463	?	bring	it	return address on envelope	letter
000464	?	bring	it	front right hand corner	letter
000465	?	bring	it	upper left hand corner	letter
000466	?	bring	it	mailing place	letter
000467	?	bring	it	and place	letter
000468	?	bring	it	return address	letter
000469	?	bring	it	address	letter
000470	?	bring	it	sufficient stamps	letter
000471	?	bring	it	envelope and stamps	letter
000472	?	bring	it	return address	letter
000473	?	bring	it	address	letter
000474	?	bring	it	front middle	letter
000475	?	bring	it	front of envelope	letter
000476	?	bring	it	mail box	letter
000477	?	bring	it	mailbox	letter
000478	?	bring	it	pencil or pen	letter
000479	?	bring	it	pen	letter
000480	?	bring	it	paper	letter
000481	?	bring	it	stamp	letter
000482	?	bring	it	postage stamp	letter
000483	?	bring	it	post office	letter
000484	?	bring	it	box or post office	letter
000485	?	bring	it	letter to next mailbox	letter
000486	?	bring	it	envelope and seal envelope	letter
000487	?	bring	it	envelope	letter
000488	?	address	envelope	front middle	letter
000489	?	address	envelope	front of envelope	letter
000490	?	address	envelope	evelope	letter
000491	?	address	envelope	protection	letter
000492	?	address	envelope	return address on envelope	letter
000493	?	address	envelope	front right hand corner	letter
000494	?	address	envelope	upper left hand corner	letter
000495	?	address	envelope	mailing place	letter
000496	?	address	envelope	and place	letter
000497	?	address	envelope	return address	letter
000498	?	address	envelope	address	letter
000499	?	address	envelope	sufficient stamps	letter
000500	?	address	envelope	envelope and stamps	letter
000501	?	address	envelope	return address	letter
000502	?	address	envelope	address	letter
000503	?	address	envelope	front middle	letter
000504	?	address	envelope	front of envelope	letter
000505	?	address	envelope	mail box	letter
000506	?	address	envelope	mailbox	letter
000507	?	address	envelope	pencil or pen	letter
000508	?	address	envelope	pen	letter
000509	?	address	envelope	paper	letter
000510	?	address	envelope	stamp	letter
000511	?	address	envelope	postage stamp	letter
000512	?	address	envelope	post office	letter
000513	?	address	envelope	box or post office	letter
000514	?	address	envelope	letter to next mailbox	letter
000515	?	address	envelope	envelope and seal envelope	letter
000516	?	put	letter	front middle	letter
000517	?	put	letter	front of envelope	letter
000518	?	put	letter	evelope	letter
000519	?	put	letter	protection	letter
000520	?	put	letter	return address on envelope	letter
000521	?	put	letter	front right hand corner	letter
000522	?	put	letter	upper left hand corner	letter
000523	?	put	letter	mailing place	letter
000524	?	put	letter	and place	letter
000525	?	put	letter	return address	letter
000526	?	put	letter	address	letter
000527	?	put	letter	sufficient stamps	letter
000528	?	put	letter	envelope and stamps	letter
000529	?	put	letter	return address	letter
000530	?	put	letter	address	letter
000531	?	put	letter	front middle	letter
000532	?	put	letter	front of envelope	letter
000533	?	put	letter	mail box	letter
000534	?	put	letter	mailbox	letter
000535	?	put	letter	pencil or pen	letter
000536	?	put	letter	pen	letter
000537	?	put	letter	paper	letter
000538	?	put	letter	stamp	letter
000539	?	put	letter	postage stamp	letter
000540	?	put	letter	post office	letter
000541	?	put	letter	box or post office	letter
000542	?	put	letter	letter to next mailbox	letter
000543	?	put	letter	envelope and seal envelope	letter
000544	?	put	letter	envelope	letter
000545	?	write	delivery address	front middle	letter
000546	?	write	delivery address	front of envelope	letter
000547	?	write	delivery address	evelope	letter
000548	?	write	delivery address	protection	letter
000549	?	write	delivery address	return address on envelope	letter
000550	?	write	delivery address	front right hand corner	letter
000551	?	write	delivery address	upper left hand corner	letter
000552	?	write	delivery address	mailing place	letter
000553	?	write	delivery address	and place	letter
000554	?	write	delivery address	return address	letter
000555	?	write	delivery address	address	letter
000556	?	write	delivery address	sufficient stamps	letter
000557	?	write	delivery address	envelope and stamps	letter
000558	?	write	delivery address	return address	letter
000559	?	write	delivery address	address	letter
000560	?	write	delivery address	front middle	letter
000561	?	write	delivery address	front of envelope	letter
000562	?	write	delivery address	mail box	letter
000563	?	write	delivery address	mailbox	letter
000564	?	write	delivery address	pencil or pen	letter
000565	?	write	delivery address	pen	letter
000566	?	write	delivery address	paper	letter
000567	?	write	delivery address	stamp	letter
000568	?	write	delivery address	postage stamp	letter
000569	?	write	delivery address	post office	letter
000570	?	write	delivery address	box or post office	letter
000571	?	write	delivery address	letter to next mailbox	letter
000572	?	write	delivery address	envelope and seal envelope	letter
000573	?	write	delivery address	envelope	letter
000574	?	mail	letter	front middle	letter
000575	?	mail	letter	front of envelope	letter
000576	?	mail	letter	evelope	letter
000577	?	mail	letter	protection	letter
000578	?	mail	letter	return address on envelope	letter
000579	?	mail	letter	front right hand corner	letter
000580	?	mail	letter	upper left hand corner	letter
000581	?	mail	letter	mailing place	letter
000582	?	mail	letter	and place	letter
000583	?	mail	letter	return address	letter
000584	?	mail	letter	address	letter
000585	?	mail	letter	sufficient stamps	letter
000586	?	mail	letter	envelope and stamps	letter
000587	?	mail	letter	return address	letter
000588	?	mail	letter	address	letter
000589	?	mail	letter	front middle	letter
000590	?	mail	letter	front of envelope	letter
000591	?	mail	letter	mail box	letter
000592	?	mail	letter	mailbox	letter
000593	?	mail	letter	pencil or pen	letter
000594	?	mail	letter	pen	letter
000595	?	mail	letter	paper	letter
000596	?	mail	letter	stamp	letter
000597	?	mail	letter	postage stamp	letter
000598	?	mail	letter	post office	letter
000599	?	mail	letter	box or post office	letter
000600	?	mail	letter	letter to next mailbox	letter
000601	?	mail	letter	envelope and seal envelope	letter
000602	?	mail	letter	envelope	letter
000603	?	place	postage	front middle	letter
000604	?	place	postage	front of envelope	letter
000605	?	place	postage	evelope	letter
000606	?	place	postage	protection	letter
000607	?	place	postage	return address on envelope	letter
000608	?	place	postage	front right hand corner	letter
000609	?	place	postage	upper left hand corner	letter
000610	?	place	postage	mailing place	letter
000611	?	place	postage	and place	letter
000612	?	place	postage	return address	letter
000613	?	place	postage	address	letter
000614	?	place	postage	sufficient stamps	letter
000615	?	place	postage	envelope and stamps	letter
000616	?	place	postage	return address	letter
000617	?	place	postage	address	letter
000618	?	place	postage	front middle	letter
000619	?	place	postage	front of envelope	letter
000620	?	place	postage	mail box	letter
000621	?	place	postage	mailbox	letter
000622	?	place	postage	pencil or pen	letter
000623	?	place	postage	pen	letter
000624	?	place	postage	paper	letter
000625	?	place	postage	stamp	letter
000626	?	place	postage	postage stamp	letter
000627	?	place	postage	post office	letter
000628	?	place	postage	box or post office	letter
000629	?	place	postage	letter to next mailbox	letter
000630	?	place	postage	envelope and seal envelope	letter
000631	?	place	postage	envelope	letter
000632	?	locate	evelope	front middle	letter
000633	?	locate	evelope	front of envelope	letter
000634	?	locate	evelope	protection	letter
000635	?	locate	evelope	return address on envelope	letter
000636	?	locate	evelope	front right hand corner	letter
000637	?	locate	evelope	upper left hand corner	letter
000638	?	locate	evelope	mailing place	letter
000639	?	locate	evelope	and place	letter
000640	?	locate	evelope	return address	letter
000641	?	locate	evelope	address	letter
000642	?	locate	evelope	sufficient stamps	letter
000643	?	locate	evelope	envelope and stamps	letter
000644	?	locate	evelope	return address	letter
000645	?	locate	evelope	address	letter
000646	?	locate	evelope	front middle	letter
000647	?	locate	evelope	front of envelope	letter
000648	?	locate	evelope	mail box	letter
000649	?	locate	evelope	mailbox	letter
000650	?	locate	evelope	pencil or pen	letter
000651	?	locate	evelope	pen	letter
000652	?	locate	evelope	paper	letter
000653	?	locate	evelope	stamp	letter
000654	?	locate	evelope	postage stamp	letter
000655	?	locate	evelope	post office	letter
000656	?	locate	evelope	box or post office	letter
000657	?	locate	evelope	letter to next mailbox	letter
000658	?	locate	evelope	envelope and seal envelope	letter
000659	?	locate	evelope	envelope	letter
000660	?	lick	flap	front middle	letter
000661	?	lick	flap	front of envelope	letter
000662	?	lick	flap	evelope	letter
000663	?	lick	flap	protection	letter
000664	?	lick	flap	return address on envelope	letter
000665	?	lick	flap	front right hand corner	letter
000666	?	lick	flap	upper left hand corner	letter
000667	?	lick	flap	mailing place	letter
000668	?	lick	flap	and place	letter
000669	?	lick	flap	return address	letter
000670	?	lick	flap	address	letter
000671	?	lick	flap	sufficient stamps	letter
000672	?	lick	flap	envelope and stamps	letter
000673	?	lick	flap	return address	letter
000674	?	lick	flap	address	letter
000675	?	lick	flap	front middle	letter
000676	?	lick	flap	front of envelope	letter
000677	?	lick	flap	mail box	letter
000678	?	lick	flap	mailbox	letter
000679	?	lick	flap	pencil or pen	letter
000680	?	lick	flap	pen	letter
000681	?	lick	flap	paper	letter
000682	?	lick	flap	stamp	letter
000683	?	lick	flap	postage stamp	letter
000684	?	lick	flap	post office	letter
000685	?	lick	flap	box or post office	letter
000686	?	lick	flap	letter to next mailbox	letter
000687	?	lick	flap	envelope and seal envelope	letter
000688	?	lick	flap	envelope	letter
000689	?	writing	letter	front middle	letter
000690	?	writing	letter	front of envelope	letter
000691	?	writing	letter	evelope	letter
000692	?	writing	letter	protection	letter
000693	?	writing	letter	return address on envelope	letter
000694	?	writing	letter	front right hand corner	letter
000695	?	writing	letter	upper left hand corner	letter
000696	?	writing	letter	mailing place	letter
000697	?	writing	letter	and place	letter
000698	?	writing	letter	return address	letter
000699	?	writing	letter	address	letter
000700	?	writing	letter	sufficient stamps	letter
000701	?	writing	letter	envelope and stamps	letter
000702	?	writing	letter	return address	letter
000703	?	writing	letter	address	letter
000704	?	writing	letter	front middle	letter
000705	?	writing	letter	front of envelope	letter
000706	?	writing	letter	mail box	letter
000707	?	writing	letter	mailbox	letter
000708	?	writing	letter	pencil or pen	letter
000709	?	writing	letter	pen	letter
000710	?	writing	letter	paper	letter
000711	?	writing	letter	stamp	letter
000712	?	writing	letter	postage stamp	letter
000713	?	writing	letter	post office	letter
000714	?	writing	letter	box or post office	letter
000715	?	writing	letter	letter to next mailbox	letter
000716	?	writing	letter	envelope and seal envelope	letter
000717	?	writing	letter	envelope	letter
000718	?	find	mailbox	front middle	letter
000719	?	find	mailbox	front of envelope	letter
000720	?	find	mailbox	evelope	letter
000721	?	find	mailbox	protection	letter
