id	score	v	d-obj	p	p-title
000045	0.002526285129811102	put	food	utensil	microwave
000046	0.0023260862468358	put	food	microwavable utensil	microwave
000047	0.0033339099082084836	put	food	cover	microwave
000048	0.0023260862468358	put	food	protective cover	microwave
000049	0.0011728970319932663	put	food	stop	microwave
000050	0.0117841684797575	put	food	start button	microwave
000051	0.004524782735525024	put	food	oven	microwave
000052	0.016766257349538186	put	food	start	microwave
000053	0.00831698458796611	put	food	plate	microwave
000054	0.025047926946764828	put	food	microwave safe container	microwave
000055	0.012120112541797318	put	food	cooking time	microwave
000056	0.019525650478705123	put	food	time	microwave
000057	0.051173897430387597	put	food	microwave door	microwave
000058	0.018807250765399734	put	food	door	microwave
000059	0.0023260862468358	put	food	cooking temperature	microwave
000060	0.0036969879515199224	put	food	temperature	microwave
000061	0.02378269977308829	put	food	timer	microwave
000062	0.0021620636157352996	put	food	plastic	microwave
000063	0.0	put	food	imp protagonist	microwave
000064	0.0186086899746864	put	food	power level	microwave
000065	0.007393975903039845	put	food	power	microwave
000066	0.00014490950050083926	put	safe container	utensil	microwave
000067	0.00013342595108258886	put	safe container	microwavable utensil	microwave
000068	0.00019123542857943918	put	safe container	cover	microwave
000069	0.00013342595108258886	put	safe container	protective cover	microwave
000070	6.727820270143848e-05	put	safe container	stop	microwave
000071	0.0006759482324732993	put	safe container	start button	microwave
000072	0.00025954473560503436	put	safe container	oven	microwave
000073	0.0009617243711408664	put	safe container	start	microwave
000074	0.00047706811400400587	put	safe container	plate	microwave
000075	0.0014367667923171465	put	safe container	microwave safe container	microwave
000076	0.0006952182213007493	put	safe container	cooking time	microwave
000077	0.0011200051112340986	put	safe container	time	microwave
000078	0.0029353709238169544	put	safe container	microwave door	microwave
000079	0.0010787971959490912	put	safe container	door	microwave
000080	0.00013342595108258886	put	safe container	cooking temperature	microwave
000081	0.00021206184174960132	put	safe container	temperature	microwave
000082	0.0013641924674343236	put	safe container	timer	microwave
000083	0.003938349768606982	put	safe container	food	microwave
000084	0.00012401749703948398	put	safe container	plastic	microwave
000085	0.0	put	safe container	imp protagonist	microwave
000086	0.0010674076086607108	put	safe container	power level	microwave
000087	0.00042412368349920265	put	safe container	power	microwave
000088	0.0004025467919246043	push	start	utensil	microwave
000089	0.0003706464267846555	push	start	microwavable utensil	microwave
000090	0.0005312364476512302	push	start	cover	microwave
000091	0.0003706464267846555	push	start	protective cover	microwave
000092	0.00018689336841486422	push	start	stop	microwave
000093	0.001877729145078775	push	start	start button	microwave
000094	0.0007209941399123178	push	start	oven	microwave
000095	0.0013252563714462717	push	start	plate	microwave
000096	0.003991221148317476	push	start	microwave safe container	microwave
000097	0.0019312596048215993	push	start	cooking time	microwave
000098	0.0031112829932350415	push	start	time	microwave
000099	0.00815422138926242	push	start	microwave door	microwave
000100	0.0029968107602720653	push	start	door	microwave
000101	0.0003706464267846555	push	start	cooking temperature	microwave
000102	0.0005890905274732537	push	start	temperature	microwave
000103	0.00378961558376372	push	start	timer	microwave
000104	0.010940414944157274	push	start	food	microwave
000105	0.00034451050761488374	push	start	plastic	microwave
000106	0.0	push	start	imp protagonist	microwave
000107	0.002965171414277244	push	start	power level	microwave
000108	0.0011781810549465073	push	start	power	microwave
000109	0.00011468861125364537	remove	container	utensil	microwave
000110	0.00010559995709025516	remove	container	microwavable utensil	microwave
000111	0.00015135326290179667	remove	container	cover	microwave
000112	0.00010559995709025516	remove	container	protective cover	microwave
000113	5.324732753063725e-05	remove	container	stop	microwave
000114	0.0005349791683345837	remove	container	start button	microwave
000115	0.00020541665785787146	remove	container	oven	microwave
000116	0.0007611566678079368	remove	container	start	microwave
000117	0.00037757551630093647	remove	container	plate	microwave
000118	0.0011371289497009473	remove	container	microwave safe container	microwave
000119	0.0005502303992742742	remove	container	cooking time	microwave
000120	0.0008864279454450223	remove	container	time	microwave
000121	0.0023231990559856135	remove	container	microwave door	microwave
000122	0.000853813944566122	remove	container	door	microwave
000123	0.00010559995709025516	remove	container	cooking temperature	microwave
000124	0.0001678363257487816	remove	container	temperature	microwave
000125	0.0010796900067419682	remove	container	timer	microwave
000126	0.0031170065732856094	remove	container	food	microwave
000127	9.815363697654259e-05	remove	container	plastic	microwave
000128	0.0	remove	container	imp protagonist	microwave
000129	0.0008447996567220413	remove	container	power level	microwave
000130	0.0003356726514975632	remove	container	power	microwave
000131	0.00010677498408995455	press	buttons	utensil	microwave
000132	9.831345601766095e-05	press	buttons	microwavable utensil	microwave
000133	0.00014090973865365714	press	buttons	cover	microwave
000134	9.831345601766095e-05	press	buttons	protective cover	microwave
000135	4.957320947362748e-05	press	buttons	stop	microwave
000136	0.0004980650786768216	press	buttons	start button	microwave
000137	0.000191242706096406	press	buttons	oven	microwave
000138	0.0007086361078643895	press	buttons	start	microwave
000139	0.0003515224337020424	press	buttons	plate	microwave
000140	0.001058665931912103	press	buttons	microwave safe container	microwave
000141	0.0005122639596566968	press	buttons	cooking time	microwave
000142	0.0008252635439316557	press	buttons	time	microwave
000143	0.0021628960323885407	press	buttons	microwave door	microwave
000144	0.0007948999412435671	press	buttons	door	microwave
000145	9.831345601766095e-05	press	buttons	cooking temperature	microwave
000146	0.00015625545392566585	press	buttons	temperature	microwave
000147	0.0010051903326041215	press	buttons	timer	microwave
000148	0.0029019300489635676	press	buttons	food	microwave
000149	9.138093932764743e-05	press	buttons	plastic	microwave
000150	0.0	press	buttons	imp protagonist	microwave
000151	0.0007865076481412876	press	buttons	power level	microwave
000152	0.0003125109078513317	press	buttons	power	microwave
000153	0.0008446772200645145	take	food	utensil	microwave
000154	0.0007777396309792146	take	food	microwavable utensil	microwave
000155	0.0011147109722415417	take	food	cover	microwave
000156	0.0007777396309792146	take	food	protective cover	microwave
000157	0.00039216452359836017	take	food	stop	microwave
000158	0.00394010104195868	take	food	start button	microwave
000159	0.0015128858011070857	take	food	oven	microwave
000160	0.005605889644750073	take	food	start	microwave
000161	0.0027808291859786703	take	food	plate	microwave
000162	0.008374911070847478	take	food	microwave safe container	microwave
000163	0.0040524257724779906	take	food	cooking time	microwave
000164	0.0065285077965594575	take	food	time	microwave
000165	0.01711027188154272	take	food	microwave door	microwave
000166	0.0062883069318315265	take	food	door	microwave
000167	0.0007777396309792146	take	food	cooking temperature	microwave
000168	0.0012361080974796184	take	food	temperature	microwave
000169	0.007951875460496128	take	food	timer	microwave
000170	0.0007228977691360117	take	food	plastic	microwave
000171	0.0	take	food	imp protagonist	microwave
000172	0.006221917047833717	take	food	power level	microwave
000173	0.002472216194959237	take	food	power	microwave
000174	0.00014490950050083926	cover	dish	utensil	microwave
000175	0.00013342595108258886	cover	dish	microwavable utensil	microwave
000176	0.00019123542857943918	cover	dish	cover	microwave
000177	0.00013342595108258886	cover	dish	protective cover	microwave
000178	6.727820270143848e-05	cover	dish	stop	microwave
000179	0.0006759482324732993	cover	dish	start button	microwave
000180	0.00025954473560503436	cover	dish	oven	microwave
000181	0.0009617243711408664	cover	dish	start	microwave
000182	0.00047706811400400587	cover	dish	plate	microwave
000183	0.0014367667923171465	cover	dish	microwave safe container	microwave
000184	0.0006952182213007493	cover	dish	cooking time	microwave
000185	0.0011200051112340986	cover	dish	time	microwave
000186	0.0029353709238169544	cover	dish	microwave door	microwave
000187	0.0010787971959490912	cover	dish	door	microwave
000188	0.00013342595108258886	cover	dish	cooking temperature	microwave
000189	0.00021206184174960132	cover	dish	temperature	microwave
000190	0.0013641924674343236	cover	dish	timer	microwave
000191	0.003938349768606982	cover	dish	food	microwave
000192	0.00012401749703948398	cover	dish	plastic	microwave
000193	0.0	cover	dish	imp protagonist	microwave
000194	0.0010674076086607108	cover	dish	power level	microwave
000195	0.00042412368349920265	cover	dish	power	microwave
000196	0.00012584224229539691	unwrap	food	utensil	microwave
000197	0.00011586970355012491	unwrap	food	microwavable utensil	microwave
000198	0.00016607258361654817	unwrap	food	cover	microwave
000199	0.00011586970355012491	unwrap	food	protective cover	microwave
000200	5.842570608753298e-05	unwrap	food	stop	microwave
000201	0.0005870066555750605	unwrap	food	start button	microwave
000202	0.0002253937208507202	unwrap	food	oven	microwave
000203	0.000835180239502628	unwrap	food	start	microwave
000204	0.00041429527385302415	unwrap	food	plate	microwave
000205	0.0012477163621146248	unwrap	food	microwave safe container	microwave
000206	0.0006037410904787231	unwrap	food	cooking time	microwave
000207	0.0009726343275828773	unwrap	food	time	microwave
000208	0.002549133478102748	unwrap	food	microwave door	microwave
000209	0.0009368485685963292	unwrap	food	door	microwave
000210	0.00011586970355012491	unwrap	food	cooking temperature	microwave
000211	0.0001841586478376336	unwrap	food	temperature	microwave
000212	0.0011846914000192227	unwrap	food	timer	microwave
000213	0.00010769921818356571	unwrap	food	plastic	microwave
000214	0.0	unwrap	food	imp protagonist	microwave
000215	0.0009269576284009993	unwrap	food	power level	microwave
000216	0.0003683172956752672	unwrap	food	power	microwave
000217	0.00010677498408995455	put	dish	utensil	microwave
000218	9.831345601766095e-05	put	dish	microwavable utensil	microwave
000219	0.00014090973865365714	put	dish	cover	microwave
000220	9.831345601766095e-05	put	dish	protective cover	microwave
000221	4.957320947362748e-05	put	dish	stop	microwave
000222	0.0004980650786768216	put	dish	start button	microwave
000223	0.000191242706096406	put	dish	oven	microwave
000224	0.0007086361078643895	put	dish	start	microwave
000225	0.0003515224337020424	put	dish	plate	microwave
000226	0.001058665931912103	put	dish	microwave safe container	microwave
000227	0.0005122639596566968	put	dish	cooking time	microwave
000228	0.0008252635439316557	put	dish	time	microwave
000229	0.0021628960323885407	put	dish	microwave door	microwave
000230	0.0007948999412435671	put	dish	door	microwave
000231	9.831345601766095e-05	put	dish	cooking temperature	microwave
000232	0.00015625545392566585	put	dish	temperature	microwave
000233	0.0010051903326041215	put	dish	timer	microwave
000234	0.0029019300489635676	put	dish	food	microwave
000235	9.138093932764743e-05	put	dish	plastic	microwave
000236	0.0	put	dish	imp protagonist	microwave
000237	0.0007865076481412876	put	dish	power level	microwave
000238	0.0003125109078513317	put	dish	power	microwave
000239	0.00014490950050083926	shut	microwave door	utensil	microwave
000240	0.00013342595108258886	shut	microwave door	microwavable utensil	microwave
000241	0.00019123542857943918	shut	microwave door	cover	microwave
000242	0.00013342595108258886	shut	microwave door	protective cover	microwave
000243	6.727820270143848e-05	shut	microwave door	stop	microwave
000244	0.0006759482324732993	shut	microwave door	start button	microwave
000245	0.00025954473560503436	shut	microwave door	oven	microwave
000246	0.0009617243711408664	shut	microwave door	start	microwave
000247	0.00047706811400400587	shut	microwave door	plate	microwave
000248	0.0014367667923171465	shut	microwave door	microwave safe container	microwave
000249	0.0006952182213007493	shut	microwave door	cooking time	microwave
000250	0.0011200051112340986	shut	microwave door	time	microwave
000251	0.0010787971959490912	shut	microwave door	door	microwave
000252	0.00013342595108258886	shut	microwave door	cooking temperature	microwave
000253	0.00021206184174960132	shut	microwave door	temperature	microwave
000254	0.0013641924674343236	shut	microwave door	timer	microwave
000255	0.003938349768606982	shut	microwave door	food	microwave
000256	0.00012401749703948398	shut	microwave door	plastic	microwave
000257	0.0	shut	microwave door	imp protagonist	microwave
000258	0.0010674076086607108	shut	microwave door	power level	microwave
000259	0.00042412368349920265	shut	microwave door	power	microwave
000260	0.00013342595108258886	keep	utensil	microwavable utensil	microwave
000261	0.00019123542857943918	keep	utensil	cover	microwave
000262	0.00013342595108258886	keep	utensil	protective cover	microwave
000263	6.727820270143848e-05	keep	utensil	stop	microwave
000264	0.0006759482324732993	keep	utensil	start button	microwave
000265	0.00025954473560503436	keep	utensil	oven	microwave
000266	0.0009617243711408664	keep	utensil	start	microwave
000267	0.00047706811400400587	keep	utensil	plate	microwave
000268	0.0014367667923171465	keep	utensil	microwave safe container	microwave
000269	0.0006952182213007493	keep	utensil	cooking time	microwave
000270	0.0011200051112340986	keep	utensil	time	microwave
000271	0.0029353709238169544	keep	utensil	microwave door	microwave
000272	0.0010787971959490912	keep	utensil	door	microwave
000273	0.00013342595108258886	keep	utensil	cooking temperature	microwave
000274	0.00021206184174960132	keep	utensil	temperature	microwave
000275	0.0013641924674343236	keep	utensil	timer	microwave
000276	0.003938349768606982	keep	utensil	food	microwave
000277	0.00012401749703948398	keep	utensil	plastic	microwave
000278	0.0	keep	utensil	imp protagonist	microwave
000279	0.0010674076086607108	keep	utensil	power level	microwave
000280	0.00042412368349920265	keep	utensil	power	microwave
000281	0.00018276187865529485	put	container	utensil	microwave
000282	0.00016827866631892902	put	container	microwavable utensil	microwave
000283	0.00024118878383978936	put	container	cover	microwave
000284	0.00016827866631892902	put	container	protective cover	microwave
000285	8.48522055197852e-05	put	container	stop	microwave
000286	0.0008525153175849272	put	container	start button	microwave
000287	0.0003273414324824972	put	container	oven	microwave
000288	0.001212940160657505	put	container	start	microwave
000289	0.0006016849444692242	put	container	plate	microwave
000290	0.0018120702731419791	put	container	microwave safe container	microwave
000291	0.0008768188956636531	put	container	cooking time	microwave
000292	0.0014125660327667117	put	container	time	microwave
000293	0.0037021306590164387	put	container	microwave door	microwave
000294	0.001360594036541988	put	container	door	microwave
000295	0.00016827866631892902	put	container	cooking temperature	microwave
000296	0.00026745534595942186	put	container	temperature	microwave
000297	0.0017205385246238918	put	container	timer	microwave
000298	0.004967101535955464	put	container	food	microwave
000299	0.00015641259314762656	put	container	plastic	microwave
000300	0.0	put	container	imp protagonist	microwave
000301	0.0013462293305514321	put	container	power level	microwave
000302	0.0005349106919188437	put	container	power	microwave
000303	0.00014490950050083926	keep	it	utensil	microwave
000304	0.00013342595108258886	keep	it	microwavable utensil	microwave
000305	0.00019123542857943918	keep	it	cover	microwave
000306	0.00013342595108258886	keep	it	protective cover	microwave
000307	6.727820270143848e-05	keep	it	stop	microwave
000308	0.0006759482324732993	keep	it	start button	microwave
000309	0.00025954473560503436	keep	it	oven	microwave
000310	0.0009617243711408664	keep	it	start	microwave
000311	0.00047706811400400587	keep	it	plate	microwave
000312	0.0014367667923171465	keep	it	microwave safe container	microwave
000313	0.0006952182213007493	keep	it	cooking time	microwave
000314	0.0011200051112340986	keep	it	time	microwave
000315	0.0029353709238169544	keep	it	microwave door	microwave
000316	0.0010787971959490912	keep	it	door	microwave
000317	0.00013342595108258886	keep	it	cooking temperature	microwave
000318	0.00021206184174960132	keep	it	temperature	microwave
000319	0.0013641924674343236	keep	it	timer	microwave
000320	0.003938349768606982	keep	it	food	microwave
000321	0.00012401749703948398	keep	it	plastic	microwave
000322	0.0	keep	it	imp protagonist	microwave
000323	0.0010674076086607108	keep	it	power level	microwave
000324	0.00042412368349920265	keep	it	power	microwave
000325	0.00011976073275753632	press	button	utensil	microwave
000326	0.00011027013146339215	press	button	microwavable utensil	microwave
000327	0.00015804688427410938	press	button	cover	microwave
000328	0.00011027013146339215	press	button	protective cover	microwave
000329	5.5602198795017354e-05	press	button	stop	microwave
000330	0.0005586387044836648	press	button	start button	microwave
000331	0.00021450124120219377	press	button	oven	microwave
000332	0.0007948189387206113	press	button	start	microwave
000333	0.0003942738516861061	press	button	plate	microwave
000334	0.0011874186527100748	press	button	microwave safe container	microwave
000335	0.0005745644234615698	press	button	cooking time	microwave
000336	0.0009256303579129704	press	button	time	microwave
000337	0.002425942892194627	press	button	microwave door	microwave
000338	0.0008915739978200421	press	button	door	microwave
000339	0.00011027013146339215	press	button	cooking temperature	microwave
000340	0.00017525891311520928	press	button	temperature	microwave
000341	0.001127439463648554	press	button	timer	microwave
000342	0.0032548566692569203	press	button	food	microwave
000343	0.00010249449669532311	press	button	plastic	microwave
000344	0.0	press	button	imp protagonist	microwave
000345	0.0008821610517071372	press	button	power level	microwave
000346	0.00035051782623041856	press	button	power	microwave
000347	0.00014490950050083926	enter	food	utensil	microwave
000348	0.00013342595108258886	enter	food	microwavable utensil	microwave
000349	0.00019123542857943918	enter	food	cover	microwave
000350	0.00013342595108258886	enter	food	protective cover	microwave
000351	6.727820270143848e-05	enter	food	stop	microwave
000352	0.0006759482324732993	enter	food	start button	microwave
000353	0.00025954473560503436	enter	food	oven	microwave
000354	0.0009617243711408664	enter	food	start	microwave
000355	0.00047706811400400587	enter	food	plate	microwave
000356	0.0014367667923171465	enter	food	microwave safe container	microwave
000357	0.0006952182213007493	enter	food	cooking time	microwave
000358	0.0011200051112340986	enter	food	time	microwave
000359	0.0029353709238169544	enter	food	microwave door	microwave
000360	0.0010787971959490912	enter	food	door	microwave
000361	0.00013342595108258886	enter	food	cooking temperature	microwave
000362	0.00021206184174960132	enter	food	temperature	microwave
000363	0.0013641924674343236	enter	food	timer	microwave
000364	0.00012401749703948398	enter	food	plastic	microwave
000365	0.0	enter	food	imp protagonist	microwave
000366	0.0010674076086607108	enter	food	power level	microwave
000367	0.00042412368349920265	enter	food	power	microwave
000368	0.00014490950050083926	set	timer\/power level	utensil	microwave
000369	0.00013342595108258886	set	timer\/power level	microwavable utensil	microwave
000370	0.00019123542857943918	set	timer\/power level	cover	microwave
000371	0.00013342595108258886	set	timer\/power level	protective cover	microwave
000372	6.727820270143848e-05	set	timer\/power level	stop	microwave
000373	0.0006759482324732993	set	timer\/power level	start button	microwave
000374	0.00025954473560503436	set	timer\/power level	oven	microwave
000375	0.0009617243711408664	set	timer\/power level	start	microwave
000376	0.00047706811400400587	set	timer\/power level	plate	microwave
000377	0.0014367667923171465	set	timer\/power level	microwave safe container	microwave
000378	0.0006952182213007493	set	timer\/power level	cooking time	microwave
000379	0.0011200051112340986	set	timer\/power level	time	microwave
000380	0.0029353709238169544	set	timer\/power level	microwave door	microwave
000381	0.0010787971959490912	set	timer\/power level	door	microwave
000382	0.00013342595108258886	set	timer\/power level	cooking temperature	microwave
000383	0.00021206184174960132	set	timer\/power level	temperature	microwave
000384	0.0013641924674343236	set	timer\/power level	timer	microwave
000385	0.003938349768606982	set	timer\/power level	food	microwave
000386	0.00012401749703948398	set	timer\/power level	plastic	microwave
000387	0.0	set	timer\/power level	imp protagonist	microwave
000388	0.0010674076086607108	set	timer\/power level	power level	microwave
000389	0.00042412368349920265	set	timer\/power level	power	microwave
000390	0.0008694570030050355	close	microwave door	utensil	microwave
000391	0.000800555706495533	close	microwave door	microwavable utensil	microwave
000392	0.0011474125714766351	close	microwave door	cover	microwave
000393	0.000800555706495533	close	microwave door	protective cover	microwave
000394	0.0004036692162086308	close	microwave door	stop	microwave
000395	0.004055689394839795	close	microwave door	start button	microwave
000396	0.001557268413630206	close	microwave door	oven	microwave
000397	0.005770346226845197	close	microwave door	start	microwave
000398	0.0028624086840240348	close	microwave door	plate	microwave
000399	0.008620600753902878	close	microwave door	microwave safe container	microwave
000400	0.004171309327804495	close	microwave door	cooking time	microwave
000401	0.006720030667404591	close	microwave door	time	microwave
000402	0.006472783175694547	close	microwave door	door	microwave
000403	0.000800555706495533	close	microwave door	cooking temperature	microwave
000404	0.0012723710504976078	close	microwave door	temperature	microwave
000405	0.008185154804605941	close	microwave door	timer	microwave
000406	0.02363009861164189	close	microwave door	food	microwave
000407	0.0007441049822369038	close	microwave door	plastic	microwave
000408	0.0	close	microwave door	imp protagonist	microwave
000409	0.006404445651964264	close	microwave door	power level	microwave
000410	0.0025447421009952157	close	microwave door	power	microwave
000411	0.00014490950050083926	cover	plate	utensil	microwave
000412	0.00013342595108258886	cover	plate	microwavable utensil	microwave
000413	0.00019123542857943918	cover	plate	cover	microwave
000414	0.00013342595108258886	cover	plate	protective cover	microwave
000415	6.727820270143848e-05	cover	plate	stop	microwave
000416	0.0006759482324732993	cover	plate	start button	microwave
000417	0.00025954473560503436	cover	plate	oven	microwave
000418	0.0009617243711408664	cover	plate	start	microwave
000419	0.0014367667923171465	cover	plate	microwave safe container	microwave
000420	0.0006952182213007493	cover	plate	cooking time	microwave
000421	0.0011200051112340986	cover	plate	time	microwave
000422	0.0029353709238169544	cover	plate	microwave door	microwave
000423	0.0010787971959490912	cover	plate	door	microwave
000424	0.00013342595108258886	cover	plate	cooking temperature	microwave
000425	0.00021206184174960132	cover	plate	temperature	microwave
000426	0.0013641924674343236	cover	plate	timer	microwave
000427	0.003938349768606982	cover	plate	food	microwave
000428	0.00012401749703948398	cover	plate	plastic	microwave
000429	0.0	cover	plate	imp protagonist	microwave
000430	0.0010674076086607108	cover	plate	power level	microwave
000431	0.00042412368349920265	cover	plate	power	microwave
000432	0.00010677498408995455	press	start	utensil	microwave
000433	9.831345601766095e-05	press	start	microwavable utensil	microwave
000434	0.00014090973865365714	press	start	cover	microwave
000435	9.831345601766095e-05	press	start	protective cover	microwave
000436	4.957320947362748e-05	press	start	stop	microwave
000437	0.0004980650786768216	press	start	start button	microwave
000438	0.000191242706096406	press	start	oven	microwave
000439	0.0003515224337020424	press	start	plate	microwave
000440	0.001058665931912103	press	start	microwave safe container	microwave
000441	0.0005122639596566968	press	start	cooking time	microwave
000442	0.0008252635439316557	press	start	time	microwave
000443	0.0021628960323885407	press	start	microwave door	microwave
000444	0.0007948999412435671	press	start	door	microwave
000445	9.831345601766095e-05	press	start	cooking temperature	microwave
000446	0.00015625545392566585	press	start	temperature	microwave
000447	0.0010051903326041215	press	start	timer	microwave
000448	0.0029019300489635676	press	start	food	microwave
000449	9.138093932764743e-05	press	start	plastic	microwave
000450	0.0	press	start	imp protagonist	microwave
000451	0.0007865076481412876	press	start	power level	microwave
000452	0.0003125109078513317	press	start	power	microwave
000453	0.00014490950050083926	locate	microwave	utensil	microwave
000454	0.00013342595108258886	locate	microwave	microwavable utensil	microwave
000455	0.00019123542857943918	locate	microwave	cover	microwave
000456	0.00013342595108258886	locate	microwave	protective cover	microwave
000457	6.727820270143848e-05	locate	microwave	stop	microwave
000458	0.0006759482324732993	locate	microwave	start button	microwave
000459	0.00025954473560503436	locate	microwave	oven	microwave
000460	0.0009617243711408664	locate	microwave	start	microwave
000461	0.00047706811400400587	locate	microwave	plate	microwave
000462	0.0014367667923171465	locate	microwave	microwave safe container	microwave
000463	0.0006952182213007493	locate	microwave	cooking time	microwave
000464	0.0011200051112340986	locate	microwave	time	microwave
000465	0.0029353709238169544	locate	microwave	microwave door	microwave
000466	0.0010787971959490912	locate	microwave	door	microwave
000467	0.00013342595108258886	locate	microwave	cooking temperature	microwave
000468	0.00021206184174960132	locate	microwave	temperature	microwave
000469	0.0013641924674343236	locate	microwave	timer	microwave
000470	0.003938349768606982	locate	microwave	food	microwave
000471	0.00012401749703948398	locate	microwave	plastic	microwave
000472	0.0	locate	microwave	imp protagonist	microwave
000473	0.0010674076086607108	locate	microwave	power level	microwave
000474	0.00042412368349920265	locate	microwave	power	microwave
000475	0.00014490950050083926	close	panel	utensil	microwave
000476	0.00013342595108258886	close	panel	microwavable utensil	microwave
000477	0.00019123542857943918	close	panel	cover	microwave
000478	0.00013342595108258886	close	panel	protective cover	microwave
000479	6.727820270143848e-05	close	panel	stop	microwave
000480	0.0006759482324732993	close	panel	start button	microwave
000481	0.00025954473560503436	close	panel	oven	microwave
000482	0.0009617243711408664	close	panel	start	microwave
000483	0.00047706811400400587	close	panel	plate	microwave
000484	0.0014367667923171465	close	panel	microwave safe container	microwave
000485	0.0006952182213007493	close	panel	cooking time	microwave
000486	0.0011200051112340986	close	panel	time	microwave
000487	0.0029353709238169544	close	panel	microwave door	microwave
000488	0.0010787971959490912	close	panel	door	microwave
000489	0.00013342595108258886	close	panel	cooking temperature	microwave
000490	0.00021206184174960132	close	panel	temperature	microwave
000491	0.0013641924674343236	close	panel	timer	microwave
000492	0.003938349768606982	close	panel	food	microwave
000493	0.00012401749703948398	close	panel	plastic	microwave
000494	0.0	close	panel	imp protagonist	microwave
000495	0.0010674076086607108	close	panel	power level	microwave
000496	0.00042412368349920265	close	panel	power	microwave
000497	0.00014490950050083926	remove	hot food	utensil	microwave
000498	0.00013342595108258886	remove	hot food	microwavable utensil	microwave
000499	0.00019123542857943918	remove	hot food	cover	microwave
000500	0.00013342595108258886	remove	hot food	protective cover	microwave
000501	6.727820270143848e-05	remove	hot food	stop	microwave
000502	0.0006759482324732993	remove	hot food	start button	microwave
000503	0.00025954473560503436	remove	hot food	oven	microwave
000504	0.0009617243711408664	remove	hot food	start	microwave
000505	0.00047706811400400587	remove	hot food	plate	microwave
000506	0.0014367667923171465	remove	hot food	microwave safe container	microwave
000507	0.0006952182213007493	remove	hot food	cooking time	microwave
000508	0.0011200051112340986	remove	hot food	time	microwave
000509	0.0029353709238169544	remove	hot food	microwave door	microwave
000510	0.0010787971959490912	remove	hot food	door	microwave
000511	0.00013342595108258886	remove	hot food	cooking temperature	microwave
000512	0.00021206184174960132	remove	hot food	temperature	microwave
000513	0.0013641924674343236	remove	hot food	timer	microwave
000514	0.003938349768606982	remove	hot food	food	microwave
000515	0.00012401749703948398	remove	hot food	plastic	microwave
000516	0.0	remove	hot food	imp protagonist	microwave
000517	0.0010674076086607108	remove	hot food	power level	microwave
000518	0.00042412368349920265	remove	hot food	power	microwave
000519	0.00012584224229539691	remove	dish	utensil	microwave
000520	0.00011586970355012491	remove	dish	microwavable utensil	microwave
000521	0.00016607258361654817	remove	dish	cover	microwave
000522	0.00011586970355012491	remove	dish	protective cover	microwave
000523	5.842570608753298e-05	remove	dish	stop	microwave
000524	0.0005870066555750605	remove	dish	start button	microwave
000525	0.0002253937208507202	remove	dish	oven	microwave
000526	0.000835180239502628	remove	dish	start	microwave
000527	0.00041429527385302415	remove	dish	plate	microwave
000528	0.0012477163621146248	remove	dish	microwave safe container	microwave
000529	0.0006037410904787231	remove	dish	cooking time	microwave
000530	0.0009726343275828773	remove	dish	time	microwave
000531	0.002549133478102748	remove	dish	microwave door	microwave
