id	score	v	d-obj	p	p-title
000081	?	put	soap	face and neck	shower
000082	?	put	soap	face	shower
000083	?	put	soap	conditioner	shower
000084	?	put	soap	undress	shower
000085	?	put	soap	curtain	shower
000086	?	put	soap	door or curtain	shower
000087	?	put	soap	self	shower
000088	?	put	soap	body	shower
000089	?	put	soap	your body	shower
000090	?	put	soap	body parts	shower
000091	?	put	soap	certain parts	shower
000092	?	put	soap	shampoo	shower
000093	?	put	soap	water	shower
000094	?	put	soap	hot water	shower
000095	?	put	soap	curtain or door	shower
000096	?	put	soap	door	shower
000097	?	put	soap	tap	shower
000098	?	put	soap	hair	shower
000099	?	put	soap	cloth	shower
000100	?	put	soap	rinse	shower
000101	?	put	soap	shampoo and rinse	shower
000102	?	put	soap	fan	shower
000103	?	put	soap	exhaust fan	shower
000104	?	put	soap	my clothes	shower
000105	?	put	soap	clothes	shower
000106	?	put	soap	tub	shower
000107	?	put	soap	bathroom	shower
000108	?	put	soap	lather	shower
000109	?	put	soap	whole head	shower
000110	?	put	soap	towel	shower
000111	?	put	soap	towels	shower
000112	?	put	soap	good temperature	shower
000113	?	put	soap	temperature	shower
000114	?	put	soap	scrub	shower
000115	?	put	soap	scrub soap over your body	shower
000116	?	put	soap	shampoo and soap	shower
000117	?	wash	shampoo	i	shower
000118	?	wash	shampoo	washcloth	shower
000119	?	wash	shampoo	face and neck	shower
000120	?	wash	shampoo	face	shower
000121	?	wash	shampoo	conditioner	shower
000122	?	wash	shampoo	undress	shower
000123	?	wash	shampoo	curtain	shower
000124	?	wash	shampoo	door or curtain	shower
000125	?	wash	shampoo	self	shower
000126	?	wash	shampoo	body	shower
000127	?	wash	shampoo	your body	shower
000128	?	wash	shampoo	body parts	shower
000129	?	wash	shampoo	certain parts	shower
000130	?	wash	shampoo	water	shower
000131	?	wash	shampoo	hot water	shower
000132	?	wash	shampoo	curtain or door	shower
000133	?	wash	shampoo	door	shower
000134	?	wash	shampoo	tap	shower
000135	?	wash	shampoo	hair	shower
000136	?	wash	shampoo	cloth	shower
000137	?	wash	shampoo	rinse	shower
000138	?	wash	shampoo	shampoo and rinse	shower
000139	?	wash	shampoo	fan	shower
000140	?	wash	shampoo	exhaust fan	shower
000141	?	wash	shampoo	my clothes	shower
000142	?	wash	shampoo	clothes	shower
000143	?	wash	shampoo	tub	shower
000144	?	wash	shampoo	bathroom	shower
000145	?	wash	shampoo	lather	shower
000146	?	wash	shampoo	whole head	shower
000147	?	wash	shampoo	towel	shower
000148	?	wash	shampoo	towels	shower
000149	?	wash	shampoo	good temperature	shower
000150	?	wash	shampoo	temperature	shower
000151	?	wash	shampoo	scrub	shower
000152	?	wash	shampoo	scrub soap over your body	shower
000153	?	wash	shampoo	shampoo and soap	shower
000154	?	wash	shampoo	soap	shower
000155	?	rinse	shampoo	i	shower
000156	?	rinse	shampoo	washcloth	shower
000157	?	rinse	shampoo	face and neck	shower
000158	?	rinse	shampoo	face	shower
000159	?	rinse	shampoo	conditioner	shower
000160	?	rinse	shampoo	undress	shower
000161	?	rinse	shampoo	curtain	shower
000162	?	rinse	shampoo	door or curtain	shower
000163	?	rinse	shampoo	self	shower
000164	?	rinse	shampoo	body	shower
000165	?	rinse	shampoo	your body	shower
000166	?	rinse	shampoo	body parts	shower
000167	?	rinse	shampoo	certain parts	shower
000168	?	rinse	shampoo	water	shower
000169	?	rinse	shampoo	hot water	shower
000170	?	rinse	shampoo	curtain or door	shower
000171	?	rinse	shampoo	door	shower
000172	?	rinse	shampoo	tap	shower
000173	?	rinse	shampoo	hair	shower
000174	?	rinse	shampoo	cloth	shower
000175	?	rinse	shampoo	rinse	shower
000176	?	rinse	shampoo	shampoo and rinse	shower
000177	?	rinse	shampoo	fan	shower
000178	?	rinse	shampoo	exhaust fan	shower
000179	?	rinse	shampoo	my clothes	shower
000180	?	rinse	shampoo	clothes	shower
000181	?	rinse	shampoo	tub	shower
000182	?	rinse	shampoo	bathroom	shower
000183	?	rinse	shampoo	lather	shower
000184	?	rinse	shampoo	whole head	shower
000185	?	rinse	shampoo	towel	shower
000186	?	rinse	shampoo	towels	shower
000187	?	rinse	shampoo	good temperature	shower
000188	?	rinse	shampoo	temperature	shower
000189	?	rinse	shampoo	scrub	shower
000190	?	rinse	shampoo	scrub soap over your body	shower
000191	?	rinse	shampoo	shampoo and soap	shower
000192	?	rinse	shampoo	soap	shower
000193	?	get	bathroom	i	shower
000194	?	get	bathroom	washcloth	shower
000195	?	get	bathroom	face and neck	shower
000196	?	get	bathroom	face	shower
000197	?	get	bathroom	conditioner	shower
000198	?	get	bathroom	undress	shower
000199	?	get	bathroom	curtain	shower
000200	?	get	bathroom	door or curtain	shower
000201	?	get	bathroom	self	shower
000202	?	get	bathroom	body	shower
000203	?	get	bathroom	your body	shower
000204	?	get	bathroom	body parts	shower
000205	?	get	bathroom	certain parts	shower
000206	?	get	bathroom	shampoo	shower
000207	?	get	bathroom	water	shower
000208	?	get	bathroom	hot water	shower
000209	?	get	bathroom	curtain or door	shower
000210	?	get	bathroom	door	shower
000211	?	get	bathroom	tap	shower
000212	?	get	bathroom	hair	shower
000213	?	get	bathroom	cloth	shower
000214	?	get	bathroom	rinse	shower
000215	?	get	bathroom	shampoo and rinse	shower
000216	?	get	bathroom	fan	shower
000217	?	get	bathroom	exhaust fan	shower
000218	?	get	bathroom	my clothes	shower
000219	?	get	bathroom	clothes	shower
000220	?	get	bathroom	tub	shower
000221	?	get	bathroom	lather	shower
000222	?	get	bathroom	whole head	shower
000223	?	get	bathroom	towel	shower
000224	?	get	bathroom	towels	shower
000225	?	get	bathroom	good temperature	shower
000226	?	get	bathroom	temperature	shower
000227	?	get	bathroom	scrub	shower
000228	?	get	bathroom	scrub soap over your body	shower
000229	?	get	bathroom	shampoo and soap	shower
000230	?	get	bathroom	soap	shower
000231	?	clean	hair	i	shower
000232	?	clean	hair	washcloth	shower
000233	?	clean	hair	face and neck	shower
000234	?	clean	hair	face	shower
000235	?	clean	hair	conditioner	shower
000236	?	clean	hair	undress	shower
000237	?	clean	hair	curtain	shower
000238	?	clean	hair	door or curtain	shower
000239	?	clean	hair	self	shower
000240	?	clean	hair	body	shower
000241	?	clean	hair	your body	shower
000242	?	clean	hair	body parts	shower
000243	?	clean	hair	certain parts	shower
000244	?	clean	hair	shampoo	shower
000245	?	clean	hair	water	shower
000246	?	clean	hair	hot water	shower
000247	?	clean	hair	curtain or door	shower
000248	?	clean	hair	door	shower
000249	?	clean	hair	tap	shower
000250	?	clean	hair	cloth	shower
000251	?	clean	hair	rinse	shower
000252	?	clean	hair	shampoo and rinse	shower
000253	?	clean	hair	fan	shower
000254	?	clean	hair	exhaust fan	shower
000255	?	clean	hair	my clothes	shower
000256	?	clean	hair	clothes	shower
000257	?	clean	hair	tub	shower
000258	?	clean	hair	bathroom	shower
000259	?	clean	hair	lather	shower
000260	?	clean	hair	whole head	shower
000261	?	clean	hair	towel	shower
000262	?	clean	hair	towels	shower
000263	?	clean	hair	good temperature	shower
000264	?	clean	hair	temperature	shower
000265	?	clean	hair	scrub	shower
000266	?	clean	hair	scrub soap over your body	shower
000267	?	clean	hair	shampoo and soap	shower
000268	?	clean	hair	soap	shower
000269	?	hands	little	i	shower
000270	?	hands	little	washcloth	shower
000271	?	hands	little	face and neck	shower
000272	?	hands	little	face	shower
000273	?	hands	little	conditioner	shower
000274	?	hands	little	undress	shower
000275	?	hands	little	curtain	shower
000276	?	hands	little	door or curtain	shower
000277	?	hands	little	self	shower
000278	?	hands	little	body	shower
000279	?	hands	little	your body	shower
000280	?	hands	little	body parts	shower
000281	?	hands	little	certain parts	shower
000282	?	hands	little	shampoo	shower
000283	?	hands	little	water	shower
000284	?	hands	little	hot water	shower
000285	?	hands	little	curtain or door	shower
000286	?	hands	little	door	shower
000287	?	hands	little	tap	shower
000288	?	hands	little	hair	shower
000289	?	hands	little	cloth	shower
000290	?	hands	little	rinse	shower
000291	?	hands	little	shampoo and rinse	shower
000292	?	hands	little	fan	shower
000293	?	hands	little	exhaust fan	shower
000294	?	hands	little	my clothes	shower
000295	?	hands	little	clothes	shower
000296	?	hands	little	tub	shower
000297	?	hands	little	bathroom	shower
000298	?	hands	little	lather	shower
000299	?	hands	little	whole head	shower
000300	?	hands	little	towel	shower
000301	?	hands	little	towels	shower
000302	?	hands	little	good temperature	shower
000303	?	hands	little	temperature	shower
000304	?	hands	little	scrub	shower
000305	?	hands	little	scrub soap over your body	shower
000306	?	hands	little	shampoo and soap	shower
000307	?	hands	little	soap	shower
000308	?	clean	body	i	shower
000309	?	clean	body	washcloth	shower
000310	?	clean	body	face and neck	shower
000311	?	clean	body	face	shower
000312	?	clean	body	conditioner	shower
000313	?	clean	body	undress	shower
000314	?	clean	body	curtain	shower
000315	?	clean	body	door or curtain	shower
000316	?	clean	body	self	shower
000317	?	clean	body	your body	shower
000318	?	clean	body	body parts	shower
000319	?	clean	body	certain parts	shower
000320	?	clean	body	shampoo	shower
000321	?	clean	body	water	shower
000322	?	clean	body	hot water	shower
000323	?	clean	body	curtain or door	shower
000324	?	clean	body	door	shower
000325	?	clean	body	tap	shower
000326	?	clean	body	hair	shower
000327	?	clean	body	cloth	shower
000328	?	clean	body	rinse	shower
000329	?	clean	body	shampoo and rinse	shower
000330	?	clean	body	fan	shower
000331	?	clean	body	exhaust fan	shower
000332	?	clean	body	my clothes	shower
000333	?	clean	body	clothes	shower
000334	?	clean	body	tub	shower
000335	?	clean	body	bathroom	shower
000336	?	clean	body	lather	shower
000337	?	clean	body	whole head	shower
000338	?	clean	body	towel	shower
000339	?	clean	body	towels	shower
000340	?	clean	body	good temperature	shower
000341	?	clean	body	temperature	shower
000342	?	clean	body	scrub	shower
000343	?	clean	body	scrub soap over your body	shower
000344	?	clean	body	shampoo and soap	shower
000345	?	clean	body	soap	shower
000346	?	turn	hot water	i	shower
000347	?	turn	hot water	washcloth	shower
000348	?	turn	hot water	face and neck	shower
000349	?	turn	hot water	face	shower
000350	?	turn	hot water	conditioner	shower
000351	?	turn	hot water	undress	shower
000352	?	turn	hot water	curtain	shower
000353	?	turn	hot water	door or curtain	shower
000354	?	turn	hot water	self	shower
000355	?	turn	hot water	body	shower
000356	?	turn	hot water	your body	shower
000357	?	turn	hot water	body parts	shower
000358	?	turn	hot water	certain parts	shower
000359	?	turn	hot water	shampoo	shower
000360	?	turn	hot water	water	shower
000361	?	turn	hot water	curtain or door	shower
000362	?	turn	hot water	door	shower
000363	?	turn	hot water	tap	shower
000364	?	turn	hot water	hair	shower
000365	?	turn	hot water	cloth	shower
000366	?	turn	hot water	rinse	shower
000367	?	turn	hot water	shampoo and rinse	shower
000368	?	turn	hot water	fan	shower
000369	?	turn	hot water	exhaust fan	shower
000370	?	turn	hot water	my clothes	shower
000371	?	turn	hot water	clothes	shower
000372	?	turn	hot water	tub	shower
000373	?	turn	hot water	bathroom	shower
000374	?	turn	hot water	lather	shower
000375	?	turn	hot water	whole head	shower
000376	?	turn	hot water	towel	shower
000377	?	turn	hot water	towels	shower
000378	?	turn	hot water	good temperature	shower
000379	?	turn	hot water	temperature	shower
000380	?	turn	hot water	scrub	shower
000381	?	turn	hot water	scrub soap over your body	shower
000382	?	turn	hot water	shampoo and soap	shower
000383	?	turn	hot water	soap	shower
000384	?	wash	conditioner	i	shower
000385	?	wash	conditioner	washcloth	shower
000386	?	wash	conditioner	face and neck	shower
000387	?	wash	conditioner	face	shower
000388	?	wash	conditioner	undress	shower
000389	?	wash	conditioner	curtain	shower
000390	?	wash	conditioner	door or curtain	shower
000391	?	wash	conditioner	self	shower
000392	?	wash	conditioner	body	shower
000393	?	wash	conditioner	your body	shower
000394	?	wash	conditioner	body parts	shower
000395	?	wash	conditioner	certain parts	shower
000396	?	wash	conditioner	shampoo	shower
000397	?	wash	conditioner	water	shower
000398	?	wash	conditioner	hot water	shower
000399	?	wash	conditioner	curtain or door	shower
000400	?	wash	conditioner	door	shower
000401	?	wash	conditioner	tap	shower
000402	?	wash	conditioner	hair	shower
000403	?	wash	conditioner	cloth	shower
000404	?	wash	conditioner	rinse	shower
000405	?	wash	conditioner	shampoo and rinse	shower
000406	?	wash	conditioner	fan	shower
000407	?	wash	conditioner	exhaust fan	shower
000408	?	wash	conditioner	my clothes	shower
000409	?	wash	conditioner	clothes	shower
000410	?	wash	conditioner	tub	shower
000411	?	wash	conditioner	bathroom	shower
000412	?	wash	conditioner	lather	shower
000413	?	wash	conditioner	whole head	shower
000414	?	wash	conditioner	towel	shower
000415	?	wash	conditioner	towels	shower
000416	?	wash	conditioner	good temperature	shower
000417	?	wash	conditioner	temperature	shower
000418	?	wash	conditioner	scrub	shower
000419	?	wash	conditioner	scrub soap over your body	shower
000420	?	wash	conditioner	shampoo and soap	shower
000421	?	wash	conditioner	soap	shower
000422	?	draw	curtain	i	shower
000423	?	draw	curtain	washcloth	shower
000424	?	draw	curtain	face and neck	shower
000425	?	draw	curtain	face	shower
000426	?	draw	curtain	conditioner	shower
000427	?	draw	curtain	undress	shower
000428	?	draw	curtain	door or curtain	shower
000429	?	draw	curtain	self	shower
000430	?	draw	curtain	body	shower
000431	?	draw	curtain	your body	shower
000432	?	draw	curtain	body parts	shower
000433	?	draw	curtain	certain parts	shower
000434	?	draw	curtain	shampoo	shower
000435	?	draw	curtain	water	shower
000436	?	draw	curtain	hot water	shower
000437	?	draw	curtain	curtain or door	shower
000438	?	draw	curtain	door	shower
000439	?	draw	curtain	tap	shower
000440	?	draw	curtain	hair	shower
000441	?	draw	curtain	cloth	shower
000442	?	draw	curtain	rinse	shower
000443	?	draw	curtain	shampoo and rinse	shower
000444	?	draw	curtain	fan	shower
000445	?	draw	curtain	exhaust fan	shower
000446	?	draw	curtain	my clothes	shower
000447	?	draw	curtain	clothes	shower
000448	?	draw	curtain	tub	shower
000449	?	draw	curtain	bathroom	shower
000450	?	draw	curtain	lather	shower
000451	?	draw	curtain	whole head	shower
000452	?	draw	curtain	towel	shower
000453	?	draw	curtain	towels	shower
000454	?	draw	curtain	good temperature	shower
000455	?	draw	curtain	temperature	shower
000456	?	draw	curtain	scrub	shower
000457	?	draw	curtain	scrub soap over your body	shower
000458	?	draw	curtain	shampoo and soap	shower
000459	?	draw	curtain	soap	shower
000460	?	rinse	lather	i	shower
000461	?	rinse	lather	washcloth	shower
000462	?	rinse	lather	face and neck	shower
000463	?	rinse	lather	face	shower
000464	?	rinse	lather	conditioner	shower
000465	?	rinse	lather	undress	shower
000466	?	rinse	lather	curtain	shower
000467	?	rinse	lather	door or curtain	shower
000468	?	rinse	lather	self	shower
000469	?	rinse	lather	body	shower
000470	?	rinse	lather	your body	shower
000471	?	rinse	lather	body parts	shower
000472	?	rinse	lather	certain parts	shower
000473	?	rinse	lather	shampoo	shower
000474	?	rinse	lather	water	shower
000475	?	rinse	lather	hot water	shower
000476	?	rinse	lather	curtain or door	shower
000477	?	rinse	lather	door	shower
000478	?	rinse	lather	tap	shower
000479	?	rinse	lather	hair	shower
000480	?	rinse	lather	cloth	shower
000481	?	rinse	lather	rinse	shower
000482	?	rinse	lather	shampoo and rinse	shower
000483	?	rinse	lather	fan	shower
000484	?	rinse	lather	exhaust fan	shower
000485	?	rinse	lather	my clothes	shower
000486	?	rinse	lather	clothes	shower
000487	?	rinse	lather	tub	shower
000488	?	rinse	lather	bathroom	shower
000489	?	rinse	lather	whole head	shower
000490	?	rinse	lather	towel	shower
000491	?	rinse	lather	towels	shower
000492	?	rinse	lather	good temperature	shower
000493	?	rinse	lather	temperature	shower
000494	?	rinse	lather	scrub	shower
000495	?	rinse	lather	scrub soap over your body	shower
000496	?	rinse	lather	shampoo and soap	shower
000497	?	rinse	lather	soap	shower
000498	?	use	shampoo	i	shower
000499	?	use	shampoo	washcloth	shower
000500	?	use	shampoo	face and neck	shower
000501	?	use	shampoo	face	shower
000502	?	use	shampoo	conditioner	shower
000503	?	use	shampoo	undress	shower
000504	?	use	shampoo	curtain	shower
000505	?	use	shampoo	door or curtain	shower
000506	?	use	shampoo	self	shower
000507	?	use	shampoo	body	shower
000508	?	use	shampoo	your body	shower
000509	?	use	shampoo	body parts	shower
000510	?	use	shampoo	certain parts	shower
000511	?	use	shampoo	water	shower
000512	?	use	shampoo	hot water	shower
000513	?	use	shampoo	curtain or door	shower
000514	?	use	shampoo	door	shower
000515	?	use	shampoo	tap	shower
000516	?	use	shampoo	hair	shower
000517	?	use	shampoo	cloth	shower
000518	?	use	shampoo	rinse	shower
000519	?	use	shampoo	shampoo and rinse	shower
000520	?	use	shampoo	fan	shower
000521	?	use	shampoo	exhaust fan	shower
000522	?	use	shampoo	my clothes	shower
000523	?	use	shampoo	clothes	shower
000524	?	use	shampoo	tub	shower
000525	?	use	shampoo	bathroom	shower
000526	?	use	shampoo	lather	shower
000527	?	use	shampoo	whole head	shower
000528	?	use	shampoo	towel	shower
000529	?	use	shampoo	towels	shower
000530	?	use	shampoo	good temperature	shower
000531	?	use	shampoo	temperature	shower
000532	?	use	shampoo	scrub	shower
000533	?	use	shampoo	scrub soap over your body	shower
000534	?	use	shampoo	shampoo and soap	shower
000535	?	use	shampoo	soap	shower
000536	?	wash	hair	i	shower
000537	?	wash	hair	washcloth	shower
000538	?	wash	hair	face and neck	shower
000539	?	wash	hair	face	shower
000540	?	wash	hair	conditioner	shower
000541	?	wash	hair	undress	shower
000542	?	wash	hair	curtain	shower
000543	?	wash	hair	door or curtain	shower
000544	?	wash	hair	self	shower
000545	?	wash	hair	body	shower
000546	?	wash	hair	your body	shower
000547	?	wash	hair	body parts	shower
000548	?	wash	hair	certain parts	shower
000549	?	wash	hair	shampoo	shower
000550	?	wash	hair	water	shower
000551	?	wash	hair	hot water	shower
000552	?	wash	hair	curtain or door	shower
000553	?	wash	hair	door	shower
000554	?	wash	hair	tap	shower
000555	?	wash	hair	cloth	shower
000556	?	wash	hair	rinse	shower
000557	?	wash	hair	shampoo and rinse	shower
000558	?	wash	hair	fan	shower
000559	?	wash	hair	exhaust fan	shower
000560	?	wash	hair	my clothes	shower
000561	?	wash	hair	clothes	shower
000562	?	wash	hair	tub	shower
000563	?	wash	hair	bathroom	shower
000564	?	wash	hair	lather	shower
000565	?	wash	hair	whole head	shower
000566	?	wash	hair	towel	shower
000567	?	wash	hair	towels	shower
000568	?	wash	hair	good temperature	shower
000569	?	wash	hair	temperature	shower
000570	?	wash	hair	scrub	shower
000571	?	wash	hair	scrub soap over your body	shower
000572	?	wash	hair	shampoo and soap	shower
000573	?	wash	hair	soap	shower
000574	?	rinse	conditioner	i	shower
000575	?	rinse	conditioner	washcloth	shower
000576	?	rinse	conditioner	face and neck	shower
000577	?	rinse	conditioner	face	shower
000578	?	rinse	conditioner	undress	shower
000579	?	rinse	conditioner	curtain	shower
000580	?	rinse	conditioner	door or curtain	shower
000581	?	rinse	conditioner	self	shower
000582	?	rinse	conditioner	body	shower
000583	?	rinse	conditioner	your body	shower
000584	?	rinse	conditioner	body parts	shower
000585	?	rinse	conditioner	certain parts	shower
000586	?	rinse	conditioner	shampoo	shower
000587	?	rinse	conditioner	water	shower
000588	?	rinse	conditioner	hot water	shower
000589	?	rinse	conditioner	curtain or door	shower
000590	?	rinse	conditioner	door	shower
000591	?	rinse	conditioner	tap	shower
000592	?	rinse	conditioner	hair	shower
000593	?	rinse	conditioner	cloth	shower
000594	?	rinse	conditioner	rinse	shower
000595	?	rinse	conditioner	shampoo and rinse	shower
000596	?	rinse	conditioner	fan	shower
000597	?	rinse	conditioner	exhaust fan	shower
000598	?	rinse	conditioner	my clothes	shower
000599	?	rinse	conditioner	clothes	shower
000600	?	rinse	conditioner	tub	shower
000601	?	rinse	conditioner	bathroom	shower
000602	?	rinse	conditioner	lather	shower
000603	?	rinse	conditioner	whole head	shower
000604	?	rinse	conditioner	towel	shower
000605	?	rinse	conditioner	towels	shower
000606	?	rinse	conditioner	good temperature	shower
000607	?	rinse	conditioner	temperature	shower
000608	?	rinse	conditioner	scrub	shower
000609	?	rinse	conditioner	scrub soap over your body	shower
000610	?	rinse	conditioner	shampoo and soap	shower
000611	?	rinse	conditioner	soap	shower
000612	?	adjust	water temperature	i	shower
000613	?	adjust	water temperature	washcloth	shower
000614	?	adjust	water temperature	face and neck	shower
000615	?	adjust	water temperature	face	shower
000616	?	adjust	water temperature	conditioner	shower
000617	?	adjust	water temperature	undress	shower
000618	?	adjust	water temperature	curtain	shower
000619	?	adjust	water temperature	door or curtain	shower
000620	?	adjust	water temperature	self	shower
000621	?	adjust	water temperature	body	shower
000622	?	adjust	water temperature	your body	shower
000623	?	adjust	water temperature	body parts	shower
000624	?	adjust	water temperature	certain parts	shower
000625	?	adjust	water temperature	shampoo	shower
000626	?	adjust	water temperature	water	shower
000627	?	adjust	water temperature	hot water	shower
000628	?	adjust	water temperature	curtain or door	shower
000629	?	adjust	water temperature	door	shower
000630	?	adjust	water temperature	tap	shower
000631	?	adjust	water temperature	hair	shower
000632	?	adjust	water temperature	cloth	shower
000633	?	adjust	water temperature	rinse	shower
000634	?	adjust	water temperature	shampoo and rinse	shower
000635	?	adjust	water temperature	fan	shower
000636	?	adjust	water temperature	exhaust fan	shower
000637	?	adjust	water temperature	my clothes	shower
000638	?	adjust	water temperature	clothes	shower
000639	?	adjust	water temperature	tub	shower
000640	?	adjust	water temperature	bathroom	shower
000641	?	adjust	water temperature	lather	shower
000642	?	adjust	water temperature	whole head	shower
000643	?	adjust	water temperature	towel	shower
000644	?	adjust	water temperature	towels	shower
000645	?	adjust	water temperature	good temperature	shower
000646	?	adjust	water temperature	temperature	shower
000647	?	adjust	water temperature	scrub	shower
000648	?	adjust	water temperature	scrub soap over your body	shower
000649	?	adjust	water temperature	shampoo and soap	shower
000650	?	adjust	water temperature	soap	shower
000651	?	turn	cold water	i	shower
000652	?	turn	cold water	washcloth	shower
000653	?	turn	cold water	face and neck	shower
000654	?	turn	cold water	face	shower
000655	?	turn	cold water	conditioner	shower
000656	?	turn	cold water	undress	shower
000657	?	turn	cold water	curtain	shower
000658	?	turn	cold water	door or curtain	shower
000659	?	turn	cold water	self	shower
000660	?	turn	cold water	body	shower
000661	?	turn	cold water	your body	shower
000662	?	turn	cold water	body parts	shower
000663	?	turn	cold water	certain parts	shower
000664	?	turn	cold water	shampoo	shower
000665	?	turn	cold water	water	shower
000666	?	turn	cold water	hot water	shower
000667	?	turn	cold water	curtain or door	shower
000668	?	turn	cold water	door	shower
000669	?	turn	cold water	tap	shower
000670	?	turn	cold water	hair	shower
000671	?	turn	cold water	cloth	shower
000672	?	turn	cold water	rinse	shower
000673	?	turn	cold water	shampoo and rinse	shower
000674	?	turn	cold water	fan	shower
000675	?	turn	cold water	exhaust fan	shower
000676	?	turn	cold water	my clothes	shower
000677	?	turn	cold water	clothes	shower
000678	?	turn	cold water	tub	shower
000679	?	turn	cold water	bathroom	shower
000680	?	turn	cold water	lather	shower
000681	?	turn	cold water	whole head	shower
000682	?	turn	cold water	towel	shower
000683	?	turn	cold water	towels	shower
000684	?	turn	cold water	good temperature	shower
000685	?	turn	cold water	temperature	shower
000686	?	turn	cold water	scrub	shower
000687	?	turn	cold water	scrub soap over your body	shower
000688	?	turn	cold water	shampoo and soap	shower
000689	?	turn	cold water	soap	shower
000690	?	apply	soap	i	shower
000691	?	apply	soap	washcloth	shower
000692	?	apply	soap	face and neck	shower
000693	?	apply	soap	face	shower
000694	?	apply	soap	conditioner	shower
000695	?	apply	soap	undress	shower
000696	?	apply	soap	curtain	shower
000697	?	apply	soap	door or curtain	shower
000698	?	apply	soap	self	shower
000699	?	apply	soap	body	shower
000700	?	apply	soap	your body	shower
000701	?	apply	soap	body parts	shower
000702	?	apply	soap	certain parts	shower
000703	?	apply	soap	shampoo	shower
000704	?	apply	soap	water	shower
000705	?	apply	soap	hot water	shower
000706	?	apply	soap	curtain or door	shower
000707	?	apply	soap	door	shower
000708	?	apply	soap	tap	shower
000709	?	apply	soap	hair	shower
000710	?	apply	soap	cloth	shower
000711	?	apply	soap	rinse	shower
000712	?	apply	soap	shampoo and rinse	shower
000713	?	apply	soap	fan	shower
000714	?	apply	soap	exhaust fan	shower
000715	?	apply	soap	my clothes	shower
000716	?	apply	soap	clothes	shower
000717	?	apply	soap	tub	shower
000718	?	apply	soap	bathroom	shower
000719	?	apply	soap	lather	shower
000720	?	apply	soap	whole head	shower
000721	?	apply	soap	towel	shower
000722	?	apply	soap	towels	shower
000723	?	apply	soap	good temperature	shower
000724	?	apply	soap	temperature	shower
000725	?	apply	soap	scrub	shower
000726	?	apply	soap	scrub soap over your body	shower
000727	?	apply	soap	shampoo and soap	shower
000728	?	clean	certain parts	i	shower
000729	?	clean	certain parts	washcloth	shower
000730	?	clean	certain parts	face and neck	shower
000731	?	clean	certain parts	face	shower
000732	?	clean	certain parts	conditioner	shower
000733	?	clean	certain parts	undress	shower
000734	?	clean	certain parts	curtain	shower
000735	?	clean	certain parts	door or curtain	shower
