id	score	v	d-obj	p	p-title
000136	?	collect	change	right money	vending machine
000137	?	collect	change	money	vending machine
000138	?	collect	change	product	vending machine
000139	?	collect	change	goods	vending machine
000140	?	collect	change	button	vending machine
000141	?	collect	change	appropriate buttons	vending machine
000142	?	collect	change	any	vending machine
000143	?	collect	change	you	vending machine
000144	?	collect	change	product code	vending machine
000145	?	collect	change	code	vending machine
000146	?	collect	change	machine	vending machine
000147	?	locate	necessary funds	item	vending machine
000148	?	locate	necessary funds	desired item	vending machine
000149	?	locate	necessary funds	correct amount of change	vending machine
000150	?	locate	necessary funds	correct amount of money	vending machine
000151	?	locate	necessary funds	desired selection	vending machine
000152	?	locate	necessary funds	selection	vending machine
000153	?	locate	necessary funds	coins	vending machine
000154	?	locate	necessary funds	change	vending machine
000155	?	locate	necessary funds	right money	vending machine
000156	?	locate	necessary funds	money	vending machine
000157	?	locate	necessary funds	product	vending machine
000158	?	locate	necessary funds	goods	vending machine
000159	?	locate	necessary funds	button	vending machine
000160	?	locate	necessary funds	appropriate buttons	vending machine
000161	?	locate	necessary funds	any	vending machine
000162	?	locate	necessary funds	you	vending machine
000163	?	locate	necessary funds	product code	vending machine
000164	?	locate	necessary funds	code	vending machine
000165	?	locate	necessary funds	machine	vending machine
000166	?	aquire	change	item	vending machine
000167	?	aquire	change	desired item	vending machine
000168	?	aquire	change	correct amount of change	vending machine
000169	?	aquire	change	correct amount of money	vending machine
000170	?	aquire	change	desired selection	vending machine
000171	?	aquire	change	selection	vending machine
000172	?	aquire	change	coins	vending machine
000173	?	aquire	change	right money	vending machine
000174	?	aquire	change	money	vending machine
000175	?	aquire	change	product	vending machine
000176	?	aquire	change	goods	vending machine
000177	?	aquire	change	button	vending machine
000178	?	aquire	change	appropriate buttons	vending machine
000179	?	aquire	change	any	vending machine
000180	?	aquire	change	you	vending machine
000181	?	aquire	change	product code	vending machine
000182	?	aquire	change	code	vending machine
000183	?	aquire	change	machine	vending machine
000184	?	identify	price	item	vending machine
000185	?	identify	price	desired item	vending machine
000186	?	identify	price	correct amount of change	vending machine
000187	?	identify	price	correct amount of money	vending machine
000188	?	identify	price	desired selection	vending machine
000189	?	identify	price	selection	vending machine
000190	?	identify	price	coins	vending machine
000191	?	identify	price	change	vending machine
000192	?	identify	price	right money	vending machine
000193	?	identify	price	money	vending machine
000194	?	identify	price	product	vending machine
000195	?	identify	price	goods	vending machine
000196	?	identify	price	button	vending machine
000197	?	identify	price	appropriate buttons	vending machine
000198	?	identify	price	any	vending machine
000199	?	identify	price	you	vending machine
000200	?	identify	price	product code	vending machine
000201	?	identify	price	code	vending machine
000202	?	identify	price	machine	vending machine
000203	?	select	item	desired item	vending machine
000204	?	select	item	correct amount of change	vending machine
000205	?	select	item	correct amount of money	vending machine
000206	?	select	item	desired selection	vending machine
000207	?	select	item	selection	vending machine
000208	?	select	item	coins	vending machine
000209	?	select	item	change	vending machine
000210	?	select	item	right money	vending machine
000211	?	select	item	money	vending machine
000212	?	select	item	product	vending machine
000213	?	select	item	goods	vending machine
000214	?	select	item	button	vending machine
000215	?	select	item	appropriate buttons	vending machine
000216	?	select	item	any	vending machine
000217	?	select	item	you	vending machine
000218	?	select	item	product code	vending machine
000219	?	select	item	code	vending machine
000220	?	select	item	machine	vending machine
000221	?	place	money	item	vending machine
000222	?	place	money	desired item	vending machine
000223	?	place	money	correct amount of change	vending machine
000224	?	place	money	correct amount of money	vending machine
000225	?	place	money	desired selection	vending machine
000226	?	place	money	selection	vending machine
000227	?	place	money	coins	vending machine
000228	?	place	money	change	vending machine
000229	?	place	money	right money	vending machine
000230	?	place	money	product	vending machine
000231	?	place	money	goods	vending machine
000232	?	place	money	button	vending machine
000233	?	place	money	appropriate buttons	vending machine
000234	?	place	money	any	vending machine
000235	?	place	money	you	vending machine
000236	?	place	money	product code	vending machine
000237	?	place	money	code	vending machine
000238	?	place	money	machine	vending machine
000239	?	press	desired selection	item	vending machine
000240	?	press	desired selection	desired item	vending machine
000241	?	press	desired selection	correct amount of change	vending machine
000242	?	press	desired selection	correct amount of money	vending machine
000243	?	press	desired selection	selection	vending machine
000244	?	press	desired selection	coins	vending machine
000245	?	press	desired selection	change	vending machine
000246	?	press	desired selection	right money	vending machine
000247	?	press	desired selection	money	vending machine
000248	?	press	desired selection	product	vending machine
000249	?	press	desired selection	goods	vending machine
000250	?	press	desired selection	button	vending machine
000251	?	press	desired selection	appropriate buttons	vending machine
000252	?	press	desired selection	any	vending machine
000253	?	press	desired selection	you	vending machine
000254	?	press	desired selection	product code	vending machine
000255	?	press	desired selection	code	vending machine
000256	?	press	desired selection	machine	vending machine
000257	?	retrieve	product	item	vending machine
000258	?	retrieve	product	desired item	vending machine
000259	?	retrieve	product	correct amount of change	vending machine
000260	?	retrieve	product	correct amount of money	vending machine
000261	?	retrieve	product	desired selection	vending machine
000262	?	retrieve	product	selection	vending machine
000263	?	retrieve	product	coins	vending machine
000264	?	retrieve	product	change	vending machine
000265	?	retrieve	product	right money	vending machine
000266	?	retrieve	product	money	vending machine
000267	?	retrieve	product	goods	vending machine
000268	?	retrieve	product	button	vending machine
000269	?	retrieve	product	appropriate buttons	vending machine
000270	?	retrieve	product	any	vending machine
000271	?	retrieve	product	you	vending machine
000272	?	retrieve	product	product code	vending machine
000273	?	retrieve	product	code	vending machine
000274	?	retrieve	product	machine	vending machine
000275	?	insert	coins	item	vending machine
000276	?	insert	coins	desired item	vending machine
000277	?	insert	coins	correct amount of change	vending machine
000278	?	insert	coins	correct amount of money	vending machine
000279	?	insert	coins	desired selection	vending machine
000280	?	insert	coins	selection	vending machine
000281	?	insert	coins	change	vending machine
000282	?	insert	coins	right money	vending machine
000283	?	insert	coins	money	vending machine
000284	?	insert	coins	product	vending machine
000285	?	insert	coins	goods	vending machine
000286	?	insert	coins	button	vending machine
000287	?	insert	coins	appropriate buttons	vending machine
000288	?	insert	coins	any	vending machine
000289	?	insert	coins	you	vending machine
000290	?	insert	coins	product code	vending machine
000291	?	insert	coins	code	vending machine
000292	?	insert	coins	machine	vending machine
000293	?	insert	change	item	vending machine
000294	?	insert	change	desired item	vending machine
000295	?	insert	change	correct amount of change	vending machine
000296	?	insert	change	correct amount of money	vending machine
000297	?	insert	change	desired selection	vending machine
000298	?	insert	change	selection	vending machine
000299	?	insert	change	coins	vending machine
000300	?	insert	change	right money	vending machine
000301	?	insert	change	money	vending machine
000302	?	insert	change	product	vending machine
000303	?	insert	change	goods	vending machine
000304	?	insert	change	button	vending machine
000305	?	insert	change	appropriate buttons	vending machine
000306	?	insert	change	any	vending machine
000307	?	insert	change	you	vending machine
000308	?	insert	change	product code	vending machine
000309	?	insert	change	code	vending machine
000310	?	insert	change	machine	vending machine
000311	?	press	button	item	vending machine
000312	?	press	button	desired item	vending machine
000313	?	press	button	correct amount of change	vending machine
000314	?	press	button	correct amount of money	vending machine
000315	?	press	button	desired selection	vending machine
000316	?	press	button	selection	vending machine
000317	?	press	button	coins	vending machine
000318	?	press	button	change	vending machine
000319	?	press	button	right money	vending machine
000320	?	press	button	money	vending machine
000321	?	press	button	product	vending machine
000322	?	press	button	goods	vending machine
000323	?	press	button	appropriate buttons	vending machine
000324	?	press	button	any	vending machine
000325	?	press	button	you	vending machine
000326	?	press	button	product code	vending machine
000327	?	press	button	code	vending machine
000328	?	press	button	machine	vending machine
000329	?	get	product	item	vending machine
000330	?	get	product	desired item	vending machine
000331	?	get	product	correct amount of change	vending machine
000332	?	get	product	correct amount of money	vending machine
000333	?	get	product	desired selection	vending machine
000334	?	get	product	selection	vending machine
000335	?	get	product	coins	vending machine
000336	?	get	product	change	vending machine
000337	?	get	product	right money	vending machine
000338	?	get	product	money	vending machine
000339	?	get	product	goods	vending machine
000340	?	get	product	button	vending machine
000341	?	get	product	appropriate buttons	vending machine
000342	?	get	product	any	vending machine
000343	?	get	product	you	vending machine
000344	?	get	product	product code	vending machine
000345	?	get	product	code	vending machine
000346	?	get	product	machine	vending machine
000347	?	identify	desired product	item	vending machine
000348	?	identify	desired product	desired item	vending machine
000349	?	identify	desired product	correct amount of change	vending machine
000350	?	identify	desired product	correct amount of money	vending machine
000351	?	identify	desired product	desired selection	vending machine
000352	?	identify	desired product	selection	vending machine
000353	?	identify	desired product	coins	vending machine
000354	?	identify	desired product	change	vending machine
000355	?	identify	desired product	right money	vending machine
000356	?	identify	desired product	money	vending machine
000357	?	identify	desired product	product	vending machine
000358	?	identify	desired product	goods	vending machine
000359	?	identify	desired product	button	vending machine
000360	?	identify	desired product	appropriate buttons	vending machine
000361	?	identify	desired product	any	vending machine
000362	?	identify	desired product	you	vending machine
000363	?	identify	desired product	product code	vending machine
000364	?	identify	desired product	code	vending machine
000365	?	identify	desired product	machine	vending machine
000366	?	take	product	item	vending machine
000367	?	take	product	desired item	vending machine
000368	?	take	product	correct amount of change	vending machine
000369	?	take	product	correct amount of money	vending machine
000370	?	take	product	desired selection	vending machine
000371	?	take	product	selection	vending machine
000372	?	take	product	coins	vending machine
000373	?	take	product	change	vending machine
000374	?	take	product	right money	vending machine
000375	?	take	product	money	vending machine
000376	?	take	product	goods	vending machine
000377	?	take	product	button	vending machine
000378	?	take	product	appropriate buttons	vending machine
000379	?	take	product	any	vending machine
000380	?	take	product	you	vending machine
000381	?	take	product	product code	vending machine
000382	?	take	product	code	vending machine
000383	?	take	product	machine	vending machine
000384	?	find	vending machine	item	vending machine
000385	?	find	vending machine	desired item	vending machine
000386	?	find	vending machine	correct amount of change	vending machine
000387	?	find	vending machine	correct amount of money	vending machine
000388	?	find	vending machine	desired selection	vending machine
000389	?	find	vending machine	selection	vending machine
000390	?	find	vending machine	coins	vending machine
000391	?	find	vending machine	change	vending machine
000392	?	find	vending machine	right money	vending machine
000393	?	find	vending machine	money	vending machine
000394	?	find	vending machine	product	vending machine
000395	?	find	vending machine	goods	vending machine
000396	?	find	vending machine	button	vending machine
000397	?	find	vending machine	appropriate buttons	vending machine
000398	?	find	vending machine	any	vending machine
000399	?	find	vending machine	you	vending machine
000400	?	find	vending machine	product code	vending machine
000401	?	find	vending machine	code	vending machine
000402	?	find	vending machine	machine	vending machine
000403	?	pick	item	desired item	vending machine
000404	?	pick	item	correct amount of change	vending machine
000405	?	pick	item	correct amount of money	vending machine
000406	?	pick	item	desired selection	vending machine
000407	?	pick	item	selection	vending machine
000408	?	pick	item	coins	vending machine
000409	?	pick	item	change	vending machine
000410	?	pick	item	right money	vending machine
000411	?	pick	item	money	vending machine
000412	?	pick	item	product	vending machine
000413	?	pick	item	goods	vending machine
000414	?	pick	item	button	vending machine
000415	?	pick	item	appropriate buttons	vending machine
000416	?	pick	item	any	vending machine
000417	?	pick	item	you	vending machine
000418	?	pick	item	product code	vending machine
000419	?	pick	item	code	vending machine
000420	?	pick	item	machine	vending machine
000421	?	watch	item	desired item	vending machine
000422	?	watch	item	correct amount of change	vending machine
000423	?	watch	item	correct amount of money	vending machine
000424	?	watch	item	desired selection	vending machine
000425	?	watch	item	selection	vending machine
000426	?	watch	item	coins	vending machine
000427	?	watch	item	change	vending machine
000428	?	watch	item	right money	vending machine
000429	?	watch	item	money	vending machine
000430	?	watch	item	product	vending machine
000431	?	watch	item	goods	vending machine
000432	?	watch	item	button	vending machine
000433	?	watch	item	appropriate buttons	vending machine
000434	?	watch	item	any	vending machine
000435	?	watch	item	you	vending machine
000436	?	watch	item	product code	vending machine
000437	?	watch	item	code	vending machine
000438	?	watch	item	machine	vending machine
000439	?	determine	item	desired item	vending machine
000440	?	determine	item	correct amount of change	vending machine
000441	?	determine	item	correct amount of money	vending machine
000442	?	determine	item	desired selection	vending machine
000443	?	determine	item	selection	vending machine
000444	?	determine	item	coins	vending machine
000445	?	determine	item	change	vending machine
000446	?	determine	item	right money	vending machine
000447	?	determine	item	money	vending machine
000448	?	determine	item	product	vending machine
000449	?	determine	item	goods	vending machine
000450	?	determine	item	button	vending machine
000451	?	determine	item	appropriate buttons	vending machine
000452	?	determine	item	any	vending machine
000453	?	determine	item	you	vending machine
000454	?	determine	item	product code	vending machine
000455	?	determine	item	code	vending machine
000456	?	determine	item	machine	vending machine
000457	?	select	product	item	vending machine
000458	?	select	product	desired item	vending machine
000459	?	select	product	correct amount of change	vending machine
000460	?	select	product	correct amount of money	vending machine
000461	?	select	product	desired selection	vending machine
000462	?	select	product	selection	vending machine
000463	?	select	product	coins	vending machine
000464	?	select	product	change	vending machine
000465	?	select	product	right money	vending machine
000466	?	select	product	money	vending machine
000467	?	select	product	goods	vending machine
000468	?	select	product	button	vending machine
000469	?	select	product	appropriate buttons	vending machine
000470	?	select	product	any	vending machine
000471	?	select	product	you	vending machine
000472	?	select	product	product code	vending machine
000473	?	select	product	code	vending machine
000474	?	select	product	machine	vending machine
000475	?	press	code	item	vending machine
000476	?	press	code	desired item	vending machine
000477	?	press	code	correct amount of change	vending machine
000478	?	press	code	correct amount of money	vending machine
000479	?	press	code	desired selection	vending machine
000480	?	press	code	selection	vending machine
000481	?	press	code	coins	vending machine
000482	?	press	code	change	vending machine
000483	?	press	code	right money	vending machine
000484	?	press	code	money	vending machine
000485	?	press	code	product	vending machine
000486	?	press	code	goods	vending machine
000487	?	press	code	button	vending machine
000488	?	press	code	appropriate buttons	vending machine
000489	?	press	code	any	vending machine
000490	?	press	code	you	vending machine
000491	?	press	code	product code	vending machine
000492	?	press	code	machine	vending machine
000493	?	locate	vending machine	item	vending machine
000494	?	locate	vending machine	desired item	vending machine
000495	?	locate	vending machine	correct amount of change	vending machine
000496	?	locate	vending machine	correct amount of money	vending machine
000497	?	locate	vending machine	desired selection	vending machine
000498	?	locate	vending machine	selection	vending machine
000499	?	locate	vending machine	coins	vending machine
000500	?	locate	vending machine	change	vending machine
000501	?	locate	vending machine	right money	vending machine
000502	?	locate	vending machine	money	vending machine
000503	?	locate	vending machine	product	vending machine
000504	?	locate	vending machine	goods	vending machine
000505	?	locate	vending machine	button	vending machine
000506	?	locate	vending machine	appropriate buttons	vending machine
000507	?	locate	vending machine	any	vending machine
000508	?	locate	vending machine	you	vending machine
000509	?	locate	vending machine	product code	vending machine
000510	?	locate	vending machine	code	vending machine
000511	?	locate	vending machine	machine	vending machine
000512	?	choose	goods	item	vending machine
000513	?	choose	goods	desired item	vending machine
000514	?	choose	goods	correct amount of change	vending machine
000515	?	choose	goods	correct amount of money	vending machine
000516	?	choose	goods	desired selection	vending machine
000517	?	choose	goods	selection	vending machine
000518	?	choose	goods	coins	vending machine
000519	?	choose	goods	change	vending machine
000520	?	choose	goods	right money	vending machine
000521	?	choose	goods	money	vending machine
000522	?	choose	goods	product	vending machine
000523	?	choose	goods	button	vending machine
000524	?	choose	goods	appropriate buttons	vending machine
000525	?	choose	goods	any	vending machine
000526	?	choose	goods	you	vending machine
000527	?	choose	goods	product code	vending machine
000528	?	choose	goods	code	vending machine
000529	?	choose	goods	machine	vending machine
000530	?	take	change	item	vending machine
000531	?	take	change	desired item	vending machine
000532	?	take	change	correct amount of change	vending machine
000533	?	take	change	correct amount of money	vending machine
000534	?	take	change	desired selection	vending machine
000535	?	take	change	selection	vending machine
000536	?	take	change	coins	vending machine
000537	?	take	change	right money	vending machine
000538	?	take	change	money	vending machine
000539	?	take	change	product	vending machine
000540	?	take	change	goods	vending machine
000541	?	take	change	button	vending machine
000542	?	take	change	appropriate buttons	vending machine
000543	?	take	change	any	vending machine
000544	?	take	change	you	vending machine
000545	?	take	change	product code	vending machine
000546	?	take	change	code	vending machine
000547	?	take	change	machine	vending machine
000548	?	take	money	item	vending machine
000549	?	take	money	desired item	vending machine
000550	?	take	money	correct amount of change	vending machine
000551	?	take	money	correct amount of money	vending machine
000552	?	take	money	desired selection	vending machine
000553	?	take	money	selection	vending machine
000554	?	take	money	coins	vending machine
000555	?	take	money	change	vending machine
000556	?	take	money	right money	vending machine
000557	?	take	money	product	vending machine
000558	?	take	money	goods	vending machine
000559	?	take	money	button	vending machine
000560	?	take	money	appropriate buttons	vending machine
000561	?	take	money	any	vending machine
000562	?	take	money	you	vending machine
000563	?	take	money	product code	vending machine
000564	?	take	money	code	vending machine
000565	?	take	money	machine	vending machine
000566	?	identify	vending machine	item	vending machine
000567	?	identify	vending machine	desired item	vending machine
000568	?	identify	vending machine	correct amount of change	vending machine
000569	?	identify	vending machine	correct amount of money	vending machine
000570	?	identify	vending machine	desired selection	vending machine
000571	?	identify	vending machine	selection	vending machine
000572	?	identify	vending machine	coins	vending machine
000573	?	identify	vending machine	change	vending machine
000574	?	identify	vending machine	right money	vending machine
000575	?	identify	vending machine	money	vending machine
000576	?	identify	vending machine	product	vending machine
000577	?	identify	vending machine	goods	vending machine
000578	?	identify	vending machine	button	vending machine
000579	?	identify	vending machine	appropriate buttons	vending machine
000580	?	identify	vending machine	any	vending machine
000581	?	identify	vending machine	you	vending machine
000582	?	identify	vending machine	product code	vending machine
000583	?	identify	vending machine	code	vending machine
000584	?	identify	vending machine	machine	vending machine
000585	?	insert	money	item	vending machine
000586	?	insert	money	desired item	vending machine
000587	?	insert	money	correct amount of change	vending machine
000588	?	insert	money	correct amount of money	vending machine
000589	?	insert	money	desired selection	vending machine
000590	?	insert	money	selection	vending machine
000591	?	insert	money	coins	vending machine
000592	?	insert	money	change	vending machine
000593	?	insert	money	right money	vending machine
000594	?	insert	money	product	vending machine
000595	?	insert	money	goods	vending machine
000596	?	insert	money	button	vending machine
000597	?	insert	money	appropriate buttons	vending machine
000598	?	insert	money	any	vending machine
000599	?	insert	money	you	vending machine
000600	?	insert	money	product code	vending machine
000601	?	insert	money	code	vending machine
000602	?	insert	money	machine	vending machine
000603	?	depress	button	item	vending machine
000604	?	depress	button	desired item	vending machine
000605	?	depress	button	correct amount of change	vending machine
000606	?	depress	button	correct amount of money	vending machine
000607	?	depress	button	desired selection	vending machine
000608	?	depress	button	selection	vending machine
000609	?	depress	button	coins	vending machine
000610	?	depress	button	change	vending machine
000611	?	depress	button	right money	vending machine
000612	?	depress	button	money	vending machine
000613	?	depress	button	product	vending machine
000614	?	depress	button	goods	vending machine
000615	?	depress	button	appropriate buttons	vending machine
000616	?	depress	button	any	vending machine
000617	?	depress	button	you	vending machine
000618	?	depress	button	product code	vending machine
000619	?	depress	button	code	vending machine
000620	?	depress	button	machine	vending machine
000621	?	take	item	desired item	vending machine
000622	?	take	item	correct amount of change	vending machine
000623	?	take	item	correct amount of money	vending machine
000624	?	take	item	desired selection	vending machine
000625	?	take	item	selection	vending machine
000626	?	take	item	coins	vending machine
000627	?	take	item	change	vending machine
000628	?	take	item	right money	vending machine
000629	?	take	item	money	vending machine
000630	?	take	item	product	vending machine
000631	?	take	item	goods	vending machine
000632	?	take	item	button	vending machine
000633	?	take	item	appropriate buttons	vending machine
000634	?	take	item	any	vending machine
000635	?	take	item	you	vending machine
000636	?	take	item	product code	vending machine
000637	?	take	item	code	vending machine
000638	?	take	item	machine	vending machine
000639	?	get	money	item	vending machine
000640	?	get	money	desired item	vending machine
000641	?	get	money	correct amount of change	vending machine
000642	?	get	money	correct amount of money	vending machine
000643	?	get	money	desired selection	vending machine
000644	?	get	money	selection	vending machine
000645	?	get	money	coins	vending machine
000646	?	get	money	change	vending machine
000647	?	get	money	right money	vending machine
000648	?	get	money	product	vending machine
000649	?	get	money	goods	vending machine
000650	?	get	money	button	vending machine
000651	?	get	money	appropriate buttons	vending machine
000652	?	get	money	any	vending machine
000653	?	get	money	you	vending machine
000654	?	get	money	product code	vending machine
000655	?	get	money	code	vending machine
000656	?	get	money	machine	vending machine
000657	?	make	selection	item	vending machine
000658	?	make	selection	desired item	vending machine
000659	?	make	selection	correct amount of change	vending machine
000660	?	make	selection	correct amount of money	vending machine
000661	?	make	selection	desired selection	vending machine
000662	?	make	selection	coins	vending machine
000663	?	make	selection	change	vending machine
000664	?	make	selection	right money	vending machine
000665	?	make	selection	money	vending machine
000666	?	make	selection	product	vending machine
000667	?	make	selection	goods	vending machine
000668	?	make	selection	button	vending machine
000669	?	make	selection	appropriate buttons	vending machine
000670	?	make	selection	any	vending machine
000671	?	make	selection	you	vending machine
000672	?	make	selection	product code	vending machine
000673	?	make	selection	code	vending machine
000674	?	make	selection	machine	vending machine
000675	?	take	goods	item	vending machine
000676	?	take	goods	desired item	vending machine
000677	?	take	goods	correct amount of change	vending machine
000678	?	take	goods	correct amount of money	vending machine
000679	?	take	goods	desired selection	vending machine
000680	?	take	goods	selection	vending machine
000681	?	take	goods	coins	vending machine
000682	?	take	goods	change	vending machine
000683	?	take	goods	right money	vending machine
000684	?	take	goods	money	vending machine
000685	?	take	goods	product	vending machine
000686	?	take	goods	button	vending machine
000687	?	take	goods	appropriate buttons	vending machine
000688	?	take	goods	any	vending machine
000689	?	take	goods	you	vending machine
000690	?	take	goods	product code	vending machine
000691	?	take	goods	code	vending machine
000692	?	take	goods	machine	vending machine
000693	?	find	machine	item	vending machine
000694	?	find	machine	desired item	vending machine
000695	?	find	machine	correct amount of change	vending machine
000696	?	find	machine	correct amount of money	vending machine
000697	?	find	machine	desired selection	vending machine
000698	?	find	machine	selection	vending machine
000699	?	find	machine	coins	vending machine
000700	?	find	machine	change	vending machine
000701	?	find	machine	right money	vending machine
000702	?	find	machine	money	vending machine
000703	?	find	machine	product	vending machine
000704	?	find	machine	goods	vending machine
000705	?	find	machine	button	vending machine
000706	?	find	machine	appropriate buttons	vending machine
000707	?	find	machine	any	vending machine
000708	?	find	machine	you	vending machine
000709	?	find	machine	product code	vending machine
000710	?	find	machine	code	vending machine
000711	?	recieve	item	desired item	vending machine
000712	?	recieve	item	correct amount of change	vending machine
000713	?	recieve	item	correct amount of money	vending machine
000714	?	recieve	item	desired selection	vending machine
000715	?	recieve	item	selection	vending machine
000716	?	recieve	item	coins	vending machine
000717	?	recieve	item	change	vending machine
000718	?	recieve	item	right money	vending machine
000719	?	recieve	item	money	vending machine
000720	?	recieve	item	product	vending machine
000721	?	recieve	item	goods	vending machine
000722	?	recieve	item	button	vending machine
000723	?	recieve	item	appropriate buttons	vending machine
000724	?	recieve	item	any	vending machine
000725	?	recieve	item	you	vending machine
000726	?	recieve	item	product code	vending machine
000727	?	recieve	item	code	vending machine
000728	?	recieve	item	machine	vending machine
000729	?	feel	thirst	item	vending machine
000730	?	feel	thirst	desired item	vending machine
000731	?	feel	thirst	correct amount of change	vending machine
000732	?	feel	thirst	correct amount of money	vending machine
000733	?	feel	thirst	desired selection	vending machine
000734	?	feel	thirst	selection	vending machine
000735	?	feel	thirst	coins	vending machine
000736	?	feel	thirst	change	vending machine
000737	?	feel	thirst	right money	vending machine
000738	?	feel	thirst	money	vending machine
000739	?	feel	thirst	product	vending machine
