2022-06-21 14:13:09 | INFO | fairseq.trainer | begin training epoch 1
2022-06-21 14:13:37 | INFO | train_inner | {"epoch": 2, "update": 1.123, "loss": "11.242", "nll_loss": "9.996", "ppl": "1020.92", "wps": "88286.2", "ups": "10.88", "wpb": "8113.7", "bsz": "256", "num_updates": "210", "lr": "2.625e-05", "gnorm": "0.383", "train_wall": "1", "gb_free": "31.3", "wall": "32"}
2022-06-21 14:13:38 | INFO | train_inner | {"epoch": 2, "update": 1.176, "loss": "11.225", "nll_loss": "9.976", "ppl": "1007.1", "wps": "80581.4", "ups": "11.05", "wpb": "7295.1", "bsz": "256", "num_updates": "220", "lr": "2.75e-05", "gnorm": "0.453", "train_wall": "1", "gb_free": "31.4", "wall": "33"}
2022-06-21 14:13:39 | INFO | train_inner | {"epoch": 2, "update": 1.23, "loss": "11.182", "nll_loss": "9.892", "ppl": "949.9", "wps": "75804.7", "ups": "11", "wpb": "6890.5", "bsz": "253.6", "num_updates": "230", "lr": "2.875e-05", "gnorm": "0.352", "train_wall": "1", "gb_free": "31.4", "wall": "34"}
2022-06-21 14:13:40 | INFO | train_inner | {"epoch": 2, "update": 1.283, "loss": "11.21", "nll_loss": "9.937", "ppl": "980.03", "wps": "81275.6", "ups": "11.45", "wpb": "7100.1", "bsz": "256", "num_updates": "240", "lr": "3e-05", "gnorm": "0.486", "train_wall": "1", "gb_free": "31.4", "wall": "35"}
2022-06-21 14:13:40 | INFO | train_inner | {"epoch": 2, "update": 1.337, "loss": "11.125", "nll_loss": "9.785", "ppl": "882.12", "wps": "79558.1", "ups": "10.73", "wpb": "7412.2", "bsz": "256", "num_updates": "250", "lr": "3.125e-05", "gnorm": "0.322", "train_wall": "1", "gb_free": "31.3", "wall": "36"}
2022-06-21 14:13:41 | INFO | train_inner | {"epoch": 2, "update": 1.39, "loss": "11.082", "nll_loss": "9.693", "ppl": "827.66", "wps": "89686.4", "ups": "10.86", "wpb": "8257.4", "bsz": "256", "num_updates": "260", "lr": "3.25e-05", "gnorm": "0.344", "train_wall": "1", "gb_free": "31.3", "wall": "37"}
2022-06-21 14:13:42 | INFO | train_inner | {"epoch": 2, "update": 1.444, "loss": "11.059", "nll_loss": "9.649", "ppl": "802.98", "wps": "79238.7", "ups": "10.63", "wpb": "7450.9", "bsz": "256", "num_updates": "270", "lr": "3.375e-05", "gnorm": "0.316", "train_wall": "1", "gb_free": "31.4", "wall": "38"}
2022-06-21 14:13:43 | INFO | train_inner | {"epoch": 2, "update": 1.497, "loss": "11.034", "nll_loss": "9.593", "ppl": "772.3", "wps": "77402.6", "ups": "10.75", "wpb": "7197.3", "bsz": "256", "num_updates": "280", "lr": "3.5e-05", "gnorm": "0.318", "train_wall": "1", "gb_free": "31.3", "wall": "39"}
2022-06-21 14:13:44 | INFO | train_inner | {"epoch": 2, "update": 1.551, "loss": "11.009", "nll_loss": "9.532", "ppl": "740.36", "wps": "81149.7", "ups": "9.85", "wpb": "8238.2", "bsz": "256", "num_updates": "290", "lr": "3.625e-05", "gnorm": "0.345", "train_wall": "1", "gb_free": "31.2", "wall": "40"}
2022-06-21 14:13:45 | INFO | train_inner | {"epoch": 2, "update": 1.604, "loss": "11.027", "nll_loss": "9.56", "ppl": "754.98", "wps": "90252.3", "ups": "11.51", "wpb": "7842.5", "bsz": "256", "num_updates": "300", "lr": "3.75e-05", "gnorm": "0.39", "train_wall": "1", "gb_free": "31.3", "wall": "41"}
2022-06-21 14:13:46 | INFO | train_inner | {"epoch": 2, "update": 1.658, "loss": "10.981", "nll_loss": "9.461", "ppl": "704.65", "wps": "84164.3", "ups": "11.13", "wpb": "7562.4", "bsz": "256", "num_updates": "310", "lr": "3.875e-05", "gnorm": "0.27", "train_wall": "1", "gb_free": "31.5", "wall": "42"}
2022-06-21 14:13:47 | INFO | train_inner | {"epoch": 2, "update": 1.711, "loss": "10.956", "nll_loss": "9.412", "ppl": "681.43", "wps": "84797.7", "ups": "10.86", "wpb": "7806.1", "bsz": "253.1", "num_updates": "320", "lr": "4e-05", "gnorm": "0.288", "train_wall": "1", "gb_free": "31.2", "wall": "43"}
2022-06-21 14:13:48 | INFO | train_inner | {"epoch": 2, "update": 1.765, "loss": "10.94", "nll_loss": "9.373", "ppl": "663.07", "wps": "83795", "ups": "10.89", "wpb": "7691.5", "bsz": "256", "num_updates": "330", "lr": "4.125e-05", "gnorm": "0.304", "train_wall": "1", "gb_free": "30.6", "wall": "43"}
2022-06-21 14:13:49 | INFO | train_inner | {"epoch": 2, "update": 1.818, "loss": "10.958", "nll_loss": "9.392", "ppl": "672.03", "wps": "80998.5", "ups": "11.18", "wpb": "7242.9", "bsz": "256", "num_updates": "340", "lr": "4.25e-05", "gnorm": "0.341", "train_wall": "1", "gb_free": "31.4", "wall": "44"}
2022-06-21 14:13:50 | INFO | train_inner | {"epoch": 2, "update": 1.872, "loss": "10.909", "nll_loss": "9.296", "ppl": "628.59", "wps": "87583.1", "ups": "10.5", "wpb": "8337.7", "bsz": "256", "num_updates": "350", "lr": "4.375e-05", "gnorm": "0.259", "train_wall": "1", "gb_free": "31.2", "wall": "45"}
2022-06-21 14:13:51 | INFO | train_inner | {"epoch": 2, "update": 1.925, "loss": "10.927", "nll_loss": "9.321", "ppl": "639.62", "wps": "83369.4", "ups": "11.16", "wpb": "7468.2", "bsz": "256", "num_updates": "360", "lr": "4.5e-05", "gnorm": "0.382", "train_wall": "1", "gb_free": "31.3", "wall": "46"}
2022-06-21 14:13:52 | INFO | train_inner | {"epoch": 2, "update": 1.979, "loss": "10.922", "nll_loss": "9.295", "ppl": "628.05", "wps": "79834.8", "ups": "10.65", "wpb": "7493.4", "bsz": "256", "num_updates": "370", "lr": "4.625e-05", "gnorm": "0.338", "train_wall": "1", "gb_free": "31.4", "wall": "47"}
2022-06-21 14:13:52 | INFO | fairseq_cli.train | begin validation on "valid" subset
2022-06-21 14:13:55 | INFO | valid | {"epoch": 2, "valid_loss": "10.802", "valid_nll_loss": "9.026", "valid_ppl": "521.3", "valid_wps": "219949", "valid_wpb": "7421.2", "valid_bsz": "244.4", "valid_num_updates": "374", "valid_best_loss": "10.802"}
2022-06-21 14:13:55 | INFO | fairseq.checkpoint_utils | Preparing to save checkpoint for epoch 2 @ 374 updates
2022-06-21 14:13:55 | INFO | fairseq.trainer | Saving checkpoint to /home/VD/cychang/ironside_nmt/bpe_pcm_en_300_32_1024_ffnn_checkpoints/checkpoint_best.pt
2022-06-21 14:13:56 | INFO | fairseq.trainer | Finished saving checkpoint to /home/VD/cychang/ironside_nmt/bpe_pcm_en_300_32_1024_ffnn_checkpoints/checkpoint_best.pt
2022-06-21 14:13:56 | INFO | fairseq.checkpoint_utils | Saved checkpoint /home/VD/cychang/ironside_nmt/bpe_pcm_en_300_32_1024_ffnn_checkpoints/checkpoint_best.pt (epoch 2 @ 374 updates, score 10.802) (writing took 0.8906798241659999 seconds)
2022-06-21 14:13:56 | INFO | fairseq_cli.train | end of epoch 2 (average epoch stats below)
2022-06-21 14:13:56 | INFO | train | {"epoch": 2, "train_loss": "11.059", "train_nll_loss": "9.621", "train_ppl": "787.57", "train_wps": "59346.4", "train_ups": "7.8", "train_wpb": "7612.5", "train_bsz": "255.4", "train_num_updates": "374", "train_lr": "4.675e-05", "train_gnorm": "0.351", "train_train_wall": "17", "train_gb_free": "31.3", "train_wall": "52"}
2022-06-21 14:13:56 | INFO | fairseq.data.iterators | grouped total_num_itrs = 187
2022-06-21 14:13:56 | INFO | fairseq.trainer | begin training epoch 3
2022-06-21 14:13:56 | INFO | fairseq_cli.train | Start iterating over samples
2022-06-21 14:13:59 | INFO | train_inner | {"epoch": 3, "update": 2.032, "loss": "10.903", "nll_loss": "9.252", "ppl": "609.64", "wps": "10757.4", "ups": "1.32", "wpb": "8164.5", "bsz": "249.6", "num_updates": "380", "lr": "4.75e-05", "gnorm": "0.395", "train_wall": "1", "gb_free": "31.1", "wall": "55"}
2022-06-21 14:14:00 | INFO | train_inner | {"epoch": 3, "update": 2.086, "loss": "10.867", "nll_loss": "9.177", "ppl": "578.95", "wps": "85235.7", "ups": "10.85", "wpb": "7855.8", "bsz": "256", "num_updates": "390", "lr": "4.875e-05", "gnorm": "0.308", "train_wall": "1", "gb_free": "31", "wall": "56"}
2022-06-21 14:14:01 | INFO | train_inner | {"epoch": 3, "update": 2.139, "loss": "10.863", "nll_loss": "9.153", "ppl": "569.14", "wps": "82461.3", "ups": "10.98", "wpb": "7511", "bsz": "256", "num_updates": "400", "lr": "5e-05", "gnorm": "0.365", "train_wall": "1", "gb_free": "31.2", "wall": "57"}
2022-06-21 14:14:02 | INFO | train_inner | {"epoch": 3, "update": 2.193, "loss": "10.91", "nll_loss": "9.236", "ppl": "602.79", "wps": "81537.8", "ups": "10.89", "wpb": "7484.6", "bsz": "256", "num_updates": "410", "lr": "5.125e-05", "gnorm": "0.513", "train_wall": "1", "gb_free": "31.3", "wall": "58"}
2022-06-21 14:14:03 | INFO | train_inner | {"epoch": 3, "update": 2.246, "loss": "10.832", "nll_loss": "9.076", "ppl": "539.7", "wps": "84364.2", "ups": "11.41", "wpb": "7396.4", "bsz": "256", "num_updates": "420", "lr": "5.25e-05", "gnorm": "0.361", "train_wall": "1", "gb_free": "31.3", "wall": "58"}
